audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,audio_features,1LzNfuep1bnAUR9skqdHCK,spotify:track:1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/tracks/1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/audio-analysis/1LzNfuep1bnAUR9skqdHCK,295600,3
0.73,0.602,6,-3.782,0,0.206,0.362,0.00000369,0.169,0.927,97.954,audio_features,69XUpOpjzDKcfdxqZebGiI,spotify:track:69XUpOpjzDKcfdxqZebGiI,https://api.spotify.com/v1/tracks/69XUpOpjzDKcfdxqZebGiI,https://api.spotify.com/v1/audio-analysis/69XUpOpjzDKcfdxqZebGiI,221133,4
0.543,0.912,7,-10.71,1,0.0601,0.00162,0.0000021,0.0565,0.836,103.731,audio_features,4ePP9So5xRzspjLFVVbj90,spotify:track:4ePP9So5xRzspjLFVVbj90,https://api.spotify.com/v1/tracks/4ePP9So5xRzspjLFVVbj90,https://api.spotify.com/v1/audio-analysis/4ePP9So5xRzspjLFVVbj90,256733,4
0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,audio_features,27AHAtAirQapVldIm4c9ZX,spotify:track:27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/tracks/27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/audio-analysis/27AHAtAirQapVldIm4c9ZX,195107,4
0.578,0.817,0,-6.542,1,0.0363,0.183,0.00000306,0.285,0.726,141.621,audio_features,5DiXcVovI0FcY2s0icWWUu,spotify:track:5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,272293,4
0.394,0.944,10,-6.506,0,0.0761,0.00178,0.00000454,0.298,0.265,105.338,audio_features,6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/audio-analysis/6QewNVIDKdSl8Y3ycuHIei,292581,4
0.719,0.757,2,-6.163,1,0.0254,0.0302,0,0.169,0.896,102.974,audio_features,2HKwRUW59jYY7AAHOsIswy,spotify:track:2HKwRUW59jYY7AAHOsIswy,https://api.spotify.com/v1/tracks/2HKwRUW59jYY7AAHOsIswy,https://api.spotify.com/v1/audio-analysis/2HKwRUW59jYY7AAHOsIswy,245280,4
0.595,0.804,7,-7.911,0,0.0326,0.0129,0.0000197,0.299,0.586,89.846,audio_features,6PNvv1dmDbOWrAYwEcuKBX,spotify:track:6PNvv1dmDbOWrAYwEcuKBX,https://api.spotify.com/v1/tracks/6PNvv1dmDbOWrAYwEcuKBX,https://api.spotify.com/v1/audio-analysis/6PNvv1dmDbOWrAYwEcuKBX,341533,4
0.754,0.819,0,-6.833,1,0.112,0.0684,0,0.345,0.818,142.137,audio_features,5bGmuxShUba9maPswDnhCs,spotify:track:5bGmuxShUba9maPswDnhCs,https://api.spotify.com/v1/tracks/5bGmuxShUba9maPswDnhCs,https://api.spotify.com/v1/audio-analysis/5bGmuxShUba9maPswDnhCs,215800,4
0.332,0.214,4,-12.518,1,0.0349,0.845,0.00000562,0.0839,0.11,67.531,audio_features,4eHbdreAnSOrDDsFfc4Fpm,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093,4
0.475,0.432,7,-7.844,1,0.0302,0.183,0,0.161,0.648,94.605,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,153467,4
0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304,audio_features,1oTHteQbmJw15rPxPVXUTv,spotify:track:1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/tracks/1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/audio-analysis/1oTHteQbmJw15rPxPVXUTv,208267,4
0.465,0.919,4,-4.025,1,0.0408,0.0000183,0.0000207,0.262,0.537,135.997,audio_features,5OQsiBsky2k2kDKy2bX2eT,spotify:track:5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/audio-analysis/5OQsiBsky2k2kDKy2bX2eT,235293,4
0.68,0.897,5,-7.32,1,0.0415,0.165,0.0000191,0.0668,0.894,91.776,audio_features,0YuqaTaX6wdAI3mSR6LPQt,spotify:track:0YuqaTaX6wdAI3mSR6LPQt,https://api.spotify.com/v1/tracks/0YuqaTaX6wdAI3mSR6LPQt,https://api.spotify.com/v1/audio-analysis/0YuqaTaX6wdAI3mSR6LPQt,321803,4
0.413,0.881,11,-5.541,0,0.0367,0.0000599,0.000308,0.0805,0.364,158.066,audio_features,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4
0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,audio_features,3wuCCNCnBhJlwkIJTBZFiv,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/tracks/3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/audio-analysis/3wuCCNCnBhJlwkIJTBZFiv,284160,4
0.472,0.946,2,-4.591,1,0.145,0.0372,0,0.352,0.486,177.489,audio_features,7LygtNjQ65PSdzVjUnHXQb,spotify:track:7LygtNjQ65PSdzVjUnHXQb,https://api.spotify.com/v1/tracks/7LygtNjQ65PSdzVjUnHXQb,https://api.spotify.com/v1/audio-analysis/7LygtNjQ65PSdzVjUnHXQb,201027,4
0.662,0.949,6,-4.758,1,0.108,0.128,0,0.135,0.516,91.954,audio_features,2hNaljpWGHzwcIvkPIHMk7,spotify:track:2hNaljpWGHzwcIvkPIHMk7,https://api.spotify.com/v1/tracks/2hNaljpWGHzwcIvkPIHMk7,https://api.spotify.com/v1/audio-analysis/2hNaljpWGHzwcIvkPIHMk7,229360,4
0.535,0.505,2,-8.926,0,0.245,0.0393,0,0.0923,0.495,99.935,audio_features,0uEp9E98JB5awlA084uaIg,spotify:track:0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg,320267,4
0.483,0.818,11,-7.666,1,0.0444,0.114,0,0.367,0.691,175.668,audio_features,4GiVcDqNQI0fc0yYuRGH9m,spotify:track:4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/tracks/4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/audio-analysis/4GiVcDqNQI0fc0yYuRGH9m,219467,4
0.675,0.553,7,-7.775,1,0.0486,0.0863,0.00000758,0.118,0.594,90.02,audio_features,4ocbH5ZJqajZIpUrqRUoue,spotify:track:4ocbH5ZJqajZIpUrqRUoue,https://api.spotify.com/v1/tracks/4ocbH5ZJqajZIpUrqRUoue,https://api.spotify.com/v1/audio-analysis/4ocbH5ZJqajZIpUrqRUoue,239933,4
0.537,0.84,9,-4.626,1,0.0363,0.2,0.00000215,0.0998,0.211,124.269,audio_features,7mnGQesk1TzQLzQ9bYWZPR,spotify:track:7mnGQesk1TzQLzQ9bYWZPR,https://api.spotify.com/v1/tracks/7mnGQesk1TzQLzQ9bYWZPR,https://api.spotify.com/v1/audio-analysis/7mnGQesk1TzQLzQ9bYWZPR,224693,4
0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,audio_features,1Jaah2tmN9Hv81A87KZ1MU,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/tracks/1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/audio-analysis/1Jaah2tmN9Hv81A87KZ1MU,244667,4
0.501,0.378,4,-9.37,1,0.029,0.735,0,0.119,0.178,119.987,audio_features,4FCb4CUbFCMNRkI6lYc1zI,spotify:track:4FCb4CUbFCMNRkI6lYc1zI,https://api.spotify.com/v1/tracks/4FCb4CUbFCMNRkI6lYc1zI,https://api.spotify.com/v1/audio-analysis/4FCb4CUbFCMNRkI6lYc1zI,257733,4
0.305,0.833,6,-7.981,1,0.0398,0.000327,0.0000236,0.091,0.586,100.675,audio_features,5sFDReWLrZHLFZFjHsjUTS,spotify:track:5sFDReWLrZHLFZFjHsjUTS,https://api.spotify.com/v1/tracks/5sFDReWLrZHLFZFjHsjUTS,https://api.spotify.com/v1/audio-analysis/5sFDReWLrZHLFZFjHsjUTS,206773,4
0.355,0.791,8,-7.565,1,0.0453,0.00045,0,0.0969,0.758,106.392,audio_features,6gZVQvQZOFpzIy3HblJ20F,spotify:track:6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/tracks/6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/audio-analysis/6gZVQvQZOFpzIy3HblJ20F,285200,4
0.805,0.802,1,-7.076,1,0.1,0.162,0.000883,0.0698,0.531,127.924,audio_features,7861kBrZ5aw7o4NfggcyYW,spotify:track:7861kBrZ5aw7o4NfggcyYW,https://api.spotify.com/v1/tracks/7861kBrZ5aw7o4NfggcyYW,https://api.spotify.com/v1/audio-analysis/7861kBrZ5aw7o4NfggcyYW,292400,4
0.353,0.898,2,-5.877,1,0.052,0.0000223,0.105,0.39,0.525,103.293,audio_features,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4
0.879,0.564,10,-7.682,0,0.247,0.0474,0.00000943,0.0519,0.523,93.908,audio_features,5PQmSHzWnlgG4EBuIqjac2,spotify:track:5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2,282373,4
0.803,0.578,1,-13.264,1,0.182,0.0103,0.812,0.199,0.499,92.175,audio_features,0cfqYhY6B8PbGF9vaVNUeG,spotify:track:0cfqYhY6B8PbGF9vaVNUeG,https://api.spotify.com/v1/tracks/0cfqYhY6B8PbGF9vaVNUeG,https://api.spotify.com/v1/audio-analysis/0cfqYhY6B8PbGF9vaVNUeG,160867,4
