audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.503,0.824,10,-9.733,0,0.0668,0.00141,0.00919,0.0436,0.466,126.936,audio_features,73xPm9yz9k9ggp9oTEURFU,spotify:track:73xPm9yz9k9ggp9oTEURFU,https://api.spotify.com/v1/tracks/73xPm9yz9k9ggp9oTEURFU,https://api.spotify.com/v1/audio-analysis/73xPm9yz9k9ggp9oTEURFU,198040,4
0.248,0.977,4,-5.309,0,0.0606,0.0000849,0.00189,0.375,0.769,163.076,audio_features,5qQxqHhrMzDdEFOtcAYNk2,spotify:track:5qQxqHhrMzDdEFOtcAYNk2,https://api.spotify.com/v1/tracks/5qQxqHhrMzDdEFOtcAYNk2,https://api.spotify.com/v1/audio-analysis/5qQxqHhrMzDdEFOtcAYNk2,183800,4
0.396,0.954,1,-3.507,1,0.0397,0.000168,0,0.107,0.807,91.362,audio_features,6CRMLUOC30ZYTJEUJrPxaE,spotify:track:6CRMLUOC30ZYTJEUJrPxaE,https://api.spotify.com/v1/tracks/6CRMLUOC30ZYTJEUJrPxaE,https://api.spotify.com/v1/audio-analysis/6CRMLUOC30ZYTJEUJrPxaE,170973,4
0.48,0.384,10,-12.705,1,0.0304,0.181,0.105,0.124,0.194,152.184,audio_features,4QglwXpVgc088RhQOp42vx,spotify:track:4QglwXpVgc088RhQOp42vx,https://api.spotify.com/v1/tracks/4QglwXpVgc088RhQOp42vx,https://api.spotify.com/v1/audio-analysis/4QglwXpVgc088RhQOp42vx,345133,4
0.353,0.362,2,-13.502,1,0.031,0.0894,0.0000338,0.114,0.267,141.285,audio_features,7rBMZvgeWnOTHWUh3Pvw51,spotify:track:7rBMZvgeWnOTHWUh3Pvw51,https://api.spotify.com/v1/tracks/7rBMZvgeWnOTHWUh3Pvw51,https://api.spotify.com/v1/audio-analysis/7rBMZvgeWnOTHWUh3Pvw51,502040,4
0.413,0.984,3,-3.404,1,0.0472,0.000434,0.0155,0.0939,0.405,122.024,audio_features,1Lpmme6uCsPJIdcbR5aePx,spotify:track:1Lpmme6uCsPJIdcbR5aePx,https://api.spotify.com/v1/tracks/1Lpmme6uCsPJIdcbR5aePx,https://api.spotify.com/v1/audio-analysis/1Lpmme6uCsPJIdcbR5aePx,237573,4
0.423,0.983,2,-4.271,1,0.329,0.017,0,0.202,0.308,177.914,audio_features,1k29zSC5RfaFYK5bTpK5O3,spotify:track:1k29zSC5RfaFYK5bTpK5O3,https://api.spotify.com/v1/tracks/1k29zSC5RfaFYK5bTpK5O3,https://api.spotify.com/v1/audio-analysis/1k29zSC5RfaFYK5bTpK5O3,290493,4
0.565,0.968,1,-5.165,1,0.0568,0.0000133,0.188,0.089,0.693,108.003,audio_features,5DoTRJlzMaGAMHPTDrfvfW,spotify:track:5DoTRJlzMaGAMHPTDrfvfW,https://api.spotify.com/v1/tracks/5DoTRJlzMaGAMHPTDrfvfW,https://api.spotify.com/v1/audio-analysis/5DoTRJlzMaGAMHPTDrfvfW,248906,4
0.634,0.737,10,-7.104,1,0.0354,0.000186,0.635,0.119,0.379,95.811,audio_features,3twKuUTPH239GCSPdRfmgY,spotify:track:3twKuUTPH239GCSPdRfmgY,https://api.spotify.com/v1/tracks/3twKuUTPH239GCSPdRfmgY,https://api.spotify.com/v1/audio-analysis/3twKuUTPH239GCSPdRfmgY,355973,4
0.467,0.977,11,-2.663,0,0.128,0.00172,0.000861,0.299,0.16,130.393,audio_features,2fQeJnT4tr5QeOLtE3AIvA,spotify:track:2fQeJnT4tr5QeOLtE3AIvA,https://api.spotify.com/v1/tracks/2fQeJnT4tr5QeOLtE3AIvA,https://api.spotify.com/v1/audio-analysis/2fQeJnT4tr5QeOLtE3AIvA,252080,4
0.337,0.949,0,-4.995,1,0.0836,0.0000435,0.00749,0.406,0.619,169.508,audio_features,3Hu5WwPUx6tVhqdqbbGPo8,spotify:track:3Hu5WwPUx6tVhqdqbbGPo8,https://api.spotify.com/v1/tracks/3Hu5WwPUx6tVhqdqbbGPo8,https://api.spotify.com/v1/audio-analysis/3Hu5WwPUx6tVhqdqbbGPo8,129027,4
0.226,0.823,2,-5.425,0,0.0421,0.000132,0.0000641,0.0891,0.406,183.809,audio_features,7qCIP5KHYy9HuXbEEWzmC7,spotify:track:7qCIP5KHYy9HuXbEEWzmC7,https://api.spotify.com/v1/tracks/7qCIP5KHYy9HuXbEEWzmC7,https://api.spotify.com/v1/audio-analysis/7qCIP5KHYy9HuXbEEWzmC7,298641,4
0.359,0.762,11,-8.323,1,0.032,0.0105,0.281,0.368,0.167,89.259,audio_features,3s03nrUInN3NAVjQtmnS0O,spotify:track:3s03nrUInN3NAVjQtmnS0O,https://api.spotify.com/v1/tracks/3s03nrUInN3NAVjQtmnS0O,https://api.spotify.com/v1/audio-analysis/3s03nrUInN3NAVjQtmnS0O,563893,4
0.503,0.678,7,-5.552,1,0.103,0.000893,0.0134,0.348,0.501,112.277,audio_features,48lQegoLqGAzaRLnMwK0mO,spotify:track:48lQegoLqGAzaRLnMwK0mO,https://api.spotify.com/v1/tracks/48lQegoLqGAzaRLnMwK0mO,https://api.spotify.com/v1/audio-analysis/48lQegoLqGAzaRLnMwK0mO,366333,4
0.569,0.789,4,-8.559,1,0.0309,0.00000562,0.642,0.0811,0.911,115.152,audio_features,3z5ggGtcs4t8pizW521gW9,spotify:track:3z5ggGtcs4t8pizW521gW9,https://api.spotify.com/v1/tracks/3z5ggGtcs4t8pizW521gW9,https://api.spotify.com/v1/audio-analysis/3z5ggGtcs4t8pizW521gW9,235093,4
0.642,0.619,7,-12.73,1,0.0378,0.103,0.32,0.238,0.423,129.043,audio_features,6px1KhTqAfxdcF6A1JGSpx,spotify:track:6px1KhTqAfxdcF6A1JGSpx,https://api.spotify.com/v1/tracks/6px1KhTqAfxdcF6A1JGSpx,https://api.spotify.com/v1/audio-analysis/6px1KhTqAfxdcF6A1JGSpx,184867,4
0.489,0.767,5,-8.99,1,0.0398,0.00187,0.00572,0.0786,0.945,171.655,audio_features,7MH63filSWHfjwMlQrlQQG,spotify:track:7MH63filSWHfjwMlQrlQQG,https://api.spotify.com/v1/tracks/7MH63filSWHfjwMlQrlQQG,https://api.spotify.com/v1/audio-analysis/7MH63filSWHfjwMlQrlQQG,190800,4
0.327,0.955,5,-5.435,1,0.105,0.00348,0,0.435,0.661,145.859,audio_features,7E7UH5jsEw1vhiM01EQ5gL,spotify:track:7E7UH5jsEw1vhiM01EQ5gL,https://api.spotify.com/v1/tracks/7E7UH5jsEw1vhiM01EQ5gL,https://api.spotify.com/v1/audio-analysis/7E7UH5jsEw1vhiM01EQ5gL,185627,4
0.563,0.996,11,-5.935,0,0.0727,0.00208,0.00108,0.282,0.483,122.64,audio_features,2GtMBnQshzpr6kIInqTJVd,spotify:track:2GtMBnQshzpr6kIInqTJVd,https://api.spotify.com/v1/tracks/2GtMBnQshzpr6kIInqTJVd,https://api.spotify.com/v1/audio-analysis/2GtMBnQshzpr6kIInqTJVd,229707,4
0.368,0.96,2,-4.514,1,0.108,0.00066,0,0.521,0.629,182.68,audio_features,4328LiswXNpXdT57eYFFJN,spotify:track:4328LiswXNpXdT57eYFFJN,https://api.spotify.com/v1/tracks/4328LiswXNpXdT57eYFFJN,https://api.spotify.com/v1/audio-analysis/4328LiswXNpXdT57eYFFJN,231133,4
0.487,0.518,11,-13.004,0,0.0361,0.000421,0.0251,0.11,0.762,170.856,audio_features,6YhMbOm0HwrGvnAyu4b6dL,spotify:track:6YhMbOm0HwrGvnAyu4b6dL,https://api.spotify.com/v1/tracks/6YhMbOm0HwrGvnAyu4b6dL,https://api.spotify.com/v1/audio-analysis/6YhMbOm0HwrGvnAyu4b6dL,154800,4
0.393,0.78,7,-4.771,1,0.0317,0.00966,0.0000137,0.105,0.204,141.772,audio_features,01z3wyn02forxUQHEDAa0R,spotify:track:01z3wyn02forxUQHEDAa0R,https://api.spotify.com/v1/tracks/01z3wyn02forxUQHEDAa0R,https://api.spotify.com/v1/audio-analysis/01z3wyn02forxUQHEDAa0R,248227,4
0.503,0.895,7,-6.228,1,0.0436,0.0000237,0.0354,0.319,0.211,93.953,audio_features,7HFCovMwZIinGBpoZyUsKC,spotify:track:7HFCovMwZIinGBpoZyUsKC,https://api.spotify.com/v1/tracks/7HFCovMwZIinGBpoZyUsKC,https://api.spotify.com/v1/audio-analysis/7HFCovMwZIinGBpoZyUsKC,460400,4
0.248,0.98,6,-7.1,1,0.0878,0.00000319,0.795,0.0688,0.513,152.956,audio_features,3Fg4SlOiqKDodVJbAM2Gut,spotify:track:3Fg4SlOiqKDodVJbAM2Gut,https://api.spotify.com/v1/tracks/3Fg4SlOiqKDodVJbAM2Gut,https://api.spotify.com/v1/audio-analysis/3Fg4SlOiqKDodVJbAM2Gut,154347,4
0.478,0.754,4,-6.465,1,0.0365,0.0000366,0,0.12,0.55,122.262,audio_features,48W60TGezpeyIJbqh09bxy,spotify:track:48W60TGezpeyIJbqh09bxy,https://api.spotify.com/v1/tracks/48W60TGezpeyIJbqh09bxy,https://api.spotify.com/v1/audio-analysis/48W60TGezpeyIJbqh09bxy,158867,4
0.447,0.534,6,-7.502,1,0.0345,0.00779,0.000125,0.0933,0.373,79.99,audio_features,5rupf5kRDLhhFPxH15ZmBF,spotify:track:5rupf5kRDLhhFPxH15ZmBF,https://api.spotify.com/v1/tracks/5rupf5kRDLhhFPxH15ZmBF,https://api.spotify.com/v1/audio-analysis/5rupf5kRDLhhFPxH15ZmBF,262973,4
0.456,0.922,9,-3.995,0,0.0395,0.000343,0.204,0.084,0.73,86.53,audio_features,4KLsA7o43EsGg2swkuol2J,spotify:track:4KLsA7o43EsGg2swkuol2J,https://api.spotify.com/v1/tracks/4KLsA7o43EsGg2swkuol2J,https://api.spotify.com/v1/audio-analysis/4KLsA7o43EsGg2swkuol2J,192373,4
0.498,0.807,3,-6.575,0,0.0317,0.00256,0.0676,0.578,0.553,78.936,audio_features,3BGL2oCEQhowqFAtSA7Kid,spotify:track:3BGL2oCEQhowqFAtSA7Kid,https://api.spotify.com/v1/tracks/3BGL2oCEQhowqFAtSA7Kid,https://api.spotify.com/v1/audio-analysis/3BGL2oCEQhowqFAtSA7Kid,271800,4
0.457,0.71,9,-9.745,1,0.032,0.101,0.000251,0.0898,0.661,98.811,audio_features,6PnOY2yWVHSE1NEJTLTvEp,spotify:track:6PnOY2yWVHSE1NEJTLTvEp,https://api.spotify.com/v1/tracks/6PnOY2yWVHSE1NEJTLTvEp,https://api.spotify.com/v1/audio-analysis/6PnOY2yWVHSE1NEJTLTvEp,220840,4
0.481,0.813,9,-7.535,1,0.105,0.001,0.0000194,0.289,0.478,97.556,audio_features,4J51icqdUxEww6aaOVlqvw,spotify:track:4J51icqdUxEww6aaOVlqvw,https://api.spotify.com/v1/tracks/4J51icqdUxEww6aaOVlqvw,https://api.spotify.com/v1/audio-analysis/4J51icqdUxEww6aaOVlqvw,271973,4
0.5,0.776,9,-7.909,1,0.0908,0.0142,0,0.187,0.82,87.742,audio_features,5IReyQMxi6LTLoIl5caW2B,spotify:track:5IReyQMxi6LTLoIl5caW2B,https://api.spotify.com/v1/tracks/5IReyQMxi6LTLoIl5caW2B,https://api.spotify.com/v1/audio-analysis/5IReyQMxi6LTLoIl5caW2B,208000,4
0.245,0.744,9,-5.361,1,0.0355,0.0113,0.00522,0.121,0.407,75.019,audio_features,5tAAIc2ve40EUsG1v1QTDQ,spotify:track:5tAAIc2ve40EUsG1v1QTDQ,https://api.spotify.com/v1/tracks/5tAAIc2ve40EUsG1v1QTDQ,https://api.spotify.com/v1/audio-analysis/5tAAIc2ve40EUsG1v1QTDQ,249000,4
0.746,0.665,2,-6.106,1,0.0963,0.00532,0.000804,0.155,0.751,79.022,audio_features,2CLSHTGF4jYXx2RCz1h0dS,spotify:track:2CLSHTGF4jYXx2RCz1h0dS,https://api.spotify.com/v1/tracks/2CLSHTGF4jYXx2RCz1h0dS,https://api.spotify.com/v1/audio-analysis/2CLSHTGF4jYXx2RCz1h0dS,233267,4
0.547,0.965,7,-4.899,1,0.0745,0.0325,0.00000151,0.0937,0.553,99.619,audio_features,6F07Xujpc18zq0JOUg31le,spotify:track:6F07Xujpc18zq0JOUg31le,https://api.spotify.com/v1/tracks/6F07Xujpc18zq0JOUg31le,https://api.spotify.com/v1/audio-analysis/6F07Xujpc18zq0JOUg31le,166733,4
0.6,0.683,4,-7.236,0,0.0323,0.00121,0,0.103,0.329,118.604,audio_features,0pvmUroOxa5sBu9wINCbI9,spotify:track:0pvmUroOxa5sBu9wINCbI9,https://api.spotify.com/v1/tracks/0pvmUroOxa5sBu9wINCbI9,https://api.spotify.com/v1/audio-analysis/0pvmUroOxa5sBu9wINCbI9,230800,4
0.233,0.863,2,-4.319,1,0.0434,0.00999,0,0.228,0.496,175.657,audio_features,6wUR8lnkxuQUeHa0rJOolR,spotify:track:6wUR8lnkxuQUeHa0rJOolR,https://api.spotify.com/v1/tracks/6wUR8lnkxuQUeHa0rJOolR,https://api.spotify.com/v1/audio-analysis/6wUR8lnkxuQUeHa0rJOolR,230827,4
0.52,0.904,7,-7.771,1,0.0578,0.0108,0.00000867,0.121,0.151,99.972,audio_features,4kSdl1BNCdir2A2lcEjsX6,spotify:track:4kSdl1BNCdir2A2lcEjsX6,https://api.spotify.com/v1/tracks/4kSdl1BNCdir2A2lcEjsX6,https://api.spotify.com/v1/audio-analysis/4kSdl1BNCdir2A2lcEjsX6,279693,4
0.522,0.767,1,-8.011,0,0.0722,0.0241,0.122,0.101,0.133,121.057,audio_features,6GHSAsG90unrc5tTguNj4f,spotify:track:6GHSAsG90unrc5tTguNj4f,https://api.spotify.com/v1/tracks/6GHSAsG90unrc5tTguNj4f,https://api.spotify.com/v1/audio-analysis/6GHSAsG90unrc5tTguNj4f,238040,4
0.598,0.837,7,-8.852,1,0.0782,0.0108,0.000228,0.136,0.467,99.42,audio_features,5MzhfnyleWwDozKzGQHBdN,spotify:track:5MzhfnyleWwDozKzGQHBdN,https://api.spotify.com/v1/tracks/5MzhfnyleWwDozKzGQHBdN,https://api.spotify.com/v1/audio-analysis/5MzhfnyleWwDozKzGQHBdN,243760,4
0.493,0.966,11,-5.967,1,0.045,0.0147,0,0.34,0.767,96.077,audio_features,3z9wl4sY8SqM8GurmuCLa9,spotify:track:3z9wl4sY8SqM8GurmuCLa9,https://api.spotify.com/v1/tracks/3z9wl4sY8SqM8GurmuCLa9,https://api.spotify.com/v1/audio-analysis/3z9wl4sY8SqM8GurmuCLa9,221067,4
0.632,0.742,10,-6.785,1,0.0342,0.225,0.00115,0.138,0.725,119.509,audio_features,0ecuZefr04QYl0cGpT53Nz,spotify:track:0ecuZefr04QYl0cGpT53Nz,https://api.spotify.com/v1/tracks/0ecuZefr04QYl0cGpT53Nz,https://api.spotify.com/v1/audio-analysis/0ecuZefr04QYl0cGpT53Nz,203000,4
0.643,0.726,9,-9.314,1,0.0255,0.000772,0.00969,0.07,0.925,100.687,audio_features,56SkdBKyR2zOkjk6wVFI9s,spotify:track:56SkdBKyR2zOkjk6wVFI9s,https://api.spotify.com/v1/tracks/56SkdBKyR2zOkjk6wVFI9s,https://api.spotify.com/v1/audio-analysis/56SkdBKyR2zOkjk6wVFI9s,308333,4
0.314,0.931,2,-7.058,1,0.0518,0.000135,0.000473,0.178,0.624,134.426,audio_features,0Oi2D0vVXlCxaRhWa8AZEZ,spotify:track:0Oi2D0vVXlCxaRhWa8AZEZ,https://api.spotify.com/v1/tracks/0Oi2D0vVXlCxaRhWa8AZEZ,https://api.spotify.com/v1/audio-analysis/0Oi2D0vVXlCxaRhWa8AZEZ,135867,4
0.247,0.869,1,-8.382,1,0.0542,0.0104,0.00000859,0.0954,0.601,175.26,audio_features,1612JQ4JxS8bm5ky53N3bH,spotify:track:1612JQ4JxS8bm5ky53N3bH,https://api.spotify.com/v1/tracks/1612JQ4JxS8bm5ky53N3bH,https://api.spotify.com/v1/audio-analysis/1612JQ4JxS8bm5ky53N3bH,255327,4
0.4,0.82,11,-12.281,1,0.0466,0.000295,0.79,0.236,0.135,128.894,audio_features,3HfEgAaf0koxBpBB8NvGda,spotify:track:3HfEgAaf0koxBpBB8NvGda,https://api.spotify.com/v1/tracks/3HfEgAaf0koxBpBB8NvGda,https://api.spotify.com/v1/audio-analysis/3HfEgAaf0koxBpBB8NvGda,251933,4
0.269,0.895,9,-6.382,1,0.118,0.083,0.00266,0.153,0.16,168.479,audio_features,02lTDOxHeXTHsdwXoz6lpC,spotify:track:02lTDOxHeXTHsdwXoz6lpC,https://api.spotify.com/v1/tracks/02lTDOxHeXTHsdwXoz6lpC,https://api.spotify.com/v1/audio-analysis/02lTDOxHeXTHsdwXoz6lpC,299507,4
0.374,0.716,7,-8.656,1,0.034,0.000285,0.00111,0.195,0.35,136.757,audio_features,3DwzYRgOgojl0EcdOaJLYr,spotify:track:3DwzYRgOgojl0EcdOaJLYr,https://api.spotify.com/v1/tracks/3DwzYRgOgojl0EcdOaJLYr,https://api.spotify.com/v1/audio-analysis/3DwzYRgOgojl0EcdOaJLYr,227160,4
0.58,0.627,11,-8.017,1,0.0316,0.05,0.00000168,0.297,0.825,82.151,audio_features,2eG7o3BfbzohiETArwsX1K,spotify:track:2eG7o3BfbzohiETArwsX1K,https://api.spotify.com/v1/tracks/2eG7o3BfbzohiETArwsX1K,https://api.spotify.com/v1/audio-analysis/2eG7o3BfbzohiETArwsX1K,297147,4
0.485,0.619,8,-6.712,1,0.027,0.000358,0.00176,0.28,0.277,142.039,audio_features,6vvy5pRjQOXeigpYE2TDbZ,spotify:track:6vvy5pRjQOXeigpYE2TDbZ,https://api.spotify.com/v1/tracks/6vvy5pRjQOXeigpYE2TDbZ,https://api.spotify.com/v1/audio-analysis/6vvy5pRjQOXeigpYE2TDbZ,268933,4
0.646,0.905,9,-9.456,0,0.0414,0.0000512,0.856,0.279,0.579,129.084,audio_features,4YhqUU66bIqBapat2XD1Cg,spotify:track:4YhqUU66bIqBapat2XD1Cg,https://api.spotify.com/v1/tracks/4YhqUU66bIqBapat2XD1Cg,https://api.spotify.com/v1/audio-analysis/4YhqUU66bIqBapat2XD1Cg,242027,4
0.365,0.538,2,-6.951,1,0.035,0.00039,0.0869,0.198,0.314,79.863,audio_features,0PicuPCfXDJyyRtOR1ukGW,spotify:track:0PicuPCfXDJyyRtOR1ukGW,https://api.spotify.com/v1/tracks/0PicuPCfXDJyyRtOR1ukGW,https://api.spotify.com/v1/audio-analysis/0PicuPCfXDJyyRtOR1ukGW,245973,4
0.372,0.494,1,-10.493,1,0.0489,0.00147,0.00596,0.115,0.0515,172.698,audio_features,5Ov1sRzyusTNbrK7Q9FvSU,spotify:track:5Ov1sRzyusTNbrK7Q9FvSU,https://api.spotify.com/v1/tracks/5Ov1sRzyusTNbrK7Q9FvSU,https://api.spotify.com/v1/audio-analysis/5Ov1sRzyusTNbrK7Q9FvSU,247107,4
0.375,0.717,4,-6.616,1,0.0366,0.451,0.00653,0.104,0.224,82.512,audio_features,1ryN1lUyInxWIqAp0VoqLz,spotify:track:1ryN1lUyInxWIqAp0VoqLz,https://api.spotify.com/v1/tracks/1ryN1lUyInxWIqAp0VoqLz,https://api.spotify.com/v1/audio-analysis/1ryN1lUyInxWIqAp0VoqLz,284863,4
0.286,0.837,9,-8.711,1,0.083,0.00445,0.0859,0.116,0.315,106.711,audio_features,05AW0o01NVyzWn52uM9boY,spotify:track:05AW0o01NVyzWn52uM9boY,https://api.spotify.com/v1/tracks/05AW0o01NVyzWn52uM9boY,https://api.spotify.com/v1/audio-analysis/05AW0o01NVyzWn52uM9boY,648507,4
0.267,0.746,4,-12.671,1,0.0361,0.00000995,0.0209,0.227,0.61,152.078,audio_features,1PcFuG2LlDgpQwogEMRUsI,spotify:track:1PcFuG2LlDgpQwogEMRUsI,https://api.spotify.com/v1/tracks/1PcFuG2LlDgpQwogEMRUsI,https://api.spotify.com/v1/audio-analysis/1PcFuG2LlDgpQwogEMRUsI,173893,4
