audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.775,0.852,11,-4.813,1,0.0528,0.0892,0.0000235,0.823,0.836,118.561,audio_features,0wQy2OO7jKjm0OOmA7gv3f,spotify:track:0wQy2OO7jKjm0OOmA7gv3f,https://api.spotify.com/v1/tracks/0wQy2OO7jKjm0OOmA7gv3f,https://api.spotify.com/v1/audio-analysis/0wQy2OO7jKjm0OOmA7gv3f,311440,4
0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,audio_features,05wIrZSwuaVWhcv5FfqeH0,spotify:track:05wIrZSwuaVWhcv5FfqeH0,https://api.spotify.com/v1/tracks/05wIrZSwuaVWhcv5FfqeH0,https://api.spotify.com/v1/audio-analysis/05wIrZSwuaVWhcv5FfqeH0,238733,4
0.691,0.812,0,-7.772,1,0.0558,0.0433,0.00000116,0.299,0.685,127.568,audio_features,39lSeqnyjZJejRuaREfyLL,spotify:track:39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/audio-analysis/39lSeqnyjZJejRuaREfyLL,220627,4
0.557,0.782,4,-3.899,1,0.0475,0.0953,0.00000675,0.118,0.305,159.621,audio_features,1YGZyfvdgZxzipWoWYVKxi,spotify:track:1YGZyfvdgZxzipWoWYVKxi,https://api.spotify.com/v1/tracks/1YGZyfvdgZxzipWoWYVKxi,https://api.spotify.com/v1/audio-analysis/1YGZyfvdgZxzipWoWYVKxi,205533,4
0.887,0.48,11,-11.994,1,0.117,0.0094,0.0000358,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200,4
0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,audio_features,44aTAUBF0g6sMkMNE8I5kd,spotify:track:44aTAUBF0g6sMkMNE8I5kd,https://api.spotify.com/v1/tracks/44aTAUBF0g6sMkMNE8I5kd,https://api.spotify.com/v1/audio-analysis/44aTAUBF0g6sMkMNE8I5kd,260573,4
0.759,0.85,4,-7.156,1,0.0418,0.456,0.00000172,0.488,0.963,149.211,audio_features,4wswaG5vmNINMZcVBsAyBP,spotify:track:4wswaG5vmNINMZcVBsAyBP,https://api.spotify.com/v1/tracks/4wswaG5vmNINMZcVBsAyBP,https://api.spotify.com/v1/audio-analysis/4wswaG5vmNINMZcVBsAyBP,234653,4
0.292,0.823,7,-6.763,1,0.0407,0.0117,0.0000779,0.155,0.244,89.939,audio_features,1qOU8KzFifXE9YrgjVwYvc,spotify:track:1qOU8KzFifXE9YrgjVwYvc,https://api.spotify.com/v1/tracks/1qOU8KzFifXE9YrgjVwYvc,https://api.spotify.com/v1/audio-analysis/1qOU8KzFifXE9YrgjVwYvc,275395,4
0.878,0.84,6,-13.105,0,0.064,0.0421,0.0035,0.053,0.882,116.222,audio_features,7LoGfKBAaOl0nxhodJ1240,spotify:track:7LoGfKBAaOl0nxhodJ1240,https://api.spotify.com/v1/tracks/7LoGfKBAaOl0nxhodJ1240,https://api.spotify.com/v1/audio-analysis/7LoGfKBAaOl0nxhodJ1240,260000,4
0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,audio_features,62LJFaYihsdVrrkgUOJC05,spotify:track:62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,226240,4
0.877,0.56,7,-8.529,1,0.0621,0.156,0.000139,0.0535,0.969,110.86,audio_features,2je56j0xuoTi1gYkLLMlJU,spotify:track:2je56j0xuoTi1gYkLLMlJU,https://api.spotify.com/v1/tracks/2je56j0xuoTi1gYkLLMlJU,https://api.spotify.com/v1/audio-analysis/2je56j0xuoTi1gYkLLMlJU,211680,4
0.696,0.89,5,-6.819,1,0.0441,0.055,0.0596,0.5,0.922,98.742,audio_features,17Ng10tIgnYmAitl0SgT3R,spotify:track:17Ng10tIgnYmAitl0SgT3R,https://api.spotify.com/v1/tracks/17Ng10tIgnYmAitl0SgT3R,https://api.spotify.com/v1/audio-analysis/17Ng10tIgnYmAitl0SgT3R,252227,4
0.596,0.598,0,-13.409,1,0.0268,0.00808,0.00000307,0.241,0.595,113.825,audio_features,2RVQIq7bLi4Eu6xHPyQ46t,spotify:track:2RVQIq7bLi4Eu6xHPyQ46t,https://api.spotify.com/v1/tracks/2RVQIq7bLi4Eu6xHPyQ46t,https://api.spotify.com/v1/audio-analysis/2RVQIq7bLi4Eu6xHPyQ46t,213373,4
0.701,0.803,5,-6.786,0,0.0545,0.0544,0.00000154,0.7,0.903,133.608,audio_features,4W4wYHtsrgDiivRASVOINL,spotify:track:4W4wYHtsrgDiivRASVOINL,https://api.spotify.com/v1/tracks/4W4wYHtsrgDiivRASVOINL,https://api.spotify.com/v1/audio-analysis/4W4wYHtsrgDiivRASVOINL,320680,4
0.578,0.423,4,-9.617,1,0.176,0.122,0.000869,0.118,0.397,96.529,audio_features,0aEgfx6Ar5IZG6TrWeGH0Q,spotify:track:0aEgfx6Ar5IZG6TrWeGH0Q,https://api.spotify.com/v1/tracks/0aEgfx6Ar5IZG6TrWeGH0Q,https://api.spotify.com/v1/audio-analysis/0aEgfx6Ar5IZG6TrWeGH0Q,281453,4
0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,audio_features,4gvea7UlDkAvsJBPZAd4oB,spotify:track:4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/audio-analysis/4gvea7UlDkAvsJBPZAd4oB,288733,4
0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,audio_features,7HKez549fwJQDzx3zLjHKC,spotify:track:7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/tracks/7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/audio-analysis/7HKez549fwJQDzx3zLjHKC,213067,4
0.705,0.524,3,-14.051,1,0.026,0.236,0.000013,0.0767,0.798,129.847,audio_features,0Ytxje4D5iXTHN3MOCC5jS,spotify:track:0Ytxje4D5iXTHN3MOCC5jS,https://api.spotify.com/v1/tracks/0Ytxje4D5iXTHN3MOCC5jS,https://api.spotify.com/v1/audio-analysis/0Ytxje4D5iXTHN3MOCC5jS,232667,4
0.734,0.586,2,-11.866,1,0.129,0.125,0,0.0367,0.762,109.933,audio_features,3nFJbZCHP4d9vduKjJLdBL,spotify:track:3nFJbZCHP4d9vduKjJLdBL,https://api.spotify.com/v1/tracks/3nFJbZCHP4d9vduKjJLdBL,https://api.spotify.com/v1/audio-analysis/3nFJbZCHP4d9vduKjJLdBL,230467,4
0.764,0.626,0,-8.274,1,0.0288,0.457,0.00000635,0.201,0.961,118.34,audio_features,0J2p4KYdr6Mg4ET6JPlbe1,spotify:track:0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/tracks/0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/audio-analysis/0J2p4KYdr6Mg4ET6JPlbe1,252853,4
0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,audio_features,34iOH7LY3vme5rQxsVILZ4,spotify:track:34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/tracks/34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/audio-analysis/34iOH7LY3vme5rQxsVILZ4,208453,4
0.632,0.582,5,-13.461,1,0.044,0.0803,0.00351,0.0832,0.578,101.641,audio_features,4t5lrf5rFX6JWAUPKCDlKk,spotify:track:4t5lrf5rFX6JWAUPKCDlKk,https://api.spotify.com/v1/tracks/4t5lrf5rFX6JWAUPKCDlKk,https://api.spotify.com/v1/audio-analysis/4t5lrf5rFX6JWAUPKCDlKk,165507,4
0.818,0.705,4,-9.609,1,0.0329,0.413,0,0.0269,0.965,123.436,audio_features,7gfAYm7X5HMSuKcO4dy8Wi,spotify:track:7gfAYm7X5HMSuKcO4dy8Wi,https://api.spotify.com/v1/tracks/7gfAYm7X5HMSuKcO4dy8Wi,https://api.spotify.com/v1/audio-analysis/7gfAYm7X5HMSuKcO4dy8Wi,274067,4
0.806,0.6,11,-9.642,1,0.0329,0.091,0.000436,0.0836,0.756,127.814,audio_features,3N3UmpRUvoZQrUREMen54e,spotify:track:3N3UmpRUvoZQrUREMen54e,https://api.spotify.com/v1/tracks/3N3UmpRUvoZQrUREMen54e,https://api.spotify.com/v1/audio-analysis/3N3UmpRUvoZQrUREMen54e,227880,4
0.882,0.675,11,-11.239,1,0.0445,0.0324,0.117,0.129,0.966,133.221,audio_features,7FMAe3x132zl7n1M0U0THP,spotify:track:7FMAe3x132zl7n1M0U0THP,https://api.spotify.com/v1/tracks/7FMAe3x132zl7n1M0U0THP,https://api.spotify.com/v1/audio-analysis/7FMAe3x132zl7n1M0U0THP,228893,4
0.724,0.802,10,-6.117,0,0.0337,0.25,0.0016,0.342,0.729,143.116,audio_features,0Z9UkcT1pnrmLciUJPcMMS,spotify:track:0Z9UkcT1pnrmLciUJPcMMS,https://api.spotify.com/v1/tracks/0Z9UkcT1pnrmLciUJPcMMS,https://api.spotify.com/v1/audio-analysis/0Z9UkcT1pnrmLciUJPcMMS,290720,4
0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,audio_features,2AX5E86cn9n2dgioZEjirI,spotify:track:2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/tracks/2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/audio-analysis/2AX5E86cn9n2dgioZEjirI,206760,3
0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,audio_features,648BMGrt98kUbLo24A4vgj,spotify:track:648BMGrt98kUbLo24A4vgj,https://api.spotify.com/v1/tracks/648BMGrt98kUbLo24A4vgj,https://api.spotify.com/v1/audio-analysis/648BMGrt98kUbLo24A4vgj,245467,4
0.617,0.931,0,-6.845,1,0.0345,0.186,0.00166,0.171,0.849,131.014,audio_features,0xpBr84T3FTm9j4D1MdPtk,spotify:track:0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/tracks/0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/audio-analysis/0xpBr84T3FTm9j4D1MdPtk,208027,4
0.64,0.926,3,-5.597,1,0.0322,0.135,0.00000204,0.134,0.901,131.997,audio_features,0ire4j2mcGovF5JA1D2cTp,spotify:track:0ire4j2mcGovF5JA1D2cTp,https://api.spotify.com/v1/tracks/0ire4j2mcGovF5JA1D2cTp,https://api.spotify.com/v1/audio-analysis/0ire4j2mcGovF5JA1D2cTp,271067,4
0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,audio_features,3VZmChrnVW8JK6ano4gSED,spotify:track:3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/audio-analysis/3VZmChrnVW8JK6ano4gSED,238600,4
0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0684,0.91,120.75,audio_features,2I1W3hcSsPIsEJfD69pHrW,spotify:track:2I1W3hcSsPIsEJfD69pHrW,https://api.spotify.com/v1/tracks/2I1W3hcSsPIsEJfD69pHrW,https://api.spotify.com/v1/audio-analysis/2I1W3hcSsPIsEJfD69pHrW,215173,4
