audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.485,0.768,2,-8.281,0,0.036,0.23,0.0925,0.364,0.545,85.407,audio_features,2VGmYmp7MblVBI5j0EQIYa,spotify:track:2VGmYmp7MblVBI5j0EQIYa,https://api.spotify.com/v1/tracks/2VGmYmp7MblVBI5j0EQIYa,https://api.spotify.com/v1/audio-analysis/2VGmYmp7MblVBI5j0EQIYa,264000,4
0.606,0.823,4,-5.461,0,0.027,0.000016,0.913,0.0721,0.493,127.387,audio_features,3AXSY0wYUYVO3NcJNscGvn,spotify:track:3AXSY0wYUYVO3NcJNscGvn,https://api.spotify.com/v1/tracks/3AXSY0wYUYVO3NcJNscGvn,https://api.spotify.com/v1/audio-analysis/3AXSY0wYUYVO3NcJNscGvn,214293,4
0.572,0.439,5,-10.377,1,0.0258,0.147,0.000379,0.0612,0.0794,147.741,audio_features,1oMNeGkqwyEOLMUTrgdIr2,spotify:track:1oMNeGkqwyEOLMUTrgdIr2,https://api.spotify.com/v1/tracks/1oMNeGkqwyEOLMUTrgdIr2,https://api.spotify.com/v1/audio-analysis/1oMNeGkqwyEOLMUTrgdIr2,333107,4
0.44,0.91,11,-6.191,1,0.0912,0.0983,0,0.248,0.48,111.898,audio_features,6x3Mx42Lj6v1H6o1Mcmyig,spotify:track:6x3Mx42Lj6v1H6o1Mcmyig,https://api.spotify.com/v1/tracks/6x3Mx42Lj6v1H6o1Mcmyig,https://api.spotify.com/v1/audio-analysis/6x3Mx42Lj6v1H6o1Mcmyig,202667,4
0.485,0.708,4,-8.998,1,0.0377,0.0144,0.00000873,0.297,0.158,115.684,audio_features,6ACVztP4T2iw7pj8IYOqYN,spotify:track:6ACVztP4T2iw7pj8IYOqYN,https://api.spotify.com/v1/tracks/6ACVztP4T2iw7pj8IYOqYN,https://api.spotify.com/v1/audio-analysis/6ACVztP4T2iw7pj8IYOqYN,285533,4
0.547,0.724,8,-8.976,1,0.0397,0.638,0.00000608,0.0595,0.48,112.932,audio_features,0os9ywgdJQ3Q10u46WwJeB,spotify:track:0os9ywgdJQ3Q10u46WwJeB,https://api.spotify.com/v1/tracks/0os9ywgdJQ3Q10u46WwJeB,https://api.spotify.com/v1/audio-analysis/0os9ywgdJQ3Q10u46WwJeB,262133,4
0.77,0.295,10,-12.311,1,0.0319,0.547,0.00628,0.142,0.435,105.72,audio_features,13rrhhXU2sL1CR1R4uUEwh,spotify:track:13rrhhXU2sL1CR1R4uUEwh,https://api.spotify.com/v1/tracks/13rrhhXU2sL1CR1R4uUEwh,https://api.spotify.com/v1/audio-analysis/13rrhhXU2sL1CR1R4uUEwh,277267,4
0.621,0.64,0,-8.557,1,0.0292,0.0625,0.00000348,0.07,0.515,146.081,audio_features,1cwxchMNRT7qccXwzcEmHb,spotify:track:1cwxchMNRT7qccXwzcEmHb,https://api.spotify.com/v1/tracks/1cwxchMNRT7qccXwzcEmHb,https://api.spotify.com/v1/audio-analysis/1cwxchMNRT7qccXwzcEmHb,258627,4
0.642,0.45,1,-16.262,1,0.0779,0.447,0.000293,0.0797,0.416,97.941,audio_features,1N2LeDF1hrmSVm64QJVaEL,spotify:track:1N2LeDF1hrmSVm64QJVaEL,https://api.spotify.com/v1/tracks/1N2LeDF1hrmSVm64QJVaEL,https://api.spotify.com/v1/audio-analysis/1N2LeDF1hrmSVm64QJVaEL,296053,4
0.557,0.883,5,-9.326,0,0.042,0.0107,0.0047,0.0913,0.638,139.962,audio_features,71EAUWoX6EjdJ2AmBKSB7N,spotify:track:71EAUWoX6EjdJ2AmBKSB7N,https://api.spotify.com/v1/tracks/71EAUWoX6EjdJ2AmBKSB7N,https://api.spotify.com/v1/audio-analysis/71EAUWoX6EjdJ2AmBKSB7N,271107,4
0.57,0.626,7,-5.673,0,0.0245,0.0226,0.000262,0.373,0.36,81.501,audio_features,0CKvH3vdAIQsjq2SxWwY2n,spotify:track:0CKvH3vdAIQsjq2SxWwY2n,https://api.spotify.com/v1/tracks/0CKvH3vdAIQsjq2SxWwY2n,https://api.spotify.com/v1/audio-analysis/0CKvH3vdAIQsjq2SxWwY2n,346107,4
0.489,0.592,5,-13.598,1,0.033,0.00245,0.0000401,0.115,0.326,173.461,audio_features,0bHpsorTpt9wX6Dkr2LEfg,spotify:track:0bHpsorTpt9wX6Dkr2LEfg,https://api.spotify.com/v1/tracks/0bHpsorTpt9wX6Dkr2LEfg,https://api.spotify.com/v1/audio-analysis/0bHpsorTpt9wX6Dkr2LEfg,295360,4
0.384,0.135,11,-17.176,1,0.0336,0.777,0.00223,0.206,0.179,57.139,audio_features,1F4JhiiFTGgga9tC5UuN5v,spotify:track:1F4JhiiFTGgga9tC5UuN5v,https://api.spotify.com/v1/tracks/1F4JhiiFTGgga9tC5UuN5v,https://api.spotify.com/v1/audio-analysis/1F4JhiiFTGgga9tC5UuN5v,306773,4
0.253,0.0257,4,-33.162,0,0.0471,0.81,0.368,0.118,0.0398,67.685,audio_features,7Hhbe7lNoZic1OFe5onN4f,spotify:track:7Hhbe7lNoZic1OFe5onN4f,https://api.spotify.com/v1/tracks/7Hhbe7lNoZic1OFe5onN4f,https://api.spotify.com/v1/audio-analysis/7Hhbe7lNoZic1OFe5onN4f,377040,4
0.517,0.847,4,-5.646,1,0.0326,0.0118,0.000587,0.166,0.72,130.461,audio_features,37C9O49O1q9khO1f1ps7NS,spotify:track:37C9O49O1q9khO1f1ps7NS,https://api.spotify.com/v1/tracks/37C9O49O1q9khO1f1ps7NS,https://api.spotify.com/v1/audio-analysis/37C9O49O1q9khO1f1ps7NS,137760,4
0.528,0.835,5,-8.589,1,0.0295,0.00322,0.0000517,0.107,0.471,118.367,audio_features,7s5bnxT1fHLHXwGWWt9edi,spotify:track:7s5bnxT1fHLHXwGWWt9edi,https://api.spotify.com/v1/tracks/7s5bnxT1fHLHXwGWWt9edi,https://api.spotify.com/v1/audio-analysis/7s5bnxT1fHLHXwGWWt9edi,184000,4
0.413,0.4,9,-14.434,1,0.0296,0.36,0.778,0.146,0.305,166.086,audio_features,65D0ZCpbl0KIWHLlAdkwR8,spotify:track:65D0ZCpbl0KIWHLlAdkwR8,https://api.spotify.com/v1/tracks/65D0ZCpbl0KIWHLlAdkwR8,https://api.spotify.com/v1/audio-analysis/65D0ZCpbl0KIWHLlAdkwR8,615240,4
0.894,0.316,7,-18.975,1,0.0978,0.608,0.0153,0.111,0.64,132.061,audio_features,42eWzCqHuCD5QRwzq3I24e,spotify:track:42eWzCqHuCD5QRwzq3I24e,https://api.spotify.com/v1/tracks/42eWzCqHuCD5QRwzq3I24e,https://api.spotify.com/v1/audio-analysis/42eWzCqHuCD5QRwzq3I24e,145467,4
0.52,0.329,0,-14.224,1,0.0266,0.576,0.0418,0.12,0.118,86.857,audio_features,68uuz61IqrSJjO6ffO3yHc,spotify:track:68uuz61IqrSJjO6ffO3yHc,https://api.spotify.com/v1/tracks/68uuz61IqrSJjO6ffO3yHc,https://api.spotify.com/v1/audio-analysis/68uuz61IqrSJjO6ffO3yHc,266613,4
0.694,0.463,2,-11.187,1,0.0279,0.511,0.0000162,0.105,0.579,114.831,audio_features,29b70iOlgRkYQ8ZzINZXph,spotify:track:29b70iOlgRkYQ8ZzINZXph,https://api.spotify.com/v1/tracks/29b70iOlgRkYQ8ZzINZXph,https://api.spotify.com/v1/audio-analysis/29b70iOlgRkYQ8ZzINZXph,227733,4
0.5,0.534,2,-5.413,1,0.0296,0.0809,0.0401,0.102,0.199,122.303,audio_features,6MvALCWUtul8jXDGuSqTpI,spotify:track:6MvALCWUtul8jXDGuSqTpI,https://api.spotify.com/v1/tracks/6MvALCWUtul8jXDGuSqTpI,https://api.spotify.com/v1/audio-analysis/6MvALCWUtul8jXDGuSqTpI,260187,4
0.34,0.436,11,-11.441,0,0.0283,0.000322,0.704,0.13,0.272,110.156,audio_features,13XboVZBOVtPPGGxpPKCFf,spotify:track:13XboVZBOVtPPGGxpPKCFf,https://api.spotify.com/v1/tracks/13XboVZBOVtPPGGxpPKCFf,https://api.spotify.com/v1/audio-analysis/13XboVZBOVtPPGGxpPKCFf,366507,3
0.296,0.252,10,-13.45,0,0.0352,0.397,0.779,0.389,0.331,145.418,audio_features,1bba9FSgBnz3GJis8a3jel,spotify:track:1bba9FSgBnz3GJis8a3jel,https://api.spotify.com/v1/tracks/1bba9FSgBnz3GJis8a3jel,https://api.spotify.com/v1/audio-analysis/1bba9FSgBnz3GJis8a3jel,312160,3
0.289,0.796,2,-8.201,0,0.0524,0.00997,0.572,0.657,0.45,86.26,audio_features,38owi3o9JQEGzPvFbhP8Ea,spotify:track:38owi3o9JQEGzPvFbhP8Ea,https://api.spotify.com/v1/tracks/38owi3o9JQEGzPvFbhP8Ea,https://api.spotify.com/v1/audio-analysis/38owi3o9JQEGzPvFbhP8Ea,216933,4
0.568,0.933,2,-8.773,0,0.0401,0.00111,0.629,0.34,0.532,104.058,audio_features,66WxMDJPYLQExUk0vcxgXN,spotify:track:66WxMDJPYLQExUk0vcxgXN,https://api.spotify.com/v1/tracks/66WxMDJPYLQExUk0vcxgXN,https://api.spotify.com/v1/audio-analysis/66WxMDJPYLQExUk0vcxgXN,396160,4
0.402,0.719,11,-10.215,0,0.0306,0.00175,0.0000293,0.0859,0.884,176.615,audio_features,3fhZXffy5Q4oRLJdNywzVS,spotify:track:3fhZXffy5Q4oRLJdNywzVS,https://api.spotify.com/v1/tracks/3fhZXffy5Q4oRLJdNywzVS,https://api.spotify.com/v1/audio-analysis/3fhZXffy5Q4oRLJdNywzVS,190240,4
0.188,0.952,5,-6.489,0,0.102,0.00102,0.0516,0.0852,0.203,138.831,audio_features,6ZzLY9PvFo5jLJDvZ4jFJC,spotify:track:6ZzLY9PvFo5jLJDvZ4jFJC,https://api.spotify.com/v1/tracks/6ZzLY9PvFo5jLJDvZ4jFJC,https://api.spotify.com/v1/audio-analysis/6ZzLY9PvFo5jLJDvZ4jFJC,345733,4
0.689,0.512,2,-8.782,0,0.0354,0.636,0.00255,0.103,0.365,118.843,audio_features,2kyjRBPLjeFn3JMzMtykxf,spotify:track:2kyjRBPLjeFn3JMzMtykxf,https://api.spotify.com/v1/tracks/2kyjRBPLjeFn3JMzMtykxf,https://api.spotify.com/v1/audio-analysis/2kyjRBPLjeFn3JMzMtykxf,251707,4
0.3,0.255,7,-17.418,1,0.0487,0.03,0.386,0.0983,0.155,69.153,audio_features,0bZj79H5si4NYVJp4V4Mow,spotify:track:0bZj79H5si4NYVJp4V4Mow,https://api.spotify.com/v1/tracks/0bZj79H5si4NYVJp4V4Mow,https://api.spotify.com/v1/audio-analysis/0bZj79H5si4NYVJp4V4Mow,166773,4
0.411,0.415,11,-13.413,1,0.0291,0.2,0.825,0.11,0.377,96.477,audio_features,4Ex9E7x3A1KsPstOZOoysz,spotify:track:4Ex9E7x3A1KsPstOZOoysz,https://api.spotify.com/v1/tracks/4Ex9E7x3A1KsPstOZOoysz,https://api.spotify.com/v1/audio-analysis/4Ex9E7x3A1KsPstOZOoysz,175800,4
0.488,0.223,2,-11.585,1,0.0481,0.834,0.0000151,0.092,0.501,169.651,audio_features,2wWmoL2ccZKh13vImI99bL,spotify:track:2wWmoL2ccZKh13vImI99bL,https://api.spotify.com/v1/tracks/2wWmoL2ccZKh13vImI99bL,https://api.spotify.com/v1/audio-analysis/2wWmoL2ccZKh13vImI99bL,155120,3
0.47,0.97,10,-5.175,0,0.0643,0.000516,0.711,0.321,0.642,166.009,audio_features,3cp3OA33r1KKgQjFehvDLU,spotify:track:3cp3OA33r1KKgQjFehvDLU,https://api.spotify.com/v1/tracks/3cp3OA33r1KKgQjFehvDLU,https://api.spotify.com/v1/audio-analysis/3cp3OA33r1KKgQjFehvDLU,297467,4
0.591,0.829,4,-6.499,0,0.036,0.101,0.0000863,0.385,0.574,121.964,audio_features,1chxAv59LZcOE5FyrlUze2,spotify:track:1chxAv59LZcOE5FyrlUze2,https://api.spotify.com/v1/tracks/1chxAv59LZcOE5FyrlUze2,https://api.spotify.com/v1/audio-analysis/1chxAv59LZcOE5FyrlUze2,324853,4
0.522,0.455,3,-12.169,0,0.0348,0.0847,0.835,0.12,0.309,113.325,audio_features,3EBJnLEBIP5karj29Tf20O,spotify:track:3EBJnLEBIP5karj29Tf20O,https://api.spotify.com/v1/tracks/3EBJnLEBIP5karj29Tf20O,https://api.spotify.com/v1/audio-analysis/3EBJnLEBIP5karj29Tf20O,327960,5
0.616,0.645,6,-14.77,1,0.0348,0.00431,0.0107,0.0409,0.328,116.146,audio_features,3GtaFJ4Zx7TEBU8yUXtdOx,spotify:track:3GtaFJ4Zx7TEBU8yUXtdOx,https://api.spotify.com/v1/tracks/3GtaFJ4Zx7TEBU8yUXtdOx,https://api.spotify.com/v1/audio-analysis/3GtaFJ4Zx7TEBU8yUXtdOx,416533,4
0.605,0.737,5,-8.917,1,0.0428,0.158,0.000254,0.0989,0.375,98.428,audio_features,3DYnqG3jqB1bijSKsJzuzG,spotify:track:3DYnqG3jqB1bijSKsJzuzG,https://api.spotify.com/v1/tracks/3DYnqG3jqB1bijSKsJzuzG,https://api.spotify.com/v1/audio-analysis/3DYnqG3jqB1bijSKsJzuzG,270800,4
0.59,0.745,7,-10.289,1,0.0407,0.0000164,0.594,0.0966,0.686,128.774,audio_features,0LGZD3GnOPA1gFMwmrtRTg,spotify:track:0LGZD3GnOPA1gFMwmrtRTg,https://api.spotify.com/v1/tracks/0LGZD3GnOPA1gFMwmrtRTg,https://api.spotify.com/v1/audio-analysis/0LGZD3GnOPA1gFMwmrtRTg,276160,4
0.598,0.867,2,-12.635,1,0.0507,0.0000417,0.763,0.407,0.523,119.778,audio_features,6GVKY2JYVunvYqtlfJKCnY,spotify:track:6GVKY2JYVunvYqtlfJKCnY,https://api.spotify.com/v1/tracks/6GVKY2JYVunvYqtlfJKCnY,https://api.spotify.com/v1/audio-analysis/6GVKY2JYVunvYqtlfJKCnY,237440,4
0.48,0.914,4,-6.756,0,0.0318,0.000656,0.284,0.284,0.557,135.105,audio_features,2WZN8vrDVy4ZW3JNHKcPMB,spotify:track:2WZN8vrDVy4ZW3JNHKcPMB,https://api.spotify.com/v1/tracks/2WZN8vrDVy4ZW3JNHKcPMB,https://api.spotify.com/v1/audio-analysis/2WZN8vrDVy4ZW3JNHKcPMB,217853,4
0.488,0.987,7,-7.192,0,0.0659,0.0164,0.00242,0.281,0.412,162.526,audio_features,2o2oWCDhBJFUvUZmvdYisQ,spotify:track:2o2oWCDhBJFUvUZmvdYisQ,https://api.spotify.com/v1/tracks/2o2oWCDhBJFUvUZmvdYisQ,https://api.spotify.com/v1/audio-analysis/2o2oWCDhBJFUvUZmvdYisQ,171467,4
0.521,0.912,11,-4.936,0,0.0731,0.00185,0.00000191,0.883,0.603,122.55,audio_features,2o2K8OjpZ7XpX3jjzoTsXV,spotify:track:2o2K8OjpZ7XpX3jjzoTsXV,https://api.spotify.com/v1/tracks/2o2K8OjpZ7XpX3jjzoTsXV,https://api.spotify.com/v1/audio-analysis/2o2K8OjpZ7XpX3jjzoTsXV,211840,4
0.632,0.417,0,-9.515,1,0.0351,0.961,0.894,0.182,0.361,114.949,audio_features,5Ec8qv81X98UOkxKFkQ9uX,spotify:track:5Ec8qv81X98UOkxKFkQ9uX,https://api.spotify.com/v1/tracks/5Ec8qv81X98UOkxKFkQ9uX,https://api.spotify.com/v1/audio-analysis/5Ec8qv81X98UOkxKFkQ9uX,194147,4
0.431,0.924,11,-4.396,1,0.0507,0.00211,0.106,0.912,0.473,143.801,audio_features,5Ly0ai7cVQWCj245ZPlGNK,spotify:track:5Ly0ai7cVQWCj245ZPlGNK,https://api.spotify.com/v1/tracks/5Ly0ai7cVQWCj245ZPlGNK,https://api.spotify.com/v1/audio-analysis/5Ly0ai7cVQWCj245ZPlGNK,263053,4
0.22,0.189,9,-16.362,0,0.0316,0.777,0.00716,0.109,0.148,172.726,audio_features,4lLlt6Av8WLCb2xO7IwkHC,spotify:track:4lLlt6Av8WLCb2xO7IwkHC,https://api.spotify.com/v1/tracks/4lLlt6Av8WLCb2xO7IwkHC,https://api.spotify.com/v1/audio-analysis/4lLlt6Av8WLCb2xO7IwkHC,242493,3
0.821,0.528,4,-11.749,0,0.0463,0.117,0.0702,0.0816,0.345,92.128,audio_features,7xpw5FSNYXKfdQSBuO0THv,spotify:track:7xpw5FSNYXKfdQSBuO0THv,https://api.spotify.com/v1/tracks/7xpw5FSNYXKfdQSBuO0THv,https://api.spotify.com/v1/audio-analysis/7xpw5FSNYXKfdQSBuO0THv,249413,4
0.734,0.454,8,-14.66,1,0.0344,0.245,0.311,0.104,0.329,102.013,audio_features,6yzqdl5qv6BGu6BlRNWIDa,spotify:track:6yzqdl5qv6BGu6BlRNWIDa,https://api.spotify.com/v1/tracks/6yzqdl5qv6BGu6BlRNWIDa,https://api.spotify.com/v1/audio-analysis/6yzqdl5qv6BGu6BlRNWIDa,320973,4
0.714,0.309,7,-10.796,1,0.0291,0.0157,0.807,0.0777,0.0671,107.346,audio_features,7uv632EkfwYhXoqf8rhYrg,spotify:track:7uv632EkfwYhXoqf8rhYrg,https://api.spotify.com/v1/tracks/7uv632EkfwYhXoqf8rhYrg,https://api.spotify.com/v1/audio-analysis/7uv632EkfwYhXoqf8rhYrg,379533,4
0.513,0.496,10,-8.673,1,0.0282,0.166,0,0.301,0.7,114.87,audio_features,6LDgpwjOlW1W83nfa1i7AL,spotify:track:6LDgpwjOlW1W83nfa1i7AL,https://api.spotify.com/v1/tracks/6LDgpwjOlW1W83nfa1i7AL,https://api.spotify.com/v1/audio-analysis/6LDgpwjOlW1W83nfa1i7AL,204117,4
0.292,0.967,9,-5.217,1,0.0682,0.00128,0.182,0.2,0.368,177.232,audio_features,4Ri7GhJiAHy9dCYnxxWuzM,spotify:track:4Ri7GhJiAHy9dCYnxxWuzM,https://api.spotify.com/v1/tracks/4Ri7GhJiAHy9dCYnxxWuzM,https://api.spotify.com/v1/audio-analysis/4Ri7GhJiAHy9dCYnxxWuzM,142400,4
0.573,0.837,4,-5.795,0,0.0277,0.000353,0.65,0.134,0.179,126.769,audio_features,0GVcm9IeiuWWOQk3yXI7yx,spotify:track:0GVcm9IeiuWWOQk3yXI7yx,https://api.spotify.com/v1/tracks/0GVcm9IeiuWWOQk3yXI7yx,https://api.spotify.com/v1/audio-analysis/0GVcm9IeiuWWOQk3yXI7yx,194040,4
0.519,0.967,1,-5.645,0,0.0371,0.00385,0.000344,0.0966,0.675,148.506,audio_features,6yXm3xUj0fcN4dGwBAl9qM,spotify:track:6yXm3xUj0fcN4dGwBAl9qM,https://api.spotify.com/v1/tracks/6yXm3xUj0fcN4dGwBAl9qM,https://api.spotify.com/v1/audio-analysis/6yXm3xUj0fcN4dGwBAl9qM,243467,4
0.347,0.966,8,-9.656,1,0.0743,0.00779,0.813,0.0993,0.179,146.757,audio_features,3aWD5n3yi3jngji5ft0acA,spotify:track:3aWD5n3yi3jngji5ft0acA,https://api.spotify.com/v1/tracks/3aWD5n3yi3jngji5ft0acA,https://api.spotify.com/v1/audio-analysis/3aWD5n3yi3jngji5ft0acA,190333,4
0.425,0.927,9,-7.447,1,0.0511,0.0307,0.0376,0.118,0.683,125.575,audio_features,3UaUTTmZCaFZV7NR831NaS,spotify:track:3UaUTTmZCaFZV7NR831NaS,https://api.spotify.com/v1/tracks/3UaUTTmZCaFZV7NR831NaS,https://api.spotify.com/v1/audio-analysis/3UaUTTmZCaFZV7NR831NaS,164200,4
0.386,0.725,0,-9.01,1,0.0447,0.0801,0.0802,0.364,0.253,82.606,audio_features,4Oa9KLJ0wtRtC3WF0TQJVe,spotify:track:4Oa9KLJ0wtRtC3WF0TQJVe,https://api.spotify.com/v1/tracks/4Oa9KLJ0wtRtC3WF0TQJVe,https://api.spotify.com/v1/audio-analysis/4Oa9KLJ0wtRtC3WF0TQJVe,154000,4
0.634,0.758,2,-5.744,1,0.0291,0.00506,0.0000138,0.631,0.792,102.538,audio_features,3h3qPvyq8g0DNsVxWJpsCr,spotify:track:3h3qPvyq8g0DNsVxWJpsCr,https://api.spotify.com/v1/tracks/3h3qPvyq8g0DNsVxWJpsCr,https://api.spotify.com/v1/audio-analysis/3h3qPvyq8g0DNsVxWJpsCr,260027,4
0.655,0.431,8,-13.153,1,0.0317,0.706,0.00094,0.11,0.595,104.809,audio_features,38mYs9bzJ01JAaTSGGPwm7,spotify:track:38mYs9bzJ01JAaTSGGPwm7,https://api.spotify.com/v1/tracks/38mYs9bzJ01JAaTSGGPwm7,https://api.spotify.com/v1/audio-analysis/38mYs9bzJ01JAaTSGGPwm7,241707,4
0.725,0.169,0,-17.076,1,0.0459,0.784,0.418,0.0882,0.748,68.293,audio_features,406HQpr9FUVk4HhISZarW8,spotify:track:406HQpr9FUVk4HhISZarW8,https://api.spotify.com/v1/tracks/406HQpr9FUVk4HhISZarW8,https://api.spotify.com/v1/audio-analysis/406HQpr9FUVk4HhISZarW8,246547,4
0.536,0.891,0,-7.601,1,0.131,0.0733,0.0001,0.362,0.715,106.905,audio_features,73NcxfLTBnkOAvncwtQRxU,spotify:track:73NcxfLTBnkOAvncwtQRxU,https://api.spotify.com/v1/tracks/73NcxfLTBnkOAvncwtQRxU,https://api.spotify.com/v1/audio-analysis/73NcxfLTBnkOAvncwtQRxU,199813,4
0.609,0.725,0,-9.527,1,0.044,0.000149,0.382,0.121,0.759,129.693,audio_features,6xMtexUfdPHQ2RMSWVxnTX,spotify:track:6xMtexUfdPHQ2RMSWVxnTX,https://api.spotify.com/v1/tracks/6xMtexUfdPHQ2RMSWVxnTX,https://api.spotify.com/v1/audio-analysis/6xMtexUfdPHQ2RMSWVxnTX,409386,4
0.598,0.95,7,-5.483,0,0.0557,0.202,0.00217,0.104,0.753,99.392,audio_features,4MMYNNehxIe3JUMI1GE0Zg,spotify:track:4MMYNNehxIe3JUMI1GE0Zg,https://api.spotify.com/v1/tracks/4MMYNNehxIe3JUMI1GE0Zg,https://api.spotify.com/v1/audio-analysis/4MMYNNehxIe3JUMI1GE0Zg,277147,4
0.41,0.903,2,-7.5,1,0.0595,0.342,0.241,0.213,0.645,161.241,audio_features,7G7JZECVScySAqBhgO8C3k,spotify:track:7G7JZECVScySAqBhgO8C3k,https://api.spotify.com/v1/tracks/7G7JZECVScySAqBhgO8C3k,https://api.spotify.com/v1/audio-analysis/7G7JZECVScySAqBhgO8C3k,165373,4
0.725,0.757,2,-11.526,0,0.0594,0.049,0.688,0.113,0.882,158.711,audio_features,3yOhl93toXcntCqDtAI7iL,spotify:track:3yOhl93toXcntCqDtAI7iL,https://api.spotify.com/v1/tracks/3yOhl93toXcntCqDtAI7iL,https://api.spotify.com/v1/audio-analysis/3yOhl93toXcntCqDtAI7iL,212507,4
0.726,0.386,0,-7.349,1,0.0383,0.51,0.000151,0.0789,0.606,120.675,audio_features,76478Z6x3jH8SdSo18vP6k,spotify:track:76478Z6x3jH8SdSo18vP6k,https://api.spotify.com/v1/tracks/76478Z6x3jH8SdSo18vP6k,https://api.spotify.com/v1/audio-analysis/76478Z6x3jH8SdSo18vP6k,284960,4
