audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.533,0.755,7,-3.286,0,0.0351,0.68,0.795,0.152,0.887,146.708,audio_features,7FnDXRMc9z7Yo5QGPWoOQp,spotify:track:7FnDXRMc9z7Yo5QGPWoOQp,https://api.spotify.com/v1/tracks/7FnDXRMc9z7Yo5QGPWoOQp,https://api.spotify.com/v1/audio-analysis/7FnDXRMc9z7Yo5QGPWoOQp,114827,4
0.222,0.672,1,-6.697,0,0.0488,0.0369,0.000296,0.0535,0.474,148.918,audio_features,0zjaEbc2lVOlYbY4LQq26w,spotify:track:0zjaEbc2lVOlYbY4LQq26w,https://api.spotify.com/v1/tracks/0zjaEbc2lVOlYbY4LQq26w,https://api.spotify.com/v1/audio-analysis/0zjaEbc2lVOlYbY4LQq26w,167081,4
0.475,0.671,9,-6.088,0,0.0434,0.48,0.0000473,0.0936,0.585,69.096,audio_features,3654SYgiDCeMKe7Jh7a0HV,spotify:track:3654SYgiDCeMKe7Jh7a0HV,https://api.spotify.com/v1/tracks/3654SYgiDCeMKe7Jh7a0HV,https://api.spotify.com/v1/audio-analysis/3654SYgiDCeMKe7Jh7a0HV,143613,4
0.649,0.582,2,-10.168,1,0.034,0.148,0.000125,0.0781,0.864,96.281,audio_features,2zMEvDOTBdytY6oc8VABkL,spotify:track:2zMEvDOTBdytY6oc8VABkL,https://api.spotify.com/v1/tracks/2zMEvDOTBdytY6oc8VABkL,https://api.spotify.com/v1/audio-analysis/2zMEvDOTBdytY6oc8VABkL,130867,4
0.436,0.805,11,-8.807,0,0.0753,0.0121,0,0.0568,0.57,144.989,audio_features,0PirM0r57muPZE776nmcKd,spotify:track:0PirM0r57muPZE776nmcKd,https://api.spotify.com/v1/tracks/0PirM0r57muPZE776nmcKd,https://api.spotify.com/v1/audio-analysis/0PirM0r57muPZE776nmcKd,144081,4
0.537,0.677,5,-4.437,1,0.0301,0.0151,0.000199,0.0981,0.324,131.477,audio_features,7dvtNWoHd3ioEBmIl0s3In,spotify:track:7dvtNWoHd3ioEBmIl0s3In,https://api.spotify.com/v1/tracks/7dvtNWoHd3ioEBmIl0s3In,https://api.spotify.com/v1/audio-analysis/7dvtNWoHd3ioEBmIl0s3In,146533,4
0.46,0.543,0,-11.762,1,0.0426,0.00113,0.00436,0.253,0.696,141.152,audio_features,3WIrDmopigX136GderE0Vf,spotify:track:3WIrDmopigX136GderE0Vf,https://api.spotify.com/v1/tracks/3WIrDmopigX136GderE0Vf,https://api.spotify.com/v1/audio-analysis/3WIrDmopigX136GderE0Vf,155093,4
0.446,0.709,9,-6.132,1,0.0283,0.00649,0.0584,0.06,0.766,133.376,audio_features,7fvNHnVZWNgs0Who9EgUeE,spotify:track:7fvNHnVZWNgs0Who9EgUeE,https://api.spotify.com/v1/tracks/7fvNHnVZWNgs0Who9EgUeE,https://api.spotify.com/v1/audio-analysis/7fvNHnVZWNgs0Who9EgUeE,149560,4
0.612,0.613,3,-6.373,1,0.0503,0.00338,0.00000284,0.37,0.69,134.563,audio_features,3bv9freU80sMQRhPWA6nQz,spotify:track:3bv9freU80sMQRhPWA6nQz,https://api.spotify.com/v1/tracks/3bv9freU80sMQRhPWA6nQz,https://api.spotify.com/v1/audio-analysis/3bv9freU80sMQRhPWA6nQz,131267,4
0.341,0.712,4,-10.894,0,0.0388,0.138,0.805,0.0811,0.921,123.536,audio_features,7LPJeFHHOfsuOkWYxfNUMP,spotify:track:7LPJeFHHOfsuOkWYxfNUMP,https://api.spotify.com/v1/tracks/7LPJeFHHOfsuOkWYxfNUMP,https://api.spotify.com/v1/audio-analysis/7LPJeFHHOfsuOkWYxfNUMP,200133,4
0.506,0.496,9,-11.959,1,0.0289,0.761,0.00214,0.152,0.684,100.344,audio_features,71J5GbSvioU3Nj7ySWeYEa,spotify:track:71J5GbSvioU3Nj7ySWeYEa,https://api.spotify.com/v1/tracks/71J5GbSvioU3Nj7ySWeYEa,https://api.spotify.com/v1/audio-analysis/71J5GbSvioU3Nj7ySWeYEa,173867,4
0.704,0.717,2,-8.554,1,0.0302,0.186,0.0193,0.609,0.964,136.672,audio_features,1cuRRnrEjNtpf2qU2onMXs,spotify:track:1cuRRnrEjNtpf2qU2onMXs,https://api.spotify.com/v1/tracks/1cuRRnrEjNtpf2qU2onMXs,https://api.spotify.com/v1/audio-analysis/1cuRRnrEjNtpf2qU2onMXs,151773,4
0.542,0.865,9,-4.253,0,0.0362,0.37,0.001,0.0754,0.805,131.579,audio_features,7p1fSjOvkphYCqxJupK8Et,spotify:track:7p1fSjOvkphYCqxJupK8Et,https://api.spotify.com/v1/tracks/7p1fSjOvkphYCqxJupK8Et,https://api.spotify.com/v1/audio-analysis/7p1fSjOvkphYCqxJupK8Et,99947,4
0.452,0.433,9,-9.701,0,0.0506,0.409,0,0.231,0.403,116.841,audio_features,36e22NYXahzCiTW3xz53qq,spotify:track:36e22NYXahzCiTW3xz53qq,https://api.spotify.com/v1/tracks/36e22NYXahzCiTW3xz53qq,https://api.spotify.com/v1/audio-analysis/36e22NYXahzCiTW3xz53qq,173227,4
0.614,0.707,2,-8.775,1,0.0351,0.0125,0.000396,0.0829,0.97,125.877,audio_features,0tbOsdWpb5XcKGdiOuZGbN,spotify:track:0tbOsdWpb5XcKGdiOuZGbN,https://api.spotify.com/v1/tracks/0tbOsdWpb5XcKGdiOuZGbN,https://api.spotify.com/v1/audio-analysis/0tbOsdWpb5XcKGdiOuZGbN,158147,4
0.396,0.739,4,-7.359,0,0.0363,0.301,0.289,0.115,0.921,156.938,audio_features,7EWBOZxD8e1pr33i4p575n,spotify:track:7EWBOZxD8e1pr33i4p575n,https://api.spotify.com/v1/tracks/7EWBOZxD8e1pr33i4p575n,https://api.spotify.com/v1/audio-analysis/7EWBOZxD8e1pr33i4p575n,207480,4
0.495,0.713,2,-4.881,0,0.0318,0.00244,0,0.115,0.583,86.106,audio_features,7zRvqvnK94t0akiF2jwrtM,spotify:track:7zRvqvnK94t0akiF2jwrtM,https://api.spotify.com/v1/tracks/7zRvqvnK94t0akiF2jwrtM,https://api.spotify.com/v1/audio-analysis/7zRvqvnK94t0akiF2jwrtM,136733,4
0.603,0.718,9,-5.56,1,0.0297,0.424,0.00089,0.183,0.869,134.372,audio_features,2GQY7PZ4KaqdC3yGIZveE7,spotify:track:2GQY7PZ4KaqdC3yGIZveE7,https://api.spotify.com/v1/tracks/2GQY7PZ4KaqdC3yGIZveE7,https://api.spotify.com/v1/audio-analysis/2GQY7PZ4KaqdC3yGIZveE7,141477,4
0.594,0.85,10,-5.874,1,0.0323,0.0464,0.000799,0.345,0.877,133.477,audio_features,5zX3yjL3ajjhrp14BmLMi4,spotify:track:5zX3yjL3ajjhrp14BmLMi4,https://api.spotify.com/v1/tracks/5zX3yjL3ajjhrp14BmLMi4,https://api.spotify.com/v1/audio-analysis/5zX3yjL3ajjhrp14BmLMi4,139360,4
0.453,0.624,9,-7.148,1,0.041,0.0134,0,0.411,0.605,138.05,audio_features,65a8IRZObQN9djOyBzejyX,spotify:track:65a8IRZObQN9djOyBzejyX,https://api.spotify.com/v1/tracks/65a8IRZObQN9djOyBzejyX,https://api.spotify.com/v1/audio-analysis/65a8IRZObQN9djOyBzejyX,134067,4
0.51,0.741,9,-4.356,0,0.0326,0.0896,0.651,0.107,0.766,115.583,audio_features,4EAs7Bj5aKhP8KbxG5Ps9H,spotify:track:4EAs7Bj5aKhP8KbxG5Ps9H,https://api.spotify.com/v1/tracks/4EAs7Bj5aKhP8KbxG5Ps9H,https://api.spotify.com/v1/audio-analysis/4EAs7Bj5aKhP8KbxG5Ps9H,233093,4
0.502,0.707,3,-8.283,1,0.0703,0.785,0,0.15,0.713,127.034,audio_features,63rlup4Iel6SS06UmB8R0f,spotify:track:63rlup4Iel6SS06UmB8R0f,https://api.spotify.com/v1/tracks/63rlup4Iel6SS06UmB8R0f,https://api.spotify.com/v1/audio-analysis/63rlup4Iel6SS06UmB8R0f,138400,4
0.533,0.522,0,-7.914,0,0.0354,0.712,0,0.221,0.694,132.734,audio_features,7FrCwhZnS99tgo4G23bJmN,spotify:track:7FrCwhZnS99tgo4G23bJmN,https://api.spotify.com/v1/tracks/7FrCwhZnS99tgo4G23bJmN,https://api.spotify.com/v1/audio-analysis/7FrCwhZnS99tgo4G23bJmN,129840,4
0.332,0.928,9,-1.931,1,0.0479,0.014,0.000423,0.0944,0.726,128.479,audio_features,7cSfd5qxdoOkhVhP5DEwks,spotify:track:7cSfd5qxdoOkhVhP5DEwks,https://api.spotify.com/v1/tracks/7cSfd5qxdoOkhVhP5DEwks,https://api.spotify.com/v1/audio-analysis/7cSfd5qxdoOkhVhP5DEwks,141107,4
0.472,0.759,8,-6.625,1,0.0446,0.497,0.0264,0.225,0.915,138.252,audio_features,3RSgfzEZJ4iIcs7xn2JXx0,spotify:track:3RSgfzEZJ4iIcs7xn2JXx0,https://api.spotify.com/v1/tracks/3RSgfzEZJ4iIcs7xn2JXx0,https://api.spotify.com/v1/audio-analysis/3RSgfzEZJ4iIcs7xn2JXx0,150094,4
0.589,0.609,5,-7.419,1,0.0398,0.0818,0.00000287,0.81,0.72,86.756,audio_features,0kllGfxCsSHxwphrVk7eLM,spotify:track:0kllGfxCsSHxwphrVk7eLM,https://api.spotify.com/v1/tracks/0kllGfxCsSHxwphrVk7eLM,https://api.spotify.com/v1/audio-analysis/0kllGfxCsSHxwphrVk7eLM,170500,4
0.429,0.716,7,-5.431,0,0.0364,0.27,0.566,0.183,0.637,147.404,audio_features,3YRqCHnvnq7tPi9FUUrjra,spotify:track:3YRqCHnvnq7tPi9FUUrjra,https://api.spotify.com/v1/tracks/3YRqCHnvnq7tPi9FUUrjra,https://api.spotify.com/v1/audio-analysis/3YRqCHnvnq7tPi9FUUrjra,118587,4
0.472,0.508,9,-8.73,0,0.0396,0.757,0.159,0.38,0.469,119.773,audio_features,58ld9nKbXWNKB0kc01bKii,spotify:track:58ld9nKbXWNKB0kc01bKii,https://api.spotify.com/v1/tracks/58ld9nKbXWNKB0kc01bKii,https://api.spotify.com/v1/audio-analysis/58ld9nKbXWNKB0kc01bKii,216347,4
0.531,0.807,5,-9.774,1,0.0431,0.0276,0.000631,0.0697,0.778,133.144,audio_features,7tWQKJnPrHVxB6MnoBivgb,spotify:track:7tWQKJnPrHVxB6MnoBivgb,https://api.spotify.com/v1/tracks/7tWQKJnPrHVxB6MnoBivgb,https://api.spotify.com/v1/audio-analysis/7tWQKJnPrHVxB6MnoBivgb,147667,4
0.463,0.533,5,-8.678,1,0.0357,0.0542,0.094,0.222,0.257,147.92,audio_features,0PxbzCrg7b0Ljm8ucNNDes,spotify:track:0PxbzCrg7b0Ljm8ucNNDes,https://api.spotify.com/v1/tracks/0PxbzCrg7b0Ljm8ucNNDes,https://api.spotify.com/v1/audio-analysis/0PxbzCrg7b0Ljm8ucNNDes,139749,4
0.44,0.744,9,-10.302,0,0.0393,0.709,0.0244,0.215,0.819,81.309,audio_features,2agB2hqHPZq7hGTyJVb3h3,spotify:track:2agB2hqHPZq7hGTyJVb3h3,https://api.spotify.com/v1/tracks/2agB2hqHPZq7hGTyJVb3h3,https://api.spotify.com/v1/audio-analysis/2agB2hqHPZq7hGTyJVb3h3,151027,4
0.43,0.852,2,-7.547,1,0.0461,0.0401,0.00335,0.781,0.81,144.324,audio_features,0ehyDZw91VYCCiecKLuEgK,spotify:track:0ehyDZw91VYCCiecKLuEgK,https://api.spotify.com/v1/tracks/0ehyDZw91VYCCiecKLuEgK,https://api.spotify.com/v1/audio-analysis/0ehyDZw91VYCCiecKLuEgK,148402,4
0.458,0.527,5,-7.994,0,0.0323,0.119,0.00376,0.116,0.751,98.604,audio_features,5YFmiFtIWFpIjR1XFjleTM,spotify:track:5YFmiFtIWFpIjR1XFjleTM,https://api.spotify.com/v1/tracks/5YFmiFtIWFpIjR1XFjleTM,https://api.spotify.com/v1/audio-analysis/5YFmiFtIWFpIjR1XFjleTM,141507,4
0.6,0.85,7,-4.625,1,0.0996,0.154,0.093,0.572,0.75,146.601,audio_features,53N8qc4YK2cq8G9tUDBjxO,spotify:track:53N8qc4YK2cq8G9tUDBjxO,https://api.spotify.com/v1/tracks/53N8qc4YK2cq8G9tUDBjxO,https://api.spotify.com/v1/audio-analysis/53N8qc4YK2cq8G9tUDBjxO,193640,4
0.638,0.679,4,-10.701,0,0.0282,0.523,0,0.136,0.965,130.308,audio_features,0UMCPmP1EGz3y7f3sdca1z,spotify:track:0UMCPmP1EGz3y7f3sdca1z,https://api.spotify.com/v1/tracks/0UMCPmP1EGz3y7f3sdca1z,https://api.spotify.com/v1/audio-analysis/0UMCPmP1EGz3y7f3sdca1z,126960,4
0.513,0.75,9,-10.707,1,0.0306,0.00306,0.00168,0.118,0.962,120.969,audio_features,39Gu7HvFUo0zvdTfzg6xzA,spotify:track:39Gu7HvFUo0zvdTfzg6xzA,https://api.spotify.com/v1/tracks/39Gu7HvFUo0zvdTfzg6xzA,https://api.spotify.com/v1/audio-analysis/39Gu7HvFUo0zvdTfzg6xzA,206682,4
0.676,0.767,9,-3.543,1,0.0584,0.336,0.00000397,0.0637,0.868,121.283,audio_features,7mSBhXsmg9MaB8WtLksxgn,spotify:track:7mSBhXsmg9MaB8WtLksxgn,https://api.spotify.com/v1/tracks/7mSBhXsmg9MaB8WtLksxgn,https://api.spotify.com/v1/audio-analysis/7mSBhXsmg9MaB8WtLksxgn,126907,4
0.454,0.78,0,-6.758,1,0.0583,0.574,0.00000143,0.0893,0.707,120.435,audio_features,2jFMjQhwVHYpKCYoBh5rMW,spotify:track:2jFMjQhwVHYpKCYoBh5rMW,https://api.spotify.com/v1/tracks/2jFMjQhwVHYpKCYoBh5rMW,https://api.spotify.com/v1/audio-analysis/2jFMjQhwVHYpKCYoBh5rMW,141067,4
0.681,0.593,7,-8.405,1,0.0691,0.774,0,0.111,0.808,119.501,audio_features,6KeQfvgHCce8WzR7USII57,spotify:track:6KeQfvgHCce8WzR7USII57,https://api.spotify.com/v1/tracks/6KeQfvgHCce8WzR7USII57,https://api.spotify.com/v1/audio-analysis/6KeQfvgHCce8WzR7USII57,129779,4
0.355,0.832,4,-2.413,0,0.0809,0.372,0.0125,0.144,0.814,143.925,audio_features,4BFTed4vGeiKP4AzprpfPK,spotify:track:4BFTed4vGeiKP4AzprpfPK,https://api.spotify.com/v1/tracks/4BFTed4vGeiKP4AzprpfPK,https://api.spotify.com/v1/audio-analysis/4BFTed4vGeiKP4AzprpfPK,163465,4
0.537,0.844,5,-4.614,1,0.0435,0.383,0.000451,0.116,0.949,146.108,audio_features,6n4yLTW8T8p18vU50ENlyl,spotify:track:6n4yLTW8T8p18vU50ENlyl,https://api.spotify.com/v1/tracks/6n4yLTW8T8p18vU50ENlyl,https://api.spotify.com/v1/audio-analysis/6n4yLTW8T8p18vU50ENlyl,155427,4
0.47,0.73,11,-11.475,1,0.0587,0.0549,0.0000725,0.343,0.684,77.323,audio_features,4zfFRr0e7MwbALoRX6J2Ld,spotify:track:4zfFRr0e7MwbALoRX6J2Ld,https://api.spotify.com/v1/tracks/4zfFRr0e7MwbALoRX6J2Ld,https://api.spotify.com/v1/audio-analysis/4zfFRr0e7MwbALoRX6J2Ld,154334,4
0.33,0.622,1,-11.497,1,0.0351,0.00991,0,0.199,0.884,138.4,audio_features,5Lfu5GAJThz3FdMQ55f8tn,spotify:track:5Lfu5GAJThz3FdMQ55f8tn,https://api.spotify.com/v1/tracks/5Lfu5GAJThz3FdMQ55f8tn,https://api.spotify.com/v1/audio-analysis/5Lfu5GAJThz3FdMQ55f8tn,126126,4
0.409,0.942,3,-6.362,1,0.0502,0.093,0.00559,0.141,0.83,157.22,audio_features,0cKGbjfQoCQrEBUqR8Hs8y,spotify:track:0cKGbjfQoCQrEBUqR8Hs8y,https://api.spotify.com/v1/tracks/0cKGbjfQoCQrEBUqR8Hs8y,https://api.spotify.com/v1/audio-analysis/0cKGbjfQoCQrEBUqR8Hs8y,106414,4
0.444,0.849,11,-7.531,0,0.043,0.425,0.0324,0.122,0.907,157.89,audio_features,3g6663azccDW3DsQ2shqOf,spotify:track:3g6663azccDW3DsQ2shqOf,https://api.spotify.com/v1/tracks/3g6663azccDW3DsQ2shqOf,https://api.spotify.com/v1/audio-analysis/3g6663azccDW3DsQ2shqOf,131400,4
0.355,0.908,4,-5.127,0,0.0988,0.548,0.000362,0.105,0.824,81.533,audio_features,4D59U5hEJJZRSWigPTLJ0w,spotify:track:4D59U5hEJJZRSWigPTLJ0w,https://api.spotify.com/v1/tracks/4D59U5hEJJZRSWigPTLJ0w,https://api.spotify.com/v1/audio-analysis/4D59U5hEJJZRSWigPTLJ0w,156107,3
0.371,0.91,7,-7.443,1,0.0476,0.221,0.000347,0.526,0.34,140.85,audio_features,15WFcWDTCETVLnQQrTrpzs,spotify:track:15WFcWDTCETVLnQQrTrpzs,https://api.spotify.com/v1/tracks/15WFcWDTCETVLnQQrTrpzs,https://api.spotify.com/v1/audio-analysis/15WFcWDTCETVLnQQrTrpzs,119307,4
0.58,0.702,9,-6.446,0,0.0297,0.428,0.000301,0.216,0.843,129.743,audio_features,4CnRggbMZLstWGw6TiVF5S,spotify:track:4CnRggbMZLstWGw6TiVF5S,https://api.spotify.com/v1/tracks/4CnRggbMZLstWGw6TiVF5S,https://api.spotify.com/v1/audio-analysis/4CnRggbMZLstWGw6TiVF5S,131400,4
0.432,0.715,9,-7.556,1,0.0418,0.702,0,0.319,0.661,139.838,audio_features,5fs1csfiRIR2sa5Gd5ctFW,spotify:track:5fs1csfiRIR2sa5Gd5ctFW,https://api.spotify.com/v1/tracks/5fs1csfiRIR2sa5Gd5ctFW,https://api.spotify.com/v1/audio-analysis/5fs1csfiRIR2sa5Gd5ctFW,113333,4
