audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.762,0.697,7,-3.657,1,0.0463,0.0688,0.0000752,0.269,0.705,123.033,audio_features,4jjtFbO4dYu4JO0CIph6Ak,spotify:track:4jjtFbO4dYu4JO0CIph6Ak,https://api.spotify.com/v1/tracks/4jjtFbO4dYu4JO0CIph6Ak,https://api.spotify.com/v1/audio-analysis/4jjtFbO4dYu4JO0CIph6Ak,203307,4
0.45,0.356,10,-13.692,0,0.0337,0.269,0.515,0.0944,0.0839,179.937,audio_features,6RHHbAbyIcPpvS1dP3KUGq,spotify:track:6RHHbAbyIcPpvS1dP3KUGq,https://api.spotify.com/v1/tracks/6RHHbAbyIcPpvS1dP3KUGq,https://api.spotify.com/v1/audio-analysis/6RHHbAbyIcPpvS1dP3KUGq,297320,4
0.314,0.752,2,-4.456,1,0.0343,0.252,0.0174,0.145,0.755,167.178,audio_features,5G9GxawinFAF3zjwOulRbQ,spotify:track:5G9GxawinFAF3zjwOulRbQ,https://api.spotify.com/v1/tracks/5G9GxawinFAF3zjwOulRbQ,https://api.spotify.com/v1/audio-analysis/5G9GxawinFAF3zjwOulRbQ,172253,4
0.235,0.977,0,-1.606,1,0.141,0.676,0.000249,0.8,0.379,91.929,audio_features,33ytgjBqchYHhhRfKWMCvH,spotify:track:33ytgjBqchYHhhRfKWMCvH,https://api.spotify.com/v1/tracks/33ytgjBqchYHhhRfKWMCvH,https://api.spotify.com/v1/audio-analysis/33ytgjBqchYHhhRfKWMCvH,110093,4
0.426,0.949,6,-3.231,0,0.0631,0.01,0.00434,0.377,0.339,122.241,audio_features,0vUTMiXT5ImCASXE8dGnEc,spotify:track:0vUTMiXT5ImCASXE8dGnEc,https://api.spotify.com/v1/tracks/0vUTMiXT5ImCASXE8dGnEc,https://api.spotify.com/v1/audio-analysis/0vUTMiXT5ImCASXE8dGnEc,217200,4
0.527,0.541,0,-7.232,1,0.0277,0.00328,0.000982,0.103,0.407,151.806,audio_features,1EQBy9gTZFl0HdfcI7h7oT,spotify:track:1EQBy9gTZFl0HdfcI7h7oT,https://api.spotify.com/v1/tracks/1EQBy9gTZFl0HdfcI7h7oT,https://api.spotify.com/v1/audio-analysis/1EQBy9gTZFl0HdfcI7h7oT,199960,3
0.497,0.717,1,-5.727,1,0.031,0.00444,0,0.0994,0.306,97.962,audio_features,6sPuuzPOih8vLC92qLpdJB,spotify:track:6sPuuzPOih8vLC92qLpdJB,https://api.spotify.com/v1/tracks/6sPuuzPOih8vLC92qLpdJB,https://api.spotify.com/v1/audio-analysis/6sPuuzPOih8vLC92qLpdJB,202320,4
0.49,0.886,3,-5.192,1,0.0402,0.00054,0.0000624,0.109,0.242,120.036,audio_features,0vw4UWOQpJQPLDnAr9Zt2s,spotify:track:0vw4UWOQpJQPLDnAr9Zt2s,https://api.spotify.com/v1/tracks/0vw4UWOQpJQPLDnAr9Zt2s,https://api.spotify.com/v1/audio-analysis/0vw4UWOQpJQPLDnAr9Zt2s,217600,4
0.403,0.861,7,-5.869,1,0.0514,0.000537,0.0000212,0.104,0.587,179.189,audio_features,0yHcUDpMXyODu26hbXFZTW,spotify:track:0yHcUDpMXyODu26hbXFZTW,https://api.spotify.com/v1/tracks/0yHcUDpMXyODu26hbXFZTW,https://api.spotify.com/v1/audio-analysis/0yHcUDpMXyODu26hbXFZTW,228827,4
0.249,0.788,9,-8.745,1,0.0378,0.00106,0.00109,0.112,0.813,179.695,audio_features,7DOZPeLfQqkcskfKUKoAUf,spotify:track:7DOZPeLfQqkcskfKUKoAUf,https://api.spotify.com/v1/tracks/7DOZPeLfQqkcskfKUKoAUf,https://api.spotify.com/v1/audio-analysis/7DOZPeLfQqkcskfKUKoAUf,172600,4
0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,audio_features,5wQnmLuC1W7ATsArWACrgW,spotify:track:5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,311107,4
0.3,0.843,1,-3.841,1,0.0354,0.0049,0.00000486,0.079,0.139,135.648,audio_features,5qWgGPylB0Al9IVq2HKTHE,spotify:track:5qWgGPylB0Al9IVq2HKTHE,https://api.spotify.com/v1/tracks/5qWgGPylB0Al9IVq2HKTHE,https://api.spotify.com/v1/audio-analysis/5qWgGPylB0Al9IVq2HKTHE,179667,4
0.531,0.96,9,-3.75,1,0.0565,0.000341,0,0.0602,0.854,96.532,audio_features,3C0f4W0lQSgMARICJF3KLh,spotify:track:3C0f4W0lQSgMARICJF3KLh,https://api.spotify.com/v1/tracks/3C0f4W0lQSgMARICJF3KLh,https://api.spotify.com/v1/audio-analysis/3C0f4W0lQSgMARICJF3KLh,171093,4
0.509,0.531,8,-7.55,0,0.0261,0.0345,0.64,0.11,0.307,141.523,audio_features,1B1vmPIvyXXS8MAsZ633Zj,spotify:track:1B1vmPIvyXXS8MAsZ633Zj,https://api.spotify.com/v1/tracks/1B1vmPIvyXXS8MAsZ633Zj,https://api.spotify.com/v1/audio-analysis/1B1vmPIvyXXS8MAsZ633Zj,303187,4
0.535,0.951,6,-4.39,0,0.0363,0.00241,0,0.372,0.777,103.159,audio_features,20fdsKwT2UQGKB1WjF8LfI,spotify:track:20fdsKwT2UQGKB1WjF8LfI,https://api.spotify.com/v1/tracks/20fdsKwT2UQGKB1WjF8LfI,https://api.spotify.com/v1/audio-analysis/20fdsKwT2UQGKB1WjF8LfI,175680,4
0.212,0.604,6,-6.228,1,0.0408,0.00929,0.0118,0.09,0.234,140.861,audio_features,0H5Ntz0ZNjPZfHTjqw9Hwo,spotify:track:0H5Ntz0ZNjPZfHTjqw9Hwo,https://api.spotify.com/v1/tracks/0H5Ntz0ZNjPZfHTjqw9Hwo,https://api.spotify.com/v1/audio-analysis/0H5Ntz0ZNjPZfHTjqw9Hwo,409133,4
0.562,0.912,4,-2.791,1,0.0394,0.00243,0.0000153,0.131,0.621,134.931,audio_features,1Gg2fM3kis2b3egi64bsDd,spotify:track:1Gg2fM3kis2b3egi64bsDd,https://api.spotify.com/v1/tracks/1Gg2fM3kis2b3egi64bsDd,https://api.spotify.com/v1/audio-analysis/1Gg2fM3kis2b3egi64bsDd,205240,4
0.829,0.43,7,-12.005,1,0.051,0.517,0.92,0.101,0.867,100.009,audio_features,7K3mac0IqCjLGmbZ47jOf9,spotify:track:7K3mac0IqCjLGmbZ47jOf9,https://api.spotify.com/v1/tracks/7K3mac0IqCjLGmbZ47jOf9,https://api.spotify.com/v1/audio-analysis/7K3mac0IqCjLGmbZ47jOf9,125653,4
0.649,0.888,6,-4.807,1,0.0293,0.013,0.00000223,0.0888,0.553,100.975,audio_features,2lwwrWVKdf3LR9lbbhnr6R,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,208467,4
0.371,0.866,3,-4.377,1,0.0476,0.000169,0.251,0.103,0.321,136.177,audio_features,3wr5ZgfFypJpJgTaXBKWc7,spotify:track:3wr5ZgfFypJpJgTaXBKWc7,https://api.spotify.com/v1/tracks/3wr5ZgfFypJpJgTaXBKWc7,https://api.spotify.com/v1/audio-analysis/3wr5ZgfFypJpJgTaXBKWc7,245840,4
0.416,0.724,10,-4.87,1,0.0512,0.000336,0.0788,0.247,0.819,127.357,audio_features,741oLronOsunwlx4MSZ6YY,spotify:track:741oLronOsunwlx4MSZ6YY,https://api.spotify.com/v1/tracks/741oLronOsunwlx4MSZ6YY,https://api.spotify.com/v1/audio-analysis/741oLronOsunwlx4MSZ6YY,137400,4
0.525,0.961,0,-3.835,1,0.0485,0.000043,0.0000392,0.26,0.806,123.002,audio_features,7z9hemOtHVMUhvbYgRqdqD,spotify:track:7z9hemOtHVMUhvbYgRqdqD,https://api.spotify.com/v1/tracks/7z9hemOtHVMUhvbYgRqdqD,https://api.spotify.com/v1/audio-analysis/7z9hemOtHVMUhvbYgRqdqD,155307,4
0.873,0.609,10,-6.336,1,0.0431,0.0104,0.582,0.0999,0.86,129.867,audio_features,5r9WJVe1yhJx9ZUg30XEHQ,spotify:track:5r9WJVe1yhJx9ZUg30XEHQ,https://api.spotify.com/v1/tracks/5r9WJVe1yhJx9ZUg30XEHQ,https://api.spotify.com/v1/audio-analysis/5r9WJVe1yhJx9ZUg30XEHQ,199427,4
0.342,0.919,6,-2.402,0,0.0516,0.0000213,0.225,0.685,0.544,149.902,audio_features,2vbHQZgcrYyXJJpFAoCbec,spotify:track:2vbHQZgcrYyXJJpFAoCbec,https://api.spotify.com/v1/tracks/2vbHQZgcrYyXJJpFAoCbec,https://api.spotify.com/v1/audio-analysis/2vbHQZgcrYyXJJpFAoCbec,222760,4
0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,audio_features,7yMiX7n9SBvadzox8T5jzT,spotify:track:7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/tracks/7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/audio-analysis/7yMiX7n9SBvadzox8T5jzT,340920,4
0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,audio_features,57Xjny5yNzAcsxnusKmAfA,spotify:track:57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/tracks/57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/audio-analysis/57Xjny5yNzAcsxnusKmAfA,219827,4
0.546,0.907,4,-4.117,0,0.09,0.0135,0.00232,0.169,0.654,173.178,audio_features,5ECMRJbRlj0FZRg9cRg94m,spotify:track:5ECMRJbRlj0FZRg9cRg94m,https://api.spotify.com/v1/tracks/5ECMRJbRlj0FZRg9cRg94m,https://api.spotify.com/v1/audio-analysis/5ECMRJbRlj0FZRg9cRg94m,212400,4
0.258,0.879,5,-4.486,0,0.0687,0.000228,0.00607,0.281,0.582,132.229,audio_features,5wdmrec08z2cpOexOS0iZP,spotify:track:5wdmrec08z2cpOexOS0iZP,https://api.spotify.com/v1/tracks/5wdmrec08z2cpOexOS0iZP,https://api.spotify.com/v1/audio-analysis/5wdmrec08z2cpOexOS0iZP,342040,4
0.509,0.583,0,-4.902,1,0.0615,0.0329,0.000124,0.359,0.67,170.886,audio_features,0melIwOKh1JH4RjI1Is10w,spotify:track:0melIwOKh1JH4RjI1Is10w,https://api.spotify.com/v1/tracks/0melIwOKh1JH4RjI1Is10w,https://api.spotify.com/v1/audio-analysis/0melIwOKh1JH4RjI1Is10w,278653,4
0.48,0.855,9,-6.505,1,0.0463,0.000138,0.791,0.118,0.549,125.868,audio_features,5S1rIM5G9iiR224lojRNnR,spotify:track:5S1rIM5G9iiR224lojRNnR,https://api.spotify.com/v1/tracks/5S1rIM5G9iiR224lojRNnR,https://api.spotify.com/v1/audio-analysis/5S1rIM5G9iiR224lojRNnR,146080,4
0.452,0.873,9,-4.867,1,0.0613,0.000519,0,0.0592,0.433,80.473,audio_features,1TDk2Jmi4dVZhm2dum3Jim,spotify:track:1TDk2Jmi4dVZhm2dum3Jim,https://api.spotify.com/v1/tracks/1TDk2Jmi4dVZhm2dum3Jim,https://api.spotify.com/v1/audio-analysis/1TDk2Jmi4dVZhm2dum3Jim,222027,4
0.225,0.782,5,-5.542,1,0.0386,0.0268,0.000608,0.147,0.37,90.076,audio_features,11kbwseFEr80bUfVX6CHYI,spotify:track:11kbwseFEr80bUfVX6CHYI,https://api.spotify.com/v1/tracks/11kbwseFEr80bUfVX6CHYI,https://api.spotify.com/v1/audio-analysis/11kbwseFEr80bUfVX6CHYI,267147,4
0.442,0.846,4,-5.214,1,0.0764,0.0538,0.00000471,0.282,0.622,128.235,audio_features,756CJtQRFSxEx9jV4P9hpA,spotify:track:756CJtQRFSxEx9jV4P9hpA,https://api.spotify.com/v1/tracks/756CJtQRFSxEx9jV4P9hpA,https://api.spotify.com/v1/audio-analysis/756CJtQRFSxEx9jV4P9hpA,217653,4
0.787,0.899,9,-2.014,0,0.034,0.104,0.00181,0.126,0.48,125.009,audio_features,5xwzZJ5GNmAdHVTHyoQBHL,spotify:track:5xwzZJ5GNmAdHVTHyoQBHL,https://api.spotify.com/v1/tracks/5xwzZJ5GNmAdHVTHyoQBHL,https://api.spotify.com/v1/audio-analysis/5xwzZJ5GNmAdHVTHyoQBHL,202813,4
0.542,0.818,10,-4.653,0,0.0318,0.000558,0.0141,0.126,0.29,132.048,audio_features,2hUHm19fmQnJ40LZXqjhZt,spotify:track:2hUHm19fmQnJ40LZXqjhZt,https://api.spotify.com/v1/tracks/2hUHm19fmQnJ40LZXqjhZt,https://api.spotify.com/v1/audio-analysis/2hUHm19fmQnJ40LZXqjhZt,191040,4
0.545,0.737,11,-7.144,1,0.0437,0.349,0.00000992,0.101,0.697,184.636,audio_features,7HgozzWaCJd8xilEyaDm3c,spotify:track:7HgozzWaCJd8xilEyaDm3c,https://api.spotify.com/v1/tracks/7HgozzWaCJd8xilEyaDm3c,https://api.spotify.com/v1/audio-analysis/7HgozzWaCJd8xilEyaDm3c,248333,4
0.433,0.959,9,-4.04,1,0.0431,0.000917,0,0.028,0.365,172.984,audio_features,7x8dCjCr0x6x2lXKujYD34,spotify:track:7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/tracks/7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/audio-analysis/7x8dCjCr0x6x2lXKujYD34,269373,4
0.475,0.888,2,-4.142,0,0.0293,0.00000438,0.513,0.168,0.619,140.024,audio_features,6tmNPE30bTq112P8H9JOo5,spotify:track:6tmNPE30bTq112P8H9JOo5,https://api.spotify.com/v1/tracks/6tmNPE30bTq112P8H9JOo5,https://api.spotify.com/v1/audio-analysis/6tmNPE30bTq112P8H9JOo5,219320,4
0.774,0.721,6,-6.662,0,0.0773,0.0126,0.00000649,0.0952,0.654,118.048,audio_features,6vSq5q5DCs1IvwKIq53hj2,spotify:track:6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/tracks/6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/audio-analysis/6vSq5q5DCs1IvwKIq53hj2,263427,4
0.519,0.691,2,-7.738,1,0.0292,0.0173,0.184,0.272,0.461,117.701,audio_features,6EASPWwnQT2cWDAgiMGcue,spotify:track:6EASPWwnQT2cWDAgiMGcue,https://api.spotify.com/v1/tracks/6EASPWwnQT2cWDAgiMGcue,https://api.spotify.com/v1/audio-analysis/6EASPWwnQT2cWDAgiMGcue,373400,4
0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,audio_features,6ooluO7DiEhI1zmK94nRCM,spotify:track:6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/tracks/6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/audio-analysis/6ooluO7DiEhI1zmK94nRCM,237027,4
0.449,0.974,2,-4.124,1,0.0473,0.000315,0.666,0.301,0.38,134.162,audio_features,3NAFlPyZmBAUuqgCW6SgTb,spotify:track:3NAFlPyZmBAUuqgCW6SgTb,https://api.spotify.com/v1/tracks/3NAFlPyZmBAUuqgCW6SgTb,https://api.spotify.com/v1/audio-analysis/3NAFlPyZmBAUuqgCW6SgTb,253307,4
0.92,0.914,7,-4.555,1,0.0444,0.0222,0.0000762,0.114,0.974,135.923,audio_features,73mlvsfJM2qwlDUJxeaatI,spotify:track:73mlvsfJM2qwlDUJxeaatI,https://api.spotify.com/v1/tracks/73mlvsfJM2qwlDUJxeaatI,https://api.spotify.com/v1/audio-analysis/73mlvsfJM2qwlDUJxeaatI,314557,4
0.474,0.959,7,-3.865,1,0.0748,0.000272,0,0.282,0.721,147.007,audio_features,4mWYx9wadNBVrgcTRzHSkB,spotify:track:4mWYx9wadNBVrgcTRzHSkB,https://api.spotify.com/v1/tracks/4mWYx9wadNBVrgcTRzHSkB,https://api.spotify.com/v1/audio-analysis/4mWYx9wadNBVrgcTRzHSkB,207347,4
0.463,0.836,2,-2.776,0,0.0381,0.000418,0.00000738,0.25,0.713,141.955,audio_features,6BqWhxll86CGGE6WxgdRqG,spotify:track:6BqWhxll86CGGE6WxgdRqG,https://api.spotify.com/v1/tracks/6BqWhxll86CGGE6WxgdRqG,https://api.spotify.com/v1/audio-analysis/6BqWhxll86CGGE6WxgdRqG,165120,4
0.617,0.84,4,-4.063,1,0.0512,0.36,0.0000885,0.179,0.57,94.676,audio_features,3LI4MmibTkXH5cGpCGZgyw,spotify:track:3LI4MmibTkXH5cGpCGZgyw,https://api.spotify.com/v1/tracks/3LI4MmibTkXH5cGpCGZgyw,https://api.spotify.com/v1/audio-analysis/3LI4MmibTkXH5cGpCGZgyw,241840,4
0.522,0.79,9,-6.242,1,0.0252,0.00581,0.00102,0.288,0.244,96.062,audio_features,6tPiCU4LFsXUQPRIykOAnl,spotify:track:6tPiCU4LFsXUQPRIykOAnl,https://api.spotify.com/v1/tracks/6tPiCU4LFsXUQPRIykOAnl,https://api.spotify.com/v1/audio-analysis/6tPiCU4LFsXUQPRIykOAnl,184293,4
0.541,0.75,11,-6.799,0,0.0346,0.0000873,0.615,0.129,0.164,134.972,audio_features,5rHoZOh481VFV9kJovM9RI,spotify:track:5rHoZOh481VFV9kJovM9RI,https://api.spotify.com/v1/tracks/5rHoZOh481VFV9kJovM9RI,https://api.spotify.com/v1/audio-analysis/5rHoZOh481VFV9kJovM9RI,183907,4
0.592,0.914,10,-4.753,0,0.0468,0.000259,0.000139,0.0452,0.524,120.032,audio_features,3cDE9Yn4GrsxSrlMCLdmTT,spotify:track:3cDE9Yn4GrsxSrlMCLdmTT,https://api.spotify.com/v1/tracks/3cDE9Yn4GrsxSrlMCLdmTT,https://api.spotify.com/v1/audio-analysis/3cDE9Yn4GrsxSrlMCLdmTT,165653,4
0.596,0.899,11,-3.967,1,0.0504,0.232,0.00000398,0.212,0.939,146.448,audio_features,5n0zgoPE7NJq1E8mbQd4Q6,spotify:track:5n0zgoPE7NJq1E8mbQd4Q6,https://api.spotify.com/v1/tracks/5n0zgoPE7NJq1E8mbQd4Q6,https://api.spotify.com/v1/audio-analysis/5n0zgoPE7NJq1E8mbQd4Q6,134907,4
0.499,0.975,5,-4.504,1,0.0538,0.000086,0.0721,0.0258,0.509,109.997,audio_features,2wzTHuw8nhFSXUU27x0PFa,spotify:track:2wzTHuw8nhFSXUU27x0PFa,https://api.spotify.com/v1/tracks/2wzTHuw8nhFSXUU27x0PFa,https://api.spotify.com/v1/audio-analysis/2wzTHuw8nhFSXUU27x0PFa,414080,4
0.575,0.678,0,-8.458,1,0.0238,0.00232,0.0000282,0.115,0.419,105.31,audio_features,4l5kOHtl4MJUIRnIYXV6ja,spotify:track:4l5kOHtl4MJUIRnIYXV6ja,https://api.spotify.com/v1/tracks/4l5kOHtl4MJUIRnIYXV6ja,https://api.spotify.com/v1/audio-analysis/4l5kOHtl4MJUIRnIYXV6ja,192400,4
0.205,0.917,9,-4.739,0,0.109,0.0000936,0.0000245,0.0977,0.626,169.585,audio_features,3EPVk0rM704NDj9hWDne63,spotify:track:3EPVk0rM704NDj9hWDne63,https://api.spotify.com/v1/tracks/3EPVk0rM704NDj9hWDne63,https://api.spotify.com/v1/audio-analysis/3EPVk0rM704NDj9hWDne63,139040,4
0.604,0.871,9,-4.424,1,0.0296,0.0024,0.0386,0.232,0.836,119.99,audio_features,0PunNiHG7NK2h6axfvwJis,spotify:track:0PunNiHG7NK2h6axfvwJis,https://api.spotify.com/v1/tracks/0PunNiHG7NK2h6axfvwJis,https://api.spotify.com/v1/audio-analysis/0PunNiHG7NK2h6axfvwJis,170333,4
0.515,0.86,9,-5.485,1,0.0362,0.000464,0.00166,0.0586,0.255,149.327,audio_features,0DDobGXXqCJTxQVcwe2lcq,spotify:track:0DDobGXXqCJTxQVcwe2lcq,https://api.spotify.com/v1/tracks/0DDobGXXqCJTxQVcwe2lcq,https://api.spotify.com/v1/audio-analysis/0DDobGXXqCJTxQVcwe2lcq,206707,4
0.235,0.438,7,-11.577,1,0.0324,0.0999,0.0222,0.112,0.0714,162.46,audio_features,7IYygGyGJN6TlYlWSxFqW5,spotify:track:7IYygGyGJN6TlYlWSxFqW5,https://api.spotify.com/v1/tracks/7IYygGyGJN6TlYlWSxFqW5,https://api.spotify.com/v1/audio-analysis/7IYygGyGJN6TlYlWSxFqW5,316600,4
0.543,0.898,7,-4.709,0,0.0483,0.000289,0.00033,0.15,0.552,116.879,audio_features,2kYdLFMS0LulXRqhs0BTZm,spotify:track:2kYdLFMS0LulXRqhs0BTZm,https://api.spotify.com/v1/tracks/2kYdLFMS0LulXRqhs0BTZm,https://api.spotify.com/v1/audio-analysis/2kYdLFMS0LulXRqhs0BTZm,152027,4
0.634,0.842,9,-5.145,1,0.0534,0.000808,0.00000143,0.234,0.966,136.147,audio_features,1Rfdj3itcZHboLfiz49Q2e,spotify:track:1Rfdj3itcZHboLfiz49Q2e,https://api.spotify.com/v1/tracks/1Rfdj3itcZHboLfiz49Q2e,https://api.spotify.com/v1/audio-analysis/1Rfdj3itcZHboLfiz49Q2e,151267,4
0.761,0.782,11,-7.229,1,0.0491,0.00188,0.000396,0.129,0.97,141.779,audio_features,5mLqVreD8kiXIk6dFLt71p,spotify:track:5mLqVreD8kiXIk6dFLt71p,https://api.spotify.com/v1/tracks/5mLqVreD8kiXIk6dFLt71p,https://api.spotify.com/v1/audio-analysis/5mLqVreD8kiXIk6dFLt71p,356533,4
0.452,0.976,0,-4.349,1,0.117,0.016,0.00631,0.0985,0.178,123.035,audio_features,2t0ZYmVXMR36fchq1Egs2d,spotify:track:2t0ZYmVXMR36fchq1Egs2d,https://api.spotify.com/v1/tracks/2t0ZYmVXMR36fchq1Egs2d,https://api.spotify.com/v1/audio-analysis/2t0ZYmVXMR36fchq1Egs2d,216973,4
