audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.624,0.959,0,-3.146,1,0.0333,0.0131,0.000484,0.119,0.625,125.966,audio_features,5ReChQwmpNhW6aZowMmoFO,spotify:track:5ReChQwmpNhW6aZowMmoFO,https://api.spotify.com/v1/tracks/5ReChQwmpNhW6aZowMmoFO,https://api.spotify.com/v1/audio-analysis/5ReChQwmpNhW6aZowMmoFO,195714,4
0.59,0.755,5,-4.936,1,0.0448,0.00353,0.0000149,0.366,0.337,125.998,audio_features,1yeuCOBD7yjudixbeZr1Jj,spotify:track:1yeuCOBD7yjudixbeZr1Jj,https://api.spotify.com/v1/tracks/1yeuCOBD7yjudixbeZr1Jj,https://api.spotify.com/v1/audio-analysis/1yeuCOBD7yjudixbeZr1Jj,214207,4
0.654,0.887,8,-5.271,0,0.0472,0.0234,0.0397,0.558,0.582,124.991,audio_features,7uqWo5UWCGAFBjmajYzS65,spotify:track:7uqWo5UWCGAFBjmajYzS65,https://api.spotify.com/v1/tracks/7uqWo5UWCGAFBjmajYzS65,https://api.spotify.com/v1/audio-analysis/7uqWo5UWCGAFBjmajYzS65,147250,4
0.619,0.757,10,-7.397,1,0.0276,0.124,0.000002,0.334,0.435,123.014,audio_features,1C8EebDK24b5NTKuSxlXPW,spotify:track:1C8EebDK24b5NTKuSxlXPW,https://api.spotify.com/v1/tracks/1C8EebDK24b5NTKuSxlXPW,https://api.spotify.com/v1/audio-analysis/1C8EebDK24b5NTKuSxlXPW,319599,4
0.831,0.933,7,-4.213,1,0.363,0.059,0.085,0.698,0.67,127.97,audio_features,1xySz6vHP2HcHA2jH9bMc7,spotify:track:1xySz6vHP2HcHA2jH9bMc7,https://api.spotify.com/v1/tracks/1xySz6vHP2HcHA2jH9bMc7,https://api.spotify.com/v1/audio-analysis/1xySz6vHP2HcHA2jH9bMc7,169012,4
0.793,0.969,8,-2.686,1,0.14,0.00599,0.117,0.516,0.484,128.016,audio_features,5Qy21YoCFvcbqxrtd5OfLv,spotify:track:5Qy21YoCFvcbqxrtd5OfLv,https://api.spotify.com/v1/tracks/5Qy21YoCFvcbqxrtd5OfLv,https://api.spotify.com/v1/audio-analysis/5Qy21YoCFvcbqxrtd5OfLv,244663,4
0.796,0.654,6,-6.26,0,0.349,0.0511,0.00297,0.116,0.215,125.088,audio_features,7pCQiqR7jKiTNRIuwqglB1,spotify:track:7pCQiqR7jKiTNRIuwqglB1,https://api.spotify.com/v1/tracks/7pCQiqR7jKiTNRIuwqglB1,https://api.spotify.com/v1/audio-analysis/7pCQiqR7jKiTNRIuwqglB1,215178,4
0.642,0.957,7,-5.914,0,0.115,0.000773,0.47,0.36,0.348,129.875,audio_features,1BHHE9q8WpbbVZNkpRjdoh,spotify:track:1BHHE9q8WpbbVZNkpRjdoh,https://api.spotify.com/v1/tracks/1BHHE9q8WpbbVZNkpRjdoh,https://api.spotify.com/v1/audio-analysis/1BHHE9q8WpbbVZNkpRjdoh,175404,4
0.75,0.887,0,-3.053,0,0.125,0.479,0.0000704,0.373,0.676,124.995,audio_features,6QxPunUHDs9hNhCHqB1sVW,spotify:track:6QxPunUHDs9hNhCHqB1sVW,https://api.spotify.com/v1/tracks/6QxPunUHDs9hNhCHqB1sVW,https://api.spotify.com/v1/audio-analysis/6QxPunUHDs9hNhCHqB1sVW,205161,4
0.862,0.743,8,-6.005,0,0.0564,0.0497,0.000262,0.105,0.584,117.992,audio_features,0qKbiqcz0gm5Rw1jGpAc2B,spotify:track:0qKbiqcz0gm5Rw1jGpAc2B,https://api.spotify.com/v1/tracks/0qKbiqcz0gm5Rw1jGpAc2B,https://api.spotify.com/v1/audio-analysis/0qKbiqcz0gm5Rw1jGpAc2B,193220,4
0.599,0.725,10,-6.631,1,0.0775,0.0777,0,0.418,0.491,118.993,audio_features,5ClxTFiw7f1A1IxsaFHSeT,spotify:track:5ClxTFiw7f1A1IxsaFHSeT,https://api.spotify.com/v1/tracks/5ClxTFiw7f1A1IxsaFHSeT,https://api.spotify.com/v1/audio-analysis/5ClxTFiw7f1A1IxsaFHSeT,196203,4
0.505,0.862,7,-4.761,0,0.0542,0.0871,0.0000421,0.486,0.364,127.981,audio_features,4V4w8eckyFxXolfoZNhjLd,spotify:track:4V4w8eckyFxXolfoZNhjLd,https://api.spotify.com/v1/tracks/4V4w8eckyFxXolfoZNhjLd,https://api.spotify.com/v1/audio-analysis/4V4w8eckyFxXolfoZNhjLd,273962,4
0.684,0.818,4,-4.477,0,0.128,0.0469,0.00000339,0.119,0.336,123.938,audio_features,1mC2UjWt25Oixtqu7C6suL,spotify:track:1mC2UjWt25Oixtqu7C6suL,https://api.spotify.com/v1/tracks/1mC2UjWt25Oixtqu7C6suL,https://api.spotify.com/v1/audio-analysis/1mC2UjWt25Oixtqu7C6suL,210968,4
0.684,0.969,11,-5.043,1,0.0855,0.00655,0.00000738,0.672,0.735,144.027,audio_features,6aubMmdj0Ux34lL4Bg5wgy,spotify:track:6aubMmdj0Ux34lL4Bg5wgy,https://api.spotify.com/v1/tracks/6aubMmdj0Ux34lL4Bg5wgy,https://api.spotify.com/v1/audio-analysis/6aubMmdj0Ux34lL4Bg5wgy,198949,4
0.726,0.882,0,-7.006,1,0.148,0.019,0.000808,0.101,0.199,128.072,audio_features,0PRg6eeWTpxp8fXBiuiM86,spotify:track:0PRg6eeWTpxp8fXBiuiM86,https://api.spotify.com/v1/tracks/0PRg6eeWTpxp8fXBiuiM86,https://api.spotify.com/v1/audio-analysis/0PRg6eeWTpxp8fXBiuiM86,176274,4
0.673,0.868,7,-4.731,0,0.0436,0.00438,0.00223,0.357,0.216,126.026,audio_features,4ydT0vLjiuXzlaenqWcEYW,spotify:track:4ydT0vLjiuXzlaenqWcEYW,https://api.spotify.com/v1/tracks/4ydT0vLjiuXzlaenqWcEYW,https://api.spotify.com/v1/audio-analysis/4ydT0vLjiuXzlaenqWcEYW,213325,4
0.592,0.924,2,-2.85,0,0.0676,0.014,0,0.0938,0.16,127.999,audio_features,3M2DQDX3SFsMky2h23MVhy,spotify:track:3M2DQDX3SFsMky2h23MVhy,https://api.spotify.com/v1/tracks/3M2DQDX3SFsMky2h23MVhy,https://api.spotify.com/v1/audio-analysis/3M2DQDX3SFsMky2h23MVhy,217773,4
0.677,0.824,0,-4.966,1,0.121,0.00668,0,0.368,0.423,114.048,audio_features,0C7ulw46hJGpbiSjyVMAX7,spotify:track:0C7ulw46hJGpbiSjyVMAX7,https://api.spotify.com/v1/tracks/0C7ulw46hJGpbiSjyVMAX7,https://api.spotify.com/v1/audio-analysis/0C7ulw46hJGpbiSjyVMAX7,158518,4
0.77,0.931,9,-4.34,0,0.0565,0.00101,0.00274,0.219,0.607,128.047,audio_features,1elD0D7xhtfwjTQ22dclnh,spotify:track:1elD0D7xhtfwjTQ22dclnh,https://api.spotify.com/v1/tracks/1elD0D7xhtfwjTQ22dclnh,https://api.spotify.com/v1/audio-analysis/1elD0D7xhtfwjTQ22dclnh,201000,4
0.696,0.972,11,-1.764,0,0.0428,0.00185,0.0000954,0.118,0.663,127.993,audio_features,31mQpaAQDYz7eyMgpJhjSa,spotify:track:31mQpaAQDYz7eyMgpJhjSa,https://api.spotify.com/v1/tracks/31mQpaAQDYz7eyMgpJhjSa,https://api.spotify.com/v1/audio-analysis/31mQpaAQDYz7eyMgpJhjSa,157515,4
0.737,0.584,7,-6.936,1,0.0338,0.0757,0,0.204,0.676,125.064,audio_features,3OxvOIfqzNVkdhrgw7DHqx,spotify:track:3OxvOIfqzNVkdhrgw7DHqx,https://api.spotify.com/v1/tracks/3OxvOIfqzNVkdhrgw7DHqx,https://api.spotify.com/v1/audio-analysis/3OxvOIfqzNVkdhrgw7DHqx,188554,4
0.84,0.568,0,-6.397,1,0.0388,0.000916,0,0.0772,0.35,124.01,audio_features,7G6FlZktQlrW9ycp7sfANH,spotify:track:7G6FlZktQlrW9ycp7sfANH,https://api.spotify.com/v1/tracks/7G6FlZktQlrW9ycp7sfANH,https://api.spotify.com/v1/audio-analysis/7G6FlZktQlrW9ycp7sfANH,228000,4
0.715,0.863,4,-7.555,1,0.261,0.356,0.0000027,0.32,0.586,128.145,audio_features,3KJorvoqHi1x2l0efPZwgW,spotify:track:3KJorvoqHi1x2l0efPZwgW,https://api.spotify.com/v1/tracks/3KJorvoqHi1x2l0efPZwgW,https://api.spotify.com/v1/audio-analysis/3KJorvoqHi1x2l0efPZwgW,234873,4
0.734,0.866,2,-4.952,0,0.056,0.0738,0,0.36,0.826,124.957,audio_features,73bcUl0vmhUjQbR0TcgaBi,spotify:track:73bcUl0vmhUjQbR0TcgaBi,https://api.spotify.com/v1/tracks/73bcUl0vmhUjQbR0TcgaBi,https://api.spotify.com/v1/audio-analysis/73bcUl0vmhUjQbR0TcgaBi,217260,4
0.566,0.765,0,-6.078,1,0.0334,0.022,0.0557,0.271,0.247,150.065,audio_features,6GZL7QAZdpyNphPEZqXXLZ,spotify:track:6GZL7QAZdpyNphPEZqXXLZ,https://api.spotify.com/v1/tracks/6GZL7QAZdpyNphPEZqXXLZ,https://api.spotify.com/v1/audio-analysis/6GZL7QAZdpyNphPEZqXXLZ,124115,4
0.734,0.76,11,-5.267,0,0.0415,0.0232,0,0.127,0.685,122.072,audio_features,2RP8Svo0pMwZXnVcmOffDw,spotify:track:2RP8Svo0pMwZXnVcmOffDw,https://api.spotify.com/v1/tracks/2RP8Svo0pMwZXnVcmOffDw,https://api.spotify.com/v1/audio-analysis/2RP8Svo0pMwZXnVcmOffDw,207013,4
0.725,0.885,1,-7.782,0,0.0524,0.0214,0.235,0.447,0.363,128.036,audio_features,0M4OiO8YTV8eBhcFc71DgT,spotify:track:0M4OiO8YTV8eBhcFc71DgT,https://api.spotify.com/v1/tracks/0M4OiO8YTV8eBhcFc71DgT,https://api.spotify.com/v1/audio-analysis/0M4OiO8YTV8eBhcFc71DgT,150010,4
0.676,0.823,11,-5.272,0,0.0543,0.0127,0,0.054,0.388,128.089,audio_features,2Zas2J5jmKyH2xZC8hGUap,spotify:track:2Zas2J5jmKyH2xZC8hGUap,https://api.spotify.com/v1/tracks/2Zas2J5jmKyH2xZC8hGUap,https://api.spotify.com/v1/audio-analysis/2Zas2J5jmKyH2xZC8hGUap,187500,4
0.555,0.876,1,-3.508,0,0.038,0.0851,0,0.284,0.399,150.055,audio_features,5vUVe1o9MvB6161zjXlMxc,spotify:track:5vUVe1o9MvB6161zjXlMxc,https://api.spotify.com/v1/tracks/5vUVe1o9MvB6161zjXlMxc,https://api.spotify.com/v1/audio-analysis/5vUVe1o9MvB6161zjXlMxc,260372,4
0.68,0.687,3,-6.815,0,0.0525,0.0161,0.876,0.0693,0.631,125,audio_features,0txiV59CNkc94qZi6UNeR0,spotify:track:0txiV59CNkc94qZi6UNeR0,https://api.spotify.com/v1/tracks/0txiV59CNkc94qZi6UNeR0,https://api.spotify.com/v1/audio-analysis/0txiV59CNkc94qZi6UNeR0,158280,4
0.717,0.82,2,-4.294,1,0.0447,0.0335,0.00059,0.0348,0.351,125.987,audio_features,53D8MXH4bd4lnFhhTZ735o,spotify:track:53D8MXH4bd4lnFhhTZ735o,https://api.spotify.com/v1/tracks/53D8MXH4bd4lnFhhTZ735o,https://api.spotify.com/v1/audio-analysis/53D8MXH4bd4lnFhhTZ735o,189524,4
0.647,0.888,9,-4.7,0,0.105,0.0516,0.0000797,0.235,0.241,140.008,audio_features,6lVsTKLafoTPfFpdbx0PtY,spotify:track:6lVsTKLafoTPfFpdbx0PtY,https://api.spotify.com/v1/tracks/6lVsTKLafoTPfFpdbx0PtY,https://api.spotify.com/v1/audio-analysis/6lVsTKLafoTPfFpdbx0PtY,190051,4
0.707,0.896,3,-5.157,0,0.0538,0.0127,0.859,0.0182,0.903,122.011,audio_features,3RiRFyvasDtAv8n0AQUKFG,spotify:track:3RiRFyvasDtAv8n0AQUKFG,https://api.spotify.com/v1/tracks/3RiRFyvasDtAv8n0AQUKFG,https://api.spotify.com/v1/audio-analysis/3RiRFyvasDtAv8n0AQUKFG,230164,4
0.567,0.831,9,-6,1,0.0355,0.00162,0.303,0.313,0.862,131.975,audio_features,47BkLrZiiGGzpVKe11Fo5t,spotify:track:47BkLrZiiGGzpVKe11Fo5t,https://api.spotify.com/v1/tracks/47BkLrZiiGGzpVKe11Fo5t,https://api.spotify.com/v1/audio-analysis/47BkLrZiiGGzpVKe11Fo5t,182273,4
0.59,0.639,7,-7.013,1,0.0295,0.00724,0.000977,0.241,0.365,150.124,audio_features,1cfGsj2LGSiCkHH87KsYP7,spotify:track:1cfGsj2LGSiCkHH87KsYP7,https://api.spotify.com/v1/tracks/1cfGsj2LGSiCkHH87KsYP7,https://api.spotify.com/v1/audio-analysis/1cfGsj2LGSiCkHH87KsYP7,168053,4
0.656,0.835,4,-7.488,1,0.041,0.00124,0.000526,0.344,0.886,140.028,audio_features,22I7TExkrgbAioGglT2X75,spotify:track:22I7TExkrgbAioGglT2X75,https://api.spotify.com/v1/tracks/22I7TExkrgbAioGglT2X75,https://api.spotify.com/v1/audio-analysis/22I7TExkrgbAioGglT2X75,216671,4
0.772,0.819,0,-6.278,1,0.0407,0.124,0.108,0.0665,0.377,106.02,audio_features,6Rs9xJBWv7tsrtW3xCwSjY,spotify:track:6Rs9xJBWv7tsrtW3xCwSjY,https://api.spotify.com/v1/tracks/6Rs9xJBWv7tsrtW3xCwSjY,https://api.spotify.com/v1/audio-analysis/6Rs9xJBWv7tsrtW3xCwSjY,219381,4
0.723,0.737,8,-4.307,1,0.0339,0.00795,0.00362,0.11,0.468,123.99,audio_features,0LZSt4cKJOh14RGPRBIZJb,spotify:track:0LZSt4cKJOh14RGPRBIZJb,https://api.spotify.com/v1/tracks/0LZSt4cKJOh14RGPRBIZJb,https://api.spotify.com/v1/audio-analysis/0LZSt4cKJOh14RGPRBIZJb,205737,4
0.624,0.926,5,-3.515,0,0.196,0.0571,0.0000676,0.124,0.482,123.997,audio_features,07j0gZydo1JMU3DMDbijYE,spotify:track:07j0gZydo1JMU3DMDbijYE,https://api.spotify.com/v1/tracks/07j0gZydo1JMU3DMDbijYE,https://api.spotify.com/v1/audio-analysis/07j0gZydo1JMU3DMDbijYE,212298,4
