audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.655,0.607,1,-11.002,1,0.0394,0.312,0,0.0769,0.953,98.471,audio_features,5G0aNhad2Tl5xNGlAW3gM3,spotify:track:5G0aNhad2Tl5xNGlAW3gM3,https://api.spotify.com/v1/tracks/5G0aNhad2Tl5xNGlAW3gM3,https://api.spotify.com/v1/audio-analysis/5G0aNhad2Tl5xNGlAW3gM3,151933,4
0.61,0.42,9,-11.103,1,0.0306,0.893,0.0261,0.312,0.693,137.398,audio_features,1Y1jPCfi9Wo5QZSupPmHOJ,spotify:track:1Y1jPCfi9Wo5QZSupPmHOJ,https://api.spotify.com/v1/tracks/1Y1jPCfi9Wo5QZSupPmHOJ,https://api.spotify.com/v1/audio-analysis/1Y1jPCfi9Wo5QZSupPmHOJ,177987,4
0.681,0.45,8,-10.888,1,0.072,0.436,0,0.0607,0.817,150.148,audio_features,41jCeKeeVTxxDli1XdCPnx,spotify:track:41jCeKeeVTxxDli1XdCPnx,https://api.spotify.com/v1/tracks/41jCeKeeVTxxDli1XdCPnx,https://api.spotify.com/v1/audio-analysis/41jCeKeeVTxxDli1XdCPnx,132320,4
0.611,0.843,2,-6.744,1,0.107,0.0901,0.000135,0.931,0.406,101.992,audio_features,3ndbr3xfAki6RN6RCgw9lh,spotify:track:3ndbr3xfAki6RN6RCgw9lh,https://api.spotify.com/v1/tracks/3ndbr3xfAki6RN6RCgw9lh,https://api.spotify.com/v1/audio-analysis/3ndbr3xfAki6RN6RCgw9lh,147970,4
0.752,0.498,4,-11.282,1,0.0465,0.493,0,0.212,0.702,95.52,audio_features,4UVX4XPKlDPuZTkhTgAZgT,spotify:track:4UVX4XPKlDPuZTkhTgAZgT,https://api.spotify.com/v1/tracks/4UVX4XPKlDPuZTkhTgAZgT,https://api.spotify.com/v1/audio-analysis/4UVX4XPKlDPuZTkhTgAZgT,172627,4
0.508,0.189,10,-13.191,1,0.0356,0.896,0.000524,0.0793,0.444,104.86,audio_features,4DuBNU1r50XEv4dvsrQcpY,spotify:track:4DuBNU1r50XEv4dvsrQcpY,https://api.spotify.com/v1/tracks/4DuBNU1r50XEv4dvsrQcpY,https://api.spotify.com/v1/audio-analysis/4DuBNU1r50XEv4dvsrQcpY,162133,3
0.503,0.0959,10,-17.637,1,0.035,0.903,0.00000178,0.144,0.498,111.663,audio_features,6SJp1liZkAUW256L3ml3H5,spotify:track:6SJp1liZkAUW256L3ml3H5,https://api.spotify.com/v1/tracks/6SJp1liZkAUW256L3ml3H5,https://api.spotify.com/v1/audio-analysis/6SJp1liZkAUW256L3ml3H5,171027,4
0.562,0.194,0,-15.364,1,0.0448,0.795,0,0.322,0.773,135.903,audio_features,4guVOoYQJGkCIBdE7Dlxcm,spotify:track:4guVOoYQJGkCIBdE7Dlxcm,https://api.spotify.com/v1/tracks/4guVOoYQJGkCIBdE7Dlxcm,https://api.spotify.com/v1/audio-analysis/4guVOoYQJGkCIBdE7Dlxcm,154027,3
0.507,0.0996,5,-13.789,1,0.03,0.953,0.00000871,0.106,0.252,34.804,audio_features,4V8Imk3ZcS5quAZ8fqKQBk,spotify:track:4V8Imk3ZcS5quAZ8fqKQBk,https://api.spotify.com/v1/tracks/4V8Imk3ZcS5quAZ8fqKQBk,https://api.spotify.com/v1/audio-analysis/4V8Imk3ZcS5quAZ8fqKQBk,135667,4
0.385,0.11,5,-17.982,1,0.0408,0.958,0.00000968,0.132,0.514,181.745,audio_features,3N3muCGZV9oZ2rRYgnpowP,spotify:track:3N3muCGZV9oZ2rRYgnpowP,https://api.spotify.com/v1/tracks/3N3muCGZV9oZ2rRYgnpowP,https://api.spotify.com/v1/audio-analysis/3N3muCGZV9oZ2rRYgnpowP,183133,3
0.795,0.448,4,-13.427,1,0.0444,0.629,0,0.0659,0.96,122.318,audio_features,2sZIclzhHlH8tzf7wry9hK,spotify:track:2sZIclzhHlH8tzf7wry9hK,https://api.spotify.com/v1/tracks/2sZIclzhHlH8tzf7wry9hK,https://api.spotify.com/v1/audio-analysis/2sZIclzhHlH8tzf7wry9hK,194400,4
0.51,0.436,11,-10.714,1,0.0361,0.895,0.0000186,0.125,0.355,126.471,audio_features,6neFMH7Beu1uVcs3w65bNw,spotify:track:6neFMH7Beu1uVcs3w65bNw,https://api.spotify.com/v1/tracks/6neFMH7Beu1uVcs3w65bNw,https://api.spotify.com/v1/audio-analysis/6neFMH7Beu1uVcs3w65bNw,133827,4
0.605,0.276,4,-12.876,1,0.032,0.687,0.00000321,0.142,0.611,104.257,audio_features,7JHuQcld63eV9r3wUkh2C2,spotify:track:7JHuQcld63eV9r3wUkh2C2,https://api.spotify.com/v1/tracks/7JHuQcld63eV9r3wUkh2C2,https://api.spotify.com/v1/audio-analysis/7JHuQcld63eV9r3wUkh2C2,157360,4
0.547,0.242,9,-11.969,1,0.0274,0.738,0.0000555,0.104,0.387,93.724,audio_features,4He4CMw0gzkltTh0HAy81P,spotify:track:4He4CMw0gzkltTh0HAy81P,https://api.spotify.com/v1/tracks/4He4CMw0gzkltTh0HAy81P,https://api.spotify.com/v1/audio-analysis/4He4CMw0gzkltTh0HAy81P,174933,4
0.363,0.255,9,-12.442,1,0.0313,0.735,0.00005,0.0978,0.539,154.727,audio_features,5XQNHPWRiicpHvDfDIy98V,spotify:track:5XQNHPWRiicpHvDfDIy98V,https://api.spotify.com/v1/tracks/5XQNHPWRiicpHvDfDIy98V,https://api.spotify.com/v1/audio-analysis/5XQNHPWRiicpHvDfDIy98V,159800,3
0.665,0.316,9,-10.448,1,0.033,0.309,0,0.129,0.621,109.701,audio_features,2s4V5mZM6v3tW7mHLCX8he,spotify:track:2s4V5mZM6v3tW7mHLCX8he,https://api.spotify.com/v1/tracks/2s4V5mZM6v3tW7mHLCX8he,https://api.spotify.com/v1/audio-analysis/2s4V5mZM6v3tW7mHLCX8he,169933,4
0.683,0.441,4,-11.965,1,0.0295,0.886,0.00000167,0.268,0.906,131.665,audio_features,24DXhcpfSV2EuvYJcBXWS0,spotify:track:24DXhcpfSV2EuvYJcBXWS0,https://api.spotify.com/v1/tracks/24DXhcpfSV2EuvYJcBXWS0,https://api.spotify.com/v1/audio-analysis/24DXhcpfSV2EuvYJcBXWS0,120512,4
0.771,0.555,8,-9.771,1,0.0314,0.462,0.00000413,0.0425,0.963,94.345,audio_features,7jBaRb9zVvDCCiwHtsFbKY,spotify:track:7jBaRb9zVvDCCiwHtsFbKY,https://api.spotify.com/v1/tracks/7jBaRb9zVvDCCiwHtsFbKY,https://api.spotify.com/v1/audio-analysis/7jBaRb9zVvDCCiwHtsFbKY,148760,4
0.585,0.429,10,-13.744,1,0.0314,0.897,0.0000282,0.125,0.834,145.747,audio_features,11z7JqmMAsL2udnbyZdeNy,spotify:track:11z7JqmMAsL2udnbyZdeNy,https://api.spotify.com/v1/tracks/11z7JqmMAsL2udnbyZdeNy,https://api.spotify.com/v1/audio-analysis/11z7JqmMAsL2udnbyZdeNy,181360,3
0.577,0.6,9,-10.942,1,0.0408,0.656,0.000183,0.0439,0.821,148.91,audio_features,5yoxsqCMRHn5nGxk9Lnzzf,spotify:track:5yoxsqCMRHn5nGxk9Lnzzf,https://api.spotify.com/v1/tracks/5yoxsqCMRHn5nGxk9Lnzzf,https://api.spotify.com/v1/audio-analysis/5yoxsqCMRHn5nGxk9Lnzzf,160973,4
0.551,0.711,7,-8.218,1,0.0345,0.627,0.0049,0.312,0.868,91.134,audio_features,3Pedciz17ZlmyU0GuuSX4J,spotify:track:3Pedciz17ZlmyU0GuuSX4J,https://api.spotify.com/v1/tracks/3Pedciz17ZlmyU0GuuSX4J,https://api.spotify.com/v1/audio-analysis/3Pedciz17ZlmyU0GuuSX4J,174733,4
0.682,0.442,4,-11.735,1,0.0553,0.553,0,0.332,0.685,143.038,audio_features,5YSfbLKXueLgMLhGiw9zu3,spotify:track:5YSfbLKXueLgMLhGiw9zu3,https://api.spotify.com/v1/tracks/5YSfbLKXueLgMLhGiw9zu3,https://api.spotify.com/v1/audio-analysis/5YSfbLKXueLgMLhGiw9zu3,161267,4
0.793,0.367,7,-9.823,1,0.0377,0.8,0,0.0694,0.899,141.241,audio_features,7AV6VFdNlTRUM5SlZJcZUt,spotify:track:7AV6VFdNlTRUM5SlZJcZUt,https://api.spotify.com/v1/tracks/7AV6VFdNlTRUM5SlZJcZUt,https://api.spotify.com/v1/audio-analysis/7AV6VFdNlTRUM5SlZJcZUt,174293,4
0.69,0.382,2,-8.241,1,0.0356,0.665,0,0.101,0.896,75.631,audio_features,6TqGkdtcQgLY4dc2lRImGc,spotify:track:6TqGkdtcQgLY4dc2lRImGc,https://api.spotify.com/v1/tracks/6TqGkdtcQgLY4dc2lRImGc,https://api.spotify.com/v1/audio-analysis/6TqGkdtcQgLY4dc2lRImGc,142800,4
0.595,0.292,2,-10.987,1,0.0291,0.89,0.0000587,0.112,0.54,132.892,audio_features,0eVfI82q6t4XGbbkTPrkey,spotify:track:0eVfI82q6t4XGbbkTPrkey,https://api.spotify.com/v1/tracks/0eVfI82q6t4XGbbkTPrkey,https://api.spotify.com/v1/audio-analysis/0eVfI82q6t4XGbbkTPrkey,161733,4
0.738,0.411,4,-9.906,1,0.0425,0.936,0.0000562,0.104,0.934,83.335,audio_features,2ZBWhLvvRy2w3fk6TSAe5J,spotify:track:2ZBWhLvvRy2w3fk6TSAe5J,https://api.spotify.com/v1/tracks/2ZBWhLvvRy2w3fk6TSAe5J,https://api.spotify.com/v1/audio-analysis/2ZBWhLvvRy2w3fk6TSAe5J,164040,4
0.66,0.459,4,-6.038,1,0.0342,0.884,0,0.117,0.843,79.71,audio_features,5xcJtLxdprEWBR2jRqcQPW,spotify:track:5xcJtLxdprEWBR2jRqcQPW,https://api.spotify.com/v1/tracks/5xcJtLxdprEWBR2jRqcQPW,https://api.spotify.com/v1/audio-analysis/5xcJtLxdprEWBR2jRqcQPW,125907,4
0.668,0.505,7,-8.963,1,0.0445,0.77,0,0.119,0.88,152.009,audio_features,3rqBlm69yvQ4eXEKpvmxqh,spotify:track:3rqBlm69yvQ4eXEKpvmxqh,https://api.spotify.com/v1/tracks/3rqBlm69yvQ4eXEKpvmxqh,https://api.spotify.com/v1/audio-analysis/3rqBlm69yvQ4eXEKpvmxqh,151813,4
0.936,0.665,11,-6.341,1,0.0307,0.727,0.0000171,0.0972,0.965,122.579,audio_features,57X5xjtkK1Mo9TYAcxgJlx,spotify:track:57X5xjtkK1Mo9TYAcxgJlx,https://api.spotify.com/v1/tracks/57X5xjtkK1Mo9TYAcxgJlx,https://api.spotify.com/v1/audio-analysis/57X5xjtkK1Mo9TYAcxgJlx,113640,4
0.598,0.573,2,-8.837,1,0.151,0.744,0,0.0381,0.893,175.846,audio_features,1hfNMszvQW3mVqfPTVZc4n,spotify:track:1hfNMszvQW3mVqfPTVZc4n,https://api.spotify.com/v1/tracks/1hfNMszvQW3mVqfPTVZc4n,https://api.spotify.com/v1/audio-analysis/1hfNMszvQW3mVqfPTVZc4n,142600,4
0.517,0.303,9,-5.345,1,0.0312,0.777,0,0.0972,0.59,117.316,audio_features,1KJMFX6yQfQe27m9kY6YaE,spotify:track:1KJMFX6yQfQe27m9kY6YaE,https://api.spotify.com/v1/tracks/1KJMFX6yQfQe27m9kY6YaE,https://api.spotify.com/v1/audio-analysis/1KJMFX6yQfQe27m9kY6YaE,142524,4
0.687,0.512,4,-10.361,1,0.0294,0.794,0,0.313,0.876,131.793,audio_features,1gNUf7ItWfqwFrpDWzYcYY,spotify:track:1gNUf7ItWfqwFrpDWzYcYY,https://api.spotify.com/v1/tracks/1gNUf7ItWfqwFrpDWzYcYY,https://api.spotify.com/v1/audio-analysis/1gNUf7ItWfqwFrpDWzYcYY,123707,4
0.738,0.479,1,-9.647,1,0.0546,0.74,0.00000105,0.0649,0.921,83.463,audio_features,4zajzUJu9SezNbSoPttLHC,spotify:track:4zajzUJu9SezNbSoPttLHC,https://api.spotify.com/v1/tracks/4zajzUJu9SezNbSoPttLHC,https://api.spotify.com/v1/audio-analysis/4zajzUJu9SezNbSoPttLHC,127387,4
0.662,0.492,0,-9.976,1,0.034,0.548,0,0.372,0.961,77.827,audio_features,2YZPv7PS5rcyCi1ffv5xCL,spotify:track:2YZPv7PS5rcyCi1ffv5xCL,https://api.spotify.com/v1/tracks/2YZPv7PS5rcyCi1ffv5xCL,https://api.spotify.com/v1/audio-analysis/2YZPv7PS5rcyCi1ffv5xCL,131187,4
0.619,0.33,9,-11.332,1,0.0295,0.836,0,0.154,0.602,99.353,audio_features,5f38UWziNmvOjdMHvwxsL9,spotify:track:5f38UWziNmvOjdMHvwxsL9,https://api.spotify.com/v1/tracks/5f38UWziNmvOjdMHvwxsL9,https://api.spotify.com/v1/audio-analysis/5f38UWziNmvOjdMHvwxsL9,175253,4
0.548,0.311,9,-12.325,1,0.0427,0.58,0,0.0489,0.885,175.177,audio_features,6t5ISm0Qtjbk4K96WFIDge,spotify:track:6t5ISm0Qtjbk4K96WFIDge,https://api.spotify.com/v1/tracks/6t5ISm0Qtjbk4K96WFIDge,https://api.spotify.com/v1/audio-analysis/6t5ISm0Qtjbk4K96WFIDge,154360,4
0.576,0.396,10,-9.226,1,0.0246,0.51,0.0000527,0.156,0.859,79.836,audio_features,67vLXMpxhbZyQ5edI5dgRS,spotify:track:67vLXMpxhbZyQ5edI5dgRS,https://api.spotify.com/v1/tracks/67vLXMpxhbZyQ5edI5dgRS,https://api.spotify.com/v1/audio-analysis/67vLXMpxhbZyQ5edI5dgRS,137547,4
0.687,0.505,8,-8.349,1,0.026,0.7,0.00000419,0.0748,0.885,101.022,audio_features,3zaBw0L2sQwUlhmMpr6OCg,spotify:track:3zaBw0L2sQwUlhmMpr6OCg,https://api.spotify.com/v1/tracks/3zaBw0L2sQwUlhmMpr6OCg,https://api.spotify.com/v1/audio-analysis/3zaBw0L2sQwUlhmMpr6OCg,154533,4
0.598,0.495,5,-7.609,1,0.0581,0.839,0.000127,0.293,0.865,137.567,audio_features,6levtTVRDUfHGj4LmC8Hn5,spotify:track:6levtTVRDUfHGj4LmC8Hn5,https://api.spotify.com/v1/tracks/6levtTVRDUfHGj4LmC8Hn5,https://api.spotify.com/v1/audio-analysis/6levtTVRDUfHGj4LmC8Hn5,141467,4
0.505,0.515,9,-8.642,1,0.0486,0.476,0.00000534,0.0715,0.888,133.792,audio_features,1fUTuu7c3Dsqx6k0Ladiwe,spotify:track:1fUTuu7c3Dsqx6k0Ladiwe,https://api.spotify.com/v1/tracks/1fUTuu7c3Dsqx6k0Ladiwe,https://api.spotify.com/v1/audio-analysis/1fUTuu7c3Dsqx6k0Ladiwe,150933,4
0.513,0.34,4,-10.394,1,0.028,0.9,0.0000254,0.148,0.62,97.863,audio_features,7H7K8mUhV6tZ4vRPHoHqFV,spotify:track:7H7K8mUhV6tZ4vRPHoHqFV,https://api.spotify.com/v1/tracks/7H7K8mUhV6tZ4vRPHoHqFV,https://api.spotify.com/v1/audio-analysis/7H7K8mUhV6tZ4vRPHoHqFV,153587,4
0.589,0.354,0,-12.093,1,0.0258,0.167,0,0.0577,0.731,77.794,audio_features,0AzfbMechBxYSKPxDQ2voz,spotify:track:0AzfbMechBxYSKPxDQ2voz,https://api.spotify.com/v1/tracks/0AzfbMechBxYSKPxDQ2voz,https://api.spotify.com/v1/audio-analysis/0AzfbMechBxYSKPxDQ2voz,143107,4
0.732,0.243,4,-7.638,1,0.0299,0.945,0.0000385,0.0955,0.432,115.14,audio_features,0L9wb8Sy398mMog38XcfND,spotify:track:0L9wb8Sy398mMog38XcfND,https://api.spotify.com/v1/tracks/0L9wb8Sy398mMog38XcfND,https://api.spotify.com/v1/audio-analysis/0L9wb8Sy398mMog38XcfND,166040,3
0.655,0.616,7,-6.982,1,0.0294,0.656,0.00304,0.077,0.712,96.461,audio_features,5KvV862qMvboiQcrNrbmKP,spotify:track:5KvV862qMvboiQcrNrbmKP,https://api.spotify.com/v1/tracks/5KvV862qMvboiQcrNrbmKP,https://api.spotify.com/v1/audio-analysis/5KvV862qMvboiQcrNrbmKP,145973,3
0.794,0.507,2,-11.697,1,0.0291,0.351,0.00000321,0.106,0.935,111.543,audio_features,5GMntJrPmI6DZzdbfGO90M,spotify:track:5GMntJrPmI6DZzdbfGO90M,https://api.spotify.com/v1/tracks/5GMntJrPmI6DZzdbfGO90M,https://api.spotify.com/v1/audio-analysis/5GMntJrPmI6DZzdbfGO90M,168600,4
0.487,0.463,1,-9.391,1,0.0347,0.609,0,0.182,0.696,171.503,audio_features,0zuaPA18Pp6GZdkgS00Rv1,spotify:track:0zuaPA18Pp6GZdkgS00Rv1,https://api.spotify.com/v1/tracks/0zuaPA18Pp6GZdkgS00Rv1,https://api.spotify.com/v1/audio-analysis/0zuaPA18Pp6GZdkgS00Rv1,127187,4
0.731,0.607,4,-7.601,1,0.0289,0.792,0,0.166,0.971,100.114,audio_features,3nmTlxNfVkmHb2RCDOnR8I,spotify:track:3nmTlxNfVkmHb2RCDOnR8I,https://api.spotify.com/v1/tracks/3nmTlxNfVkmHb2RCDOnR8I,https://api.spotify.com/v1/audio-analysis/3nmTlxNfVkmHb2RCDOnR8I,116493,4
0.472,0.675,2,-11.014,1,0.0503,0.0114,0,0.069,0.838,87.3,audio_features,4ZwlmpWJAdE7wZ4ZR3EskM,spotify:track:4ZwlmpWJAdE7wZ4ZR3EskM,https://api.spotify.com/v1/tracks/4ZwlmpWJAdE7wZ4ZR3EskM,https://api.spotify.com/v1/audio-analysis/4ZwlmpWJAdE7wZ4ZR3EskM,184933,4
0.628,0.146,4,-12.299,1,0.036,0.891,0,0.117,0.49,135.864,audio_features,0WojVK2ktFlEyY0Bh9nVSB,spotify:track:0WojVK2ktFlEyY0Bh9nVSB,https://api.spotify.com/v1/tracks/0WojVK2ktFlEyY0Bh9nVSB,https://api.spotify.com/v1/audio-analysis/0WojVK2ktFlEyY0Bh9nVSB,162893,4
0.662,0.198,5,-12.552,1,0.0298,0.669,0,0.321,0.485,113.295,audio_features,1oUuENvKtT7YPENFmhNGD5,spotify:track:1oUuENvKtT7YPENFmhNGD5,https://api.spotify.com/v1/tracks/1oUuENvKtT7YPENFmhNGD5,https://api.spotify.com/v1/audio-analysis/1oUuENvKtT7YPENFmhNGD5,165160,4
0.538,0.395,5,-10.6,1,0.041,0.587,0,0.37,0.945,200.214,audio_features,039xaxox4oQy2Hr8HtzINi,spotify:track:039xaxox4oQy2Hr8HtzINi,https://api.spotify.com/v1/tracks/039xaxox4oQy2Hr8HtzINi,https://api.spotify.com/v1/audio-analysis/039xaxox4oQy2Hr8HtzINi,144973,4
0.625,0.462,2,-9.788,1,0.0379,0.649,0,0.0994,0.763,160.424,audio_features,1ASPLImhYwO5RA5lRDHdTB,spotify:track:1ASPLImhYwO5RA5lRDHdTB,https://api.spotify.com/v1/tracks/1ASPLImhYwO5RA5lRDHdTB,https://api.spotify.com/v1/audio-analysis/1ASPLImhYwO5RA5lRDHdTB,128693,4
0.578,0.339,4,-10.535,1,0.0274,0.819,0.0000554,0.233,0.468,102.216,audio_features,38z4DAaX3nU1fMDdNERuzQ,spotify:track:38z4DAaX3nU1fMDdNERuzQ,https://api.spotify.com/v1/tracks/38z4DAaX3nU1fMDdNERuzQ,https://api.spotify.com/v1/audio-analysis/38z4DAaX3nU1fMDdNERuzQ,189293,4
0.758,0.444,7,-10.722,0,0.0387,0.738,0,0.169,0.887,112.291,audio_features,1vf8sEHJZ0r85M112GSZrR,spotify:track:1vf8sEHJZ0r85M112GSZrR,https://api.spotify.com/v1/tracks/1vf8sEHJZ0r85M112GSZrR,https://api.spotify.com/v1/audio-analysis/1vf8sEHJZ0r85M112GSZrR,110440,4
0.478,0.395,10,-11.674,1,0.0306,0.81,0,0.346,0.616,136.467,audio_features,4fhmzkeQ6U6CSvFYNpQ31o,spotify:track:4fhmzkeQ6U6CSvFYNpQ31o,https://api.spotify.com/v1/tracks/4fhmzkeQ6U6CSvFYNpQ31o,https://api.spotify.com/v1/audio-analysis/4fhmzkeQ6U6CSvFYNpQ31o,213667,4
0.441,0.391,10,-12.042,1,0.034,0.793,0,0.11,0.528,105.853,audio_features,2i3rgPUj3cKdw2wQrnIlLR,spotify:track:2i3rgPUj3cKdw2wQrnIlLR,https://api.spotify.com/v1/tracks/2i3rgPUj3cKdw2wQrnIlLR,https://api.spotify.com/v1/audio-analysis/2i3rgPUj3cKdw2wQrnIlLR,332773,3
0.672,0.377,10,-11.429,1,0.0414,0.741,0,0.0957,0.831,76.23,audio_features,6p2knrVWmEb0QLb9mtz88L,spotify:track:6p2knrVWmEb0QLb9mtz88L,https://api.spotify.com/v1/tracks/6p2knrVWmEb0QLb9mtz88L,https://api.spotify.com/v1/audio-analysis/6p2knrVWmEb0QLb9mtz88L,137893,4
0.564,0.282,4,-13.19,1,0.0373,0.684,0.000515,0.105,0.515,104.837,audio_features,5nw9Gs0ia1n2q4CtfC3dx1,spotify:track:5nw9Gs0ia1n2q4CtfC3dx1,https://api.spotify.com/v1/tracks/5nw9Gs0ia1n2q4CtfC3dx1,https://api.spotify.com/v1/audio-analysis/5nw9Gs0ia1n2q4CtfC3dx1,158973,4
0.819,0.55,4,-10.543,1,0.0607,0.839,0.146,0.127,0.963,103.938,audio_features,0YXD3BR5pyqk1WOVRGi5aM,spotify:track:0YXD3BR5pyqk1WOVRGi5aM,https://api.spotify.com/v1/tracks/0YXD3BR5pyqk1WOVRGi5aM,https://api.spotify.com/v1/audio-analysis/0YXD3BR5pyqk1WOVRGi5aM,163080,4
0.563,0.367,9,-12.887,1,0.159,0.796,0.511,0.25,0.896,184.303,audio_features,0cveePulMPDcPZ4hbboh0K,spotify:track:0cveePulMPDcPZ4hbboh0K,https://api.spotify.com/v1/tracks/0cveePulMPDcPZ4hbboh0K,https://api.spotify.com/v1/audio-analysis/0cveePulMPDcPZ4hbboh0K,168240,4
0.906,0.442,2,-12.608,1,0.0681,0.912,0.0000385,0.173,0.944,115.226,audio_features,1Vzqu1t46zzy7x5ELSV9Fi,spotify:track:1Vzqu1t46zzy7x5ELSV9Fi,https://api.spotify.com/v1/tracks/1Vzqu1t46zzy7x5ELSV9Fi,https://api.spotify.com/v1/audio-analysis/1Vzqu1t46zzy7x5ELSV9Fi,103340,4
0.781,0.38,2,-9.929,1,0.0468,0.654,0,0.0686,0.94,95.715,audio_features,6vMLZxBy2yYY5SYgTf4WH9,spotify:track:6vMLZxBy2yYY5SYgTf4WH9,https://api.spotify.com/v1/tracks/6vMLZxBy2yYY5SYgTf4WH9,https://api.spotify.com/v1/audio-analysis/6vMLZxBy2yYY5SYgTf4WH9,163200,4
0.611,0.514,0,-7.353,1,0.539,0.929,0,0.725,0.71,92.897,audio_features,35Cf4dsayUKhs1i14BrD7l,spotify:track:35Cf4dsayUKhs1i14BrD7l,https://api.spotify.com/v1/tracks/35Cf4dsayUKhs1i14BrD7l,https://api.spotify.com/v1/audio-analysis/35Cf4dsayUKhs1i14BrD7l,251653,3
