audio_features/danceability,audio_features/energy,audio_features/key,audio_features/loudness,audio_features/mode,audio_features/speechiness,audio_features/acousticness,audio_features/instrumentalness,audio_features/liveness,audio_features/valence,audio_features/tempo,audio_features/type,audio_features/id,audio_features/uri,audio_features/track_href,audio_features/analysis_url,audio_features/duration_ms,audio_features/time_signature
0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,audio_features,7FwBtcecmlpc1sLySPXeGE,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,241307,4
0.676,0.279,0,-14.634,0,0.0311,0.277,0,0.0749,0.198,119.91,audio_features,31PpNkqfvdNtFbSGOsvX2d,spotify:track:31PpNkqfvdNtFbSGOsvX2d,https://api.spotify.com/v1/tracks/31PpNkqfvdNtFbSGOsvX2d,https://api.spotify.com/v1/audio-analysis/31PpNkqfvdNtFbSGOsvX2d,255707,4
0.851,0.406,1,-11.631,1,0.0661,0.219,0.00000641,0.0853,0.792,97.84,audio_features,4kOfxxnW1ukZdsNbCKY9br,spotify:track:4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/tracks/4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/audio-analysis/4kOfxxnW1ukZdsNbCKY9br,226880,4
0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,audio_features,46RVKt5Edm1zl0rXhPJZxz,spotify:track:46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/tracks/46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/audio-analysis/46RVKt5Edm1zl0rXhPJZxz,220867,4
0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4
0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,audio_features,3YBZIN3rekqsKxbJc9FZko,spotify:track:3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/tracks/3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/audio-analysis/3YBZIN3rekqsKxbJc9FZko,405640,4
0.759,0.815,11,-5.716,0,0.0653,0.0046,0.0000012,0.0583,0.917,112.005,audio_features,058VOmj2vkyItyKHFLc8vF,spotify:track:058VOmj2vkyItyKHFLc8vF,https://api.spotify.com/v1/tracks/058VOmj2vkyItyKHFLc8vF,https://api.spotify.com/v1/audio-analysis/058VOmj2vkyItyKHFLc8vF,220507,4
0.979,0.792,2,-2.784,1,0.0388,0.0025,0.00000771,0.102,0.583,116.012,audio_features,3XVozq1aeqsJwpXrEZrDJ9,spotify:track:3XVozq1aeqsJwpXrEZrDJ9,https://api.spotify.com/v1/tracks/3XVozq1aeqsJwpXrEZrDJ9,https://api.spotify.com/v1/audio-analysis/3XVozq1aeqsJwpXrEZrDJ9,254467,4
0.727,0.685,11,-7.159,0,0.0398,0.0351,0.0000443,0.0973,0.812,88.75,audio_features,4aKIs5t9TqP59btlCGPrgw,spotify:track:4aKIs5t9TqP59btlCGPrgw,https://api.spotify.com/v1/tracks/4aKIs5t9TqP59btlCGPrgw,https://api.spotify.com/v1/audio-analysis/4aKIs5t9TqP59btlCGPrgw,271893,4
0.681,0.163,11,-22.597,1,0.165,0.881,0.0000762,0.0688,0.771,69.283,audio_features,5YbgcwHjQhdT1BYQ4rxWlD,spotify:track:5YbgcwHjQhdT1BYQ4rxWlD,https://api.spotify.com/v1/tracks/5YbgcwHjQhdT1BYQ4rxWlD,https://api.spotify.com/v1/audio-analysis/5YbgcwHjQhdT1BYQ4rxWlD,292400,4
0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,audio_features,54b8qPFqYqIndfdxiLApea,spotify:track:54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea,218733,4
0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,audio_features,5vdp5UmvTsnMEMESIF2Ym7,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4
0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,audio_features,4aVuWgvD0X63hcOCnZtNFA,spotify:track:4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/audio-analysis/4aVuWgvD0X63hcOCnZtNFA,235547,4
0.746,0.76,2,-6.009,0,0.105,0.0342,0.0000218,0.31,0.902,128.976,audio_features,1BqnZOkYJbvYLOhN0qPJDm,spotify:track:1BqnZOkYJbvYLOhN0qPJDm,https://api.spotify.com/v1/tracks/1BqnZOkYJbvYLOhN0qPJDm,https://api.spotify.com/v1/audio-analysis/1BqnZOkYJbvYLOhN0qPJDm,276080,4
0.684,0.573,5,-12.3,1,0.0261,0.318,0.028,0.306,0.716,107.363,audio_features,273uCXd7NPrInaiNqtkOrA,spotify:track:273uCXd7NPrInaiNqtkOrA,https://api.spotify.com/v1/tracks/273uCXd7NPrInaiNqtkOrA,https://api.spotify.com/v1/audio-analysis/273uCXd7NPrInaiNqtkOrA,378947,4
0.502,0.305,9,-16.011,1,0.0339,0.484,0.00000355,0.117,0.248,131.242,audio_features,6yJxCltgtmGxIgKOS6ndnu,spotify:track:6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400,4
0.645,0.42,10,-10.09,1,0.0624,0.555,0,0.125,0.583,129.084,audio_features,0rHiGIRASJq8snJGFJMpnI,spotify:track:0rHiGIRASJq8snJGFJMpnI,https://api.spotify.com/v1/tracks/0rHiGIRASJq8snJGFJMpnI,https://api.spotify.com/v1/audio-analysis/0rHiGIRASJq8snJGFJMpnI,266733,4
0.648,0.637,3,-8.153,0,0.0458,0.0156,0.00000139,0.0486,0.778,157.719,audio_features,4jqCold0GXW9c40QyOGD8S,spotify:track:4jqCold0GXW9c40QyOGD8S,https://api.spotify.com/v1/tracks/4jqCold0GXW9c40QyOGD8S,https://api.spotify.com/v1/audio-analysis/4jqCold0GXW9c40QyOGD8S,247427,4
0.775,0.866,9,-3.598,1,0.0295,0.135,0.0376,0.152,0.875,131.338,audio_features,15ob9SMGLWrexuPuyuMjKl,spotify:track:15ob9SMGLWrexuPuyuMjKl,https://api.spotify.com/v1/tracks/15ob9SMGLWrexuPuyuMjKl,https://api.spotify.com/v1/audio-analysis/15ob9SMGLWrexuPuyuMjKl,295067,4
0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4
0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,audio_features,1ko2lVN0vKGUl9zrU0qSlT,spotify:track:1ko2lVN0vKGUl9zrU0qSlT,https://api.spotify.com/v1/tracks/1ko2lVN0vKGUl9zrU0qSlT,https://api.spotify.com/v1/audio-analysis/1ko2lVN0vKGUl9zrU0qSlT,438493,4
0.596,0.457,4,-10.046,0,0.0283,0.313,0.0000243,0.118,0.207,124.993,audio_features,36EWx5B78n8sSfpmtKrUUV,spotify:track:36EWx5B78n8sSfpmtKrUUV,https://api.spotify.com/v1/tracks/36EWx5B78n8sSfpmtKrUUV,https://api.spotify.com/v1/audio-analysis/36EWx5B78n8sSfpmtKrUUV,230867,4
0.507,0.843,2,-6.137,1,0.0379,0.0191,0,0.08,0.704,139.136,audio_features,3bYCGWnZdLQjndiKogqA3G,spotify:track:3bYCGWnZdLQjndiKogqA3G,https://api.spotify.com/v1/tracks/3bYCGWnZdLQjndiKogqA3G,https://api.spotify.com/v1/audio-analysis/3bYCGWnZdLQjndiKogqA3G,216053,4
0.62,0.573,0,-11.893,1,0.0423,0.271,0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,spotify:track:0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/tracks/0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/audio-analysis/0ikz6tENMONtK6qGkOrU3c,231333,4
0.808,0.535,1,-12.521,1,0.0353,0.179,0.0000991,0.158,0.848,114.031,audio_features,7oOOI85fVQvVnK5ynNMdW7,spotify:track:7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/tracks/7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/audio-analysis/7oOOI85fVQvVnK5ynNMdW7,220627,4
0.806,0.588,11,-10.216,0,0.0324,0.00792,0.0433,0.0329,0.916,117.737,audio_features,31DjV1FoAmfprD1NKPXH0l,spotify:track:31DjV1FoAmfprD1NKPXH0l,https://api.spotify.com/v1/tracks/31DjV1FoAmfprD1NKPXH0l,https://api.spotify.com/v1/audio-analysis/31DjV1FoAmfprD1NKPXH0l,229813,4
0.624,0.842,5,-5.285,1,0.0376,0.264,0.0000211,0.181,0.257,111.037,audio_features,1z3ugFmUKoCzGsI6jdY4Ci,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/audio-analysis/1z3ugFmUKoCzGsI6jdY4Ci,342680,4
0.794,0.579,1,-7.507,0,0.0348,0.116,0.0000297,0.0576,0.874,123.922,audio_features,2gGdO0zLa9W8ce1Ig0BzFK,spotify:track:2gGdO0zLa9W8ce1Ig0BzFK,https://api.spotify.com/v1/tracks/2gGdO0zLa9W8ce1Ig0BzFK,https://api.spotify.com/v1/audio-analysis/2gGdO0zLa9W8ce1Ig0BzFK,293587,4
0.517,0.722,11,-8.847,0,0.0871,0.000824,0.000896,0.142,0.854,117.016,audio_features,5T7f35hRN3wu8V1ckMHgX0,spotify:track:5T7f35hRN3wu8V1ckMHgX0,https://api.spotify.com/v1/tracks/5T7f35hRN3wu8V1ckMHgX0,https://api.spotify.com/v1/audio-analysis/5T7f35hRN3wu8V1ckMHgX0,235307,4
0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,audio_features,3oEkrIfXfSh9zGnE7eBzSV,spotify:track:3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/tracks/3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/audio-analysis/3oEkrIfXfSh9zGnE7eBzSV,294720,4
0.616,0.685,9,-15.289,0,0.04,0.0245,0.0000113,0.0491,0.895,150.055,audio_features,5Hyr47BBGpvOfcykSCcaw9,spotify:track:5Hyr47BBGpvOfcykSCcaw9,https://api.spotify.com/v1/tracks/5Hyr47BBGpvOfcykSCcaw9,https://api.spotify.com/v1/audio-analysis/5Hyr47BBGpvOfcykSCcaw9,348333,4
0.271,0.518,8,-7.452,0,0.0312,0.207,0.00662,0.146,0.109,103.074,audio_features,0och9WNrIvlRhNVFg0SZux,spotify:track:0och9WNrIvlRhNVFg0SZux,https://api.spotify.com/v1/tracks/0och9WNrIvlRhNVFg0SZux,https://api.spotify.com/v1/audio-analysis/0och9WNrIvlRhNVFg0SZux,385560,4
0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,audio_features,0bVtevEgtDIeRjCJbK3Lmv,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,https://api.spotify.com/v1/tracks/0bVtevEgtDIeRjCJbK3Lmv,https://api.spotify.com/v1/audio-analysis/0bVtevEgtDIeRjCJbK3Lmv,272027,4
0.867,0.911,10,-7.375,0,0.115,0.0239,0,0.0491,0.675,124.81,audio_features,7BwwjDFcpn72BrxCCRqs7d,spotify:track:7BwwjDFcpn72BrxCCRqs7d,https://api.spotify.com/v1/tracks/7BwwjDFcpn72BrxCCRqs7d,https://api.spotify.com/v1/audio-analysis/7BwwjDFcpn72BrxCCRqs7d,215040,4
