danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.715,0.797,3,-10.154,1,0.193,0.837,0,0.209,0.841,92.739,audio_features,6C7aTTCUWRK7dD379yUT3W,spotify:track:6C7aTTCUWRK7dD379yUT3W,https://api.spotify.com/v1/tracks/6C7aTTCUWRK7dD379yUT3W,https://api.spotify.com/v1/audio-analysis/6C7aTTCUWRK7dD379yUT3W,144600,4
0.428,0.594,10,-12.716,1,0.379,0.734,0,0.567,0.556,198.67,audio_features,1N131UBLlYAUJNVpHOfEc1,spotify:track:1N131UBLlYAUJNVpHOfEc1,https://api.spotify.com/v1/tracks/1N131UBLlYAUJNVpHOfEc1,https://api.spotify.com/v1/audio-analysis/1N131UBLlYAUJNVpHOfEc1,138298,4
0.728,0.734,11,-3.234,1,0.0318,0.63,0.0000356,0.137,0.965,135.078,audio_features,5zvOXJrzzUlvXwyuwZ0toZ,spotify:track:5zvOXJrzzUlvXwyuwZ0toZ,https://api.spotify.com/v1/tracks/5zvOXJrzzUlvXwyuwZ0toZ,https://api.spotify.com/v1/audio-analysis/5zvOXJrzzUlvXwyuwZ0toZ,135467,4
0.54,0.681,4,-5.44,1,0.0508,0.808,0,0.162,0.794,88.385,audio_features,5yQ9iMZXGcr5rlO4hoLsP4,spotify:track:5yQ9iMZXGcr5rlO4hoLsP4,https://api.spotify.com/v1/tracks/5yQ9iMZXGcr5rlO4hoLsP4,https://api.spotify.com/v1/audio-analysis/5yQ9iMZXGcr5rlO4hoLsP4,307053,4
0.439,0.638,3,-6.859,1,0.0307,0.707,0,0.175,0.781,69.57,audio_features,7qoaMWT3eRCKG1RN6dVuOY,spotify:track:7qoaMWT3eRCKG1RN6dVuOY,https://api.spotify.com/v1/tracks/7qoaMWT3eRCKG1RN6dVuOY,https://api.spotify.com/v1/audio-analysis/7qoaMWT3eRCKG1RN6dVuOY,144627,4
0.515,0.623,9,-5.597,1,0.036,0.359,0,0.274,0.643,64.253,audio_features,0obIo2GEab6qqms6t3JaMY,spotify:track:0obIo2GEab6qqms6t3JaMY,https://api.spotify.com/v1/tracks/0obIo2GEab6qqms6t3JaMY,https://api.spotify.com/v1/audio-analysis/0obIo2GEab6qqms6t3JaMY,143627,4
0.599,0.818,10,-9.033,1,0.0382,0.69,0,0.115,0.97,93.07,audio_features,2PiUq8aJvf6v5MPe68aoK6,spotify:track:2PiUq8aJvf6v5MPe68aoK6,https://api.spotify.com/v1/tracks/2PiUq8aJvf6v5MPe68aoK6,https://api.spotify.com/v1/audio-analysis/2PiUq8aJvf6v5MPe68aoK6,150287,4
0.557,0.66,2,-7.706,1,0.056,0.654,0.00000166,0.138,0.962,95.252,audio_features,47gmoUrZV3w20JAnQOZMcO,spotify:track:47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/tracks/47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/audio-analysis/47gmoUrZV3w20JAnQOZMcO,119200,4
0.583,0.778,0,-6.121,1,0.0556,0.707,0.000604,0.1,0.964,175.834,audio_features,5rMbcP1NsPtnpK3t9IIvNB,spotify:track:5rMbcP1NsPtnpK3t9IIvNB,https://api.spotify.com/v1/tracks/5rMbcP1NsPtnpK3t9IIvNB,https://api.spotify.com/v1/audio-analysis/5rMbcP1NsPtnpK3t9IIvNB,161787,4
0.664,0.66,5,-6.526,1,0.13,0.447,0,0.298,0.873,84.345,audio_features,3h4udS0WeWbsur3yfjvnm4,spotify:track:3h4udS0WeWbsur3yfjvnm4,https://api.spotify.com/v1/tracks/3h4udS0WeWbsur3yfjvnm4,https://api.spotify.com/v1/audio-analysis/3h4udS0WeWbsur3yfjvnm4,169240,4
0.61,0.7,9,-8.065,1,0.0422,0.624,0,0.428,0.904,123.147,audio_features,0P9wPwqLUHzp5jeY1cHeAd,spotify:track:0P9wPwqLUHzp5jeY1cHeAd,https://api.spotify.com/v1/tracks/0P9wPwqLUHzp5jeY1cHeAd,https://api.spotify.com/v1/audio-analysis/0P9wPwqLUHzp5jeY1cHeAd,135373,4
