id,song_name,artist,pic_url,preview_url,release_year
7odHgoLFi3GQ90E9PeraI3,Son of a Preacher Man,Dusty Springfield,https://i.scdn.co/image/ab67616d0000b273f1bb363f80233c2c3cb65c79,https://p.scdn.co/mp3-preview/af4ae13baf6ac3c08703b0651b774ac017f8baeb?cid=f4f54a850da14f27a6e2b44603fe8013,1969
2Gy7qnDwt8Z3MNxqat4CsK,Wouldn't It Be Nice,The Beach Boys,https://i.scdn.co/image/ab67616d0000b273bde8dfd1922129f3d9e3732f,,1966
1DndHckdH9m5rp6gYP086b,Runaround Sue,Dion,https://i.scdn.co/image/ab67616d0000b273860a3b044d1715635ad2bad7,,1961
4fHDlIntTsRGSyTg5UYZYC,Banana Boat (Day-O),Harry Belafonte,https://i.scdn.co/image/ab67616d0000b273d46dec4689741b1400c3df95,https://p.scdn.co/mp3-preview/257aaf0ccf74996d9a798ccab7e560adc2d9e412?cid=f4f54a850da14f27a6e2b44603fe8013,1956
6tZdL3Zp8JgrfDbsSeSV1S,You Really Got Me,The Kinks,https://i.scdn.co/image/ab67616d0000b2733b662e4bab01440eb4f31793,https://p.scdn.co/mp3-preview/81e8ec05f9d94ce88d87a5192355e717d40afa5e?cid=f4f54a850da14f27a6e2b44603fe8013,1964
4yQw7FR9lcvL6RHtegbJBh,Think,Aretha Franklin,https://i.scdn.co/image/ab67616d0000b27346c31f64babcbfca6e061b6b,https://p.scdn.co/mp3-preview/9c6ac431a91feba82882d2d33beeb25d456da663?cid=f4f54a850da14f27a6e2b44603fe8013,1968
5Qe7NHxeLAn8KoLTNLSdwe,I Want To Hold Your Hand - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b2735ef4660298ae29ee18799fc2,,1973
39lnzOIUCSNaQmgBHoz7rt,Everyday,Buddy Holly,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416,,1958
5c33j1xFVOL4G24zxYhssB,This Old Heart Of Mine (Is Weak For You),The Isley Brothers,https://i.scdn.co/image/ab67616d0000b27363509e860d6373c622b3cc8c,,1966
1TKPfF2fvn6gVLVfp3iG4j,I Walk The Line - Single Version,Johnny Cash,https://i.scdn.co/image/ab67616d0000b273cbb4e4be8129e8bbe13c3029,,1958
5ZoDwIP1ntHwciLjydJ8X2,My Cherie Amour,Stevie Wonder,https://i.scdn.co/image/ab67616d0000b2736f099db44f70466b4ec91d16,,1969
5OkKOkdVTKFrYi6GWXkMzR,Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,Dean Martin,https://i.scdn.co/image/ab67616d0000b2732f13fcfe011d340e9c69923e,,1958
2aEeghgUcnu75tzcolFMfs,La Bamba - Single Version,Ritchie Valens,https://i.scdn.co/image/ab67616d0000b2737723fdc89d8e25e65aa6730d,https://p.scdn.co/mp3-preview/b460e782da73afa26d3882db0cfb052e7cfe9947?cid=f4f54a850da14f27a6e2b44603fe8013,1959
7FXj7Qg3YorUxdrzvrcY25,Fly Me To The Moon - 2008 Remastered,Frank Sinatra,https://i.scdn.co/image/ab67616d0000b273b81d66d1416afa139d12767b,,2008
4JLcAU2xY90qTkTSNM1lUa,Bang Bang (My Baby Shot Me Down),Nancy Sinatra,https://i.scdn.co/image/ab67616d0000b273e4f002bc0e64b7a5e6591caf,https://p.scdn.co/mp3-preview/666697b6885197c1c3873b5020128f1b07e11ad8?cid=f4f54a850da14f27a6e2b44603fe8013,1966
4CoGNqLap7UGU5Q3VdKug0,Ain't Too Proud To Beg,The Temptations,https://i.scdn.co/image/ab67616d0000b2739f06367f9a07d24fc9c641a9,,1966
68BTFws92cRztMS1oQ7Ewj,All You Need Is Love - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273692d9189b2bd75525893f0c1,,1967
3xsOtNxtBW0oTI1OWKAzTm,Walk on By,Dionne Warwick,https://i.scdn.co/image/ab67616d0000b27396ac1a606d66e405563ccebd,https://p.scdn.co/mp3-preview/cbe4c6d9813a2d8fd3fac79b8a54b67c6ba86794?cid=f4f54a850da14f27a6e2b44603fe8013,1964
36AlMHDBFwSsD3FQOy1R81,Try a Little Tenderness,Otis Redding,https://i.scdn.co/image/ab67616d0000b273ffffe932598090498459b77c,https://p.scdn.co/mp3-preview/af34706907d76ff5e20104c9b8fc4454006e5e58?cid=f4f54a850da14f27a6e2b44603fe8013,1966
0Omt3rVppHIlYFXNL1VWgL,Do You Love Me - Mono Single,The Contours,https://i.scdn.co/image/ab67616d0000b273c2097cc645d57a900f8c84e7,,1962
7AzFID6u1b3zIWbd9pb8Dk,Summer in the City - Remastered,The Lovin' Spoonful,https://i.scdn.co/image/ab67616d0000b273633c04118b43d201581e3328,https://p.scdn.co/mp3-preview/c8e350bf1b58952fb14b281059e429698d45f044?cid=f4f54a850da14f27a6e2b44603fe8013,1966
4NRQwaks9r58tTDvr4iEyv,In the Midnight Hour,Wilson Pickett,https://i.scdn.co/image/ab67616d0000b273cb87f62b98324304cfbb7de9,https://p.scdn.co/mp3-preview/5686e396b2da9cd13a3b87f5e24d577dcd70f1b2?cid=f4f54a850da14f27a6e2b44603fe8013,1965
1zW2csx1vVJrKfvDrFQNVt,Jump in the Line,Harry Belafonte,https://i.scdn.co/image/ab67616d0000b273d601d5b51bcb9931de6b57c6,https://p.scdn.co/mp3-preview/825a8ddcabe68c9c496996094fbeb01cf04488ca?cid=f4f54a850da14f27a6e2b44603fe8013,1961
25IiJu0DjOqsnQXgNHWp5i,Will You Love Me Tomorrow,The Shirelles,https://i.scdn.co/image/ab67616d0000b2735f73759bac13ce046190cc9a,https://p.scdn.co/mp3-preview/85137afae6e5ec4f5607b552e9ae39d3151abfc0?cid=f4f54a850da14f27a6e2b44603fe8013,2005
2iXcvnD3d1gfLBum0cE5Eg,Tutti Frutti,Little Richard,https://i.scdn.co/image/ab67616d0000b2738a22827b01e5d68d3736d58b,,1957
0Z3xhSOhrawLV81YdiDiiJ,Venus,Shocking Blue,https://i.scdn.co/image/ab67616d0000b27314644d2d7cf2d09bf288ffee,https://p.scdn.co/mp3-preview/82162b2246999fef9c7e9399eff6c13fba143d4b?cid=f4f54a850da14f27a6e2b44603fe8013,1969
1jcPcDu2YawPfLhwjYnqK2,"Everybody's Talkin' - From ""Midnight Cowboy""",Harry Nilsson,https://i.scdn.co/image/ab67616d0000b27368e7f5a59fab864e46d85117,https://p.scdn.co/mp3-preview/74426388375c146da0d897551205c9ff4b64af74?cid=f4f54a850da14f27a6e2b44603fe8013,1968
0PkBTqRtN25z3oKasWoKlj,Only the Lonely,Roy Orbison,https://i.scdn.co/image/ab67616d0000b273ad7b6ec702c5f75075c66d48,https://p.scdn.co/mp3-preview/f8d5eb4c955a9e5339b1361cccb07b42fd096601?cid=f4f54a850da14f27a6e2b44603fe8013,1961
3aCbwWCYCT3MJjZeUnlcp4,Baby I Need Your Loving,Four Tops,https://i.scdn.co/image/ab67616d0000b2735060210758180bbc93db96de,,1965
48ZjHLkaHpXIlGGYUlb3bZ,Do Wah Diddy Diddy - 2007 Remaster,Manfred Mann,https://i.scdn.co/image/ab67616d0000b273da540dfc6679c72ab8eed21c,https://p.scdn.co/mp3-preview/4299850bf0a1b77c14df3476af0d5efe89a8a991?cid=f4f54a850da14f27a6e2b44603fe8013,1963
0iA3xXSkSCiJywKyo1UKjQ,Louie Louie,The Kingsmen,https://i.scdn.co/image/ab67616d0000b27348e88654b690107f44596b17,https://p.scdn.co/mp3-preview/3ce659cb6a6a8e01a6c66c61d0e8286cdac37ac4?cid=f4f54a850da14f27a6e2b44603fe8013,2006
5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,https://i.scdn.co/image/ab67616d0000b2738ebc5d5d4fcf960b083af081,https://p.scdn.co/mp3-preview/3f3bf52def6a49c663cce845bd6e1180992078f0?cid=f4f54a850da14f27a6e2b44603fe8013,1965
31A3oqQxDLdG9HRx45z62d,I Only Want To Be With You,Dusty Springfield,https://i.scdn.co/image/ab67616d0000b273bb09aed3154e3eed4dbba057,,1964
3QnHWkNMY2mpy494Bis0ly,I Just Want To Make Love To You - Single Version,Etta James,https://i.scdn.co/image/ab67616d0000b273b2229a8fdf377abaf3652624,,1960
52FlwUMMDnTK8TGkCag9Jd,Stop! In The Name Of Love,The Supremes,https://i.scdn.co/image/ab67616d0000b273f784c1334630d76b06a0d1b3,,1965
3aPlQWU07jGgyHaBHVS5TS,Fever,Peggy Lee,https://i.scdn.co/image/ab67616d0000b2737c1a73a20e5dbcc984f69cb4,,1958
0obIo2GEab6qqms6t3JaMY,Hey! Baby - Remastered,Bruce Channel,https://i.scdn.co/image/ab67616d0000b273fa31dd7c93406c8aa23c241f,https://p.scdn.co/mp3-preview/66b6bfee7a927983f9dc3d3c0e6a49359787e186?cid=f4f54a850da14f27a6e2b44603fe8013,2017
1Pq47iFLC5U7j8xeNiNcuS,It's My Party,Lesley Gore,https://i.scdn.co/image/ab67616d0000b273b71c2bb954c78c4a605a095a,,1963
6yMGxqKj0218mFR5KqsMRq,Georgia on My Mind,Ray Charles,https://i.scdn.co/image/ab67616d0000b2734448e36a9ef845b705d80a0d,https://p.scdn.co/mp3-preview/0d2246a589caa3a9885c4d5d8ed1e5340e0681f4?cid=f4f54a850da14f27a6e2b44603fe8013,2021
3VgrSJEKBRT3xmwzpaxxEF,(Love Is Like A) Heat Wave,Martha Reeves & The Vandellas,https://i.scdn.co/image/ab67616d0000b273d42d2f33bd2cafdc4f3d01be,,1963
1BmVQ5RGqqtF5cnsv6cQYu,"Girl, You'll Be A Woman Soon",Neil Diamond,https://i.scdn.co/image/ab67616d0000b27336d6a0e9046f5cf060aa51e8,,1968
7fQ3PYTYdu208fQ3JEm2U7,Ain't That A Kick In The Head,Dean Martin,https://i.scdn.co/image/ab67616d0000b273e04160a6827d32fa038bff66,,1961
6iGU74CwXuT4XVepjc9Emf,God Only Knows - Mono,The Beach Boys,https://i.scdn.co/image/ab67616d0000b273bde8dfd1922129f3d9e3732f,,1966
7gaQtc0vrSpmRJpSMDiPEk,All Night Long (All Night),Lionel Richie,https://i.scdn.co/image/ab67616d0000b2731b9257d1986769d0c8b8cbc9,,1983
7J1uxwnxfQLu4APicE5Rnj,Billie Jean,Michael Jackson,https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97,https://p.scdn.co/mp3-preview/77cd91bbc7db184389223ea31ed9cd9b21ccd8df?cid=f4f54a850da14f27a6e2b44603fe8013,1982
4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,Phil Collins,https://i.scdn.co/image/ab67616d0000b273ab0a92e5cd20c2224c44a8a6,https://p.scdn.co/mp3-preview/153e910b0235f6460be80b228872d954bd4c96c2?cid=f4f54a850da14f27a6e2b44603fe8013,1982
0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,Wham!,https://i.scdn.co/image/ab67616d0000b273a2fc41b0dd6ce4f0d16a4c46,https://p.scdn.co/mp3-preview/48ce25ff385552880371a3c460f0b90ecbcfceea?cid=f4f54a850da14f27a6e2b44603fe8013,1984
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,https://i.scdn.co/image/ab67616d0000b273cc57e9b00b87dd0f6e868347,https://p.scdn.co/mp3-preview/7414ae6c811dee16c467c256429c7427fbcc98d0?cid=f4f54a850da14f27a6e2b44603fe8013,1987
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,https://i.scdn.co/image/ab67616d0000b27352f532df7ba3269b0242fed9,https://p.scdn.co/mp3-preview/d8dc4f720786902e4b84fe1130c35bb74398edfa?cid=f4f54a850da14f27a6e2b44603fe8013,1983
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512,,1984
1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,https://i.scdn.co/image/ab67616d0000b273eb11e2abccdca41f39ad3b89,,1983
2vz1CsL5WBsbpBcwgboTAw,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,https://i.scdn.co/image/ab67616d0000b2733b7492bb678d5d51683444ae,https://p.scdn.co/mp3-preview/1e7776bbe23530e26f7947e52b0bd8555b9fc604?cid=f4f54a850da14f27a6e2b44603fe8013,1984
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,https://i.scdn.co/image/ab67616d0000b273eafaf556eda644a745d0144d,,1985
1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited,The Pointer Sisters,https://i.scdn.co/image/ab67616d0000b2734650ca0a8f88129d4667acc5,https://p.scdn.co/mp3-preview/233c66ecad027c7a483ea286bf892afef40f0a02?cid=f4f54a850da14f27a6e2b44603fe8013,1982
0snPJPxkk0MbTc0xeUvAPt,Dancing On The Ceiling,Lionel Richie,https://i.scdn.co/image/ab67616d0000b2732c33399e119cec9b0fcde564,,1986
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,https://i.scdn.co/image/ab67616d0000b273814cbc4746358a25c84c62e7,https://p.scdn.co/mp3-preview/62bccc2f61bb990df31d1a247a3bf69efd32da18?cid=f4f54a850da14f27a6e2b44603fe8013,1983
6W7ztLBiRzBN46ZaPAcQ0F,"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",Bill Medley,https://i.scdn.co/image/ab67616d0000b273ac19c6552524d207aac1277b,https://p.scdn.co/mp3-preview/a2644fe50aefcfbfcd9cf950d14978f9c136b3fb?cid=f4f54a850da14f27a6e2b44603fe8013,1987
3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,Irene Cara,https://i.scdn.co/image/ab67616d0000b2732ff76b4da68f018b4735ee59,https://p.scdn.co/mp3-preview/2d32514c920447ce869c2599cc0950e8f8d5d789?cid=f4f54a850da14f27a6e2b44603fe8013,1983
3EvpaRZkKWxsgDIO2zMH7g,"Heaven Is A Place On Earth - Promo 7"" Edit",Belinda Carlisle,https://i.scdn.co/image/ab67616d0000b2733d7a9b3dd60f47955a0cb234,,1987
2olVm1lHicpveMAo4AUDRB,The Power Of Love,Huey Lewis & The News,https://i.scdn.co/image/ab67616d0000b2735306ed42ae78f317258c51bb,,2006
62LJFaYihsdVrrkgUOJC05,Kiss,Prince,https://i.scdn.co/image/ab67616d0000b27323cc0f0a925845a3de4aca38,https://p.scdn.co/mp3-preview/390cf478a1f3fbdcf7b5346a6004d273ed47ed3f?cid=f4f54a850da14f27a6e2b44603fe8013,1986
4NH4xiPQ7TqNGqj6pZV4ki,Karma Chameleon,Culture Club,https://i.scdn.co/image/ab67616d0000b27338f0c153791525cef4c55410,,1989
0uMMLry3hzWGn3q3loqMkm,La Bamba,Los Lobos,https://i.scdn.co/image/ab67616d0000b273c208d60c83e8611195875e13,https://p.scdn.co/mp3-preview/7d99bed1d9ec6051f7ca9391e4cb79e1b66342b4?cid=f4f54a850da14f27a6e2b44603fe8013,1987
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & the Blackhearts,https://i.scdn.co/image/ab67616d0000b2733c73b2e0a6aa490736f19751,https://p.scdn.co/mp3-preview/931dee7b6bcc7c60edc631ff1892e363a47fe222?cid=f4f54a850da14f27a6e2b44603fe8013,1981
0sKlV58cODrjxGFOyf9IXY,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,https://i.scdn.co/image/ab67616d0000b2731bb21d27effb96a1d0fe8d6d,https://p.scdn.co/mp3-preview/89faf4cf31fe72fe3071c13879a425df0cb8455e?cid=f4f54a850da14f27a6e2b44603fe8013,2012
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d,https://p.scdn.co/mp3-preview/d69101dbd66295473706112d3edf978b70fc4550?cid=f4f54a850da14f27a6e2b44603fe8013,1983
3K7Q9PHUWPTaknlbFPThn2,Celebration,Kool & The Gang,https://i.scdn.co/image/ab67616d0000b273887b7c596249f628db6c6473,,1980
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53,https://p.scdn.co/mp3-preview/ed66a8c444c35b2f5029c04ae8e18f69d952c2bb?cid=f4f54a850da14f27a6e2b44603fe8013,1985
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac,,1986
0cGG2EouYCEEC3xfa0tDFV,Tainted Love,Soft Cell,https://i.scdn.co/image/ab67616d0000b27349c982dae436bac27c336f45,,1981
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),Daryl Hall & John Oates,https://i.scdn.co/image/ab67616d0000b273fe1a9aa59e3c6189a09ae37a,https://p.scdn.co/mp3-preview/5f096f9722067db33f1453ea8804725ca15ac5bf?cid=f4f54a850da14f27a6e2b44603fe8013,1980
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,https://i.scdn.co/image/ab67616d0000b273a7865e686c36a4adda6c9978,https://p.scdn.co/mp3-preview/f98a1f3b07ca22d6ccda4a2e360981d1b0bfcbbc?cid=f4f54a850da14f27a6e2b44603fe8013,1984
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,https://i.scdn.co/image/ab67616d0000b27308fc42e575043a753f60d675,,1981
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,https://i.scdn.co/image/ab67616d0000b273b414c63fb435b622238c15ed,https://p.scdn.co/mp3-preview/86b253d59e8485604c5cdcba34b67caa9307c17f?cid=f4f54a850da14f27a6e2b44603fe8013,1984
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,https://i.scdn.co/image/ab67616d0000b2735579d8a505c727349a203074,,1981
4w3tQBXhn5345eUXDGBWZG,9 to 5,Dolly Parton,https://i.scdn.co/image/ab67616d0000b273060ccf36ab5b0e0a739799ec,https://p.scdn.co/mp3-preview/6384764199bf3d44f69085d62e10a076855ac8c8?cid=f4f54a850da14f27a6e2b44603fe8013,1980
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Europe,https://i.scdn.co/image/ab67616d0000b2732d925cec3072ed1b74e5188f,https://p.scdn.co/mp3-preview/eaa4589de811f47326f5a15013ed58bd62a9e96a?cid=f4f54a850da14f27a6e2b44603fe8013,1986
3BovdzfaX4jb5KFQwoPfAw,Beat It,Michael Jackson,https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97,https://p.scdn.co/mp3-preview/3b0b3eb44b3149bb49ae06dd64869e20e8c13380?cid=f4f54a850da14f27a6e2b44603fe8013,1982
7j74lucZ59vqN67Ipe2ZcY,Maneater,Daryl Hall & John Oates,https://i.scdn.co/image/ab67616d0000b273cfe4163cbb6d12f3ec15898e,https://p.scdn.co/mp3-preview/d689e007e59681c1520d7492aa605e3e5073661d?cid=f4f54a850da14f27a6e2b44603fe8013,1982
2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,Survivor,https://i.scdn.co/image/ab67616d0000b2734e2755e7a96ec5e062c76aac,https://p.scdn.co/mp3-preview/a25804a7e4201e835716a92445f8d9b78002e22c?cid=f4f54a850da14f27a6e2b44603fe8013,1982
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",https://i.scdn.co/image/ab67616d0000b273b30c8b93cef6fa26f8a7f17a,https://p.scdn.co/mp3-preview/12ad0800feab7ef7620c36168b603842378ebacd?cid=f4f54a850da14f27a6e2b44603fe8013,1981
4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy,Fine Young Cannibals,https://i.scdn.co/image/ab67616d0000b273c573a4a852f010523c4ba383,https://p.scdn.co/mp3-preview/f884c44e079a100d543b120f52b89ec0075a5475?cid=f4f54a850da14f27a6e2b44603fe8013,1988
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,https://i.scdn.co/image/ab67616d0000b27309880a7b8636c5a0615dc0c8,https://p.scdn.co/mp3-preview/6a17ed2e1ee8d45a933c4a86dd268ba8f12299a4?cid=f4f54a850da14f27a6e2b44603fe8013,1986
2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,Michael Jackson,https://i.scdn.co/image/ab67616d0000b2731bb21d27effb96a1d0fe8d6d,https://p.scdn.co/mp3-preview/e26c1dde2d9a44315124580cfbe6636f4aab1e22?cid=f4f54a850da14f27a6e2b44603fe8013,2012
5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,Bronski Beat,https://i.scdn.co/image/ab67616d0000b2736affdd29d6ee84a298746ef7,https://p.scdn.co/mp3-preview/38dc3cec253fb45d57c7f1972aa196eb00d83ee3?cid=f4f54a850da14f27a6e2b44603fe8013,1984
6JNJERZGJwDVgkmbohBw7u,Self Control,Laura Branigan,https://i.scdn.co/image/ab67616d0000b2731310670cbb82f06474372cfd,https://p.scdn.co/mp3-preview/736e6e3bcc1d3a45042ba36a96734cd6a2a897e1?cid=f4f54a850da14f27a6e2b44603fe8013,1984
34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,https://i.scdn.co/image/ab67616d0000b27319db9ac54c80a898a179f0f1,https://p.scdn.co/mp3-preview/7d6db49ec04eaff2523b3c00720fc8641ad95d50?cid=f4f54a850da14f27a6e2b44603fe8013,1997
5zWZ9iNevP0397xB3jWV2z,Brother Louie,Modern Talking,https://i.scdn.co/image/ab67616d0000b273be1421122cef4940f500ac06,https://p.scdn.co/mp3-preview/b234d26fad553ad8aee6d114b01d862b9c95e92c?cid=f4f54a850da14f27a6e2b44603fe8013,1986
4PTG3Z6ehGkBFwjybzWkR8,Never Gonna Give You Up,Rick Astley,https://i.scdn.co/image/ab67616d0000b27315ebbedaacef61af244262a8,https://p.scdn.co/mp3-preview/b4c682084c3fd05538726d0a126b7e14b6e92c83?cid=f4f54a850da14f27a6e2b44603fe8013,1987
2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,Rick James,https://i.scdn.co/image/ab67616d0000b27317f9e7e7784ed40b223e261c,,1981
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,https://i.scdn.co/image/ab67616d0000b273a7865e686c36a4adda6c9978,https://p.scdn.co/mp3-preview/8811b05640f8be29a94225f435edb05ea8c8b98b?cid=f4f54a850da14f27a6e2b44603fe8013,1984
5rfJ2Bq2PEL8yBjZLzouEu,Who Can It Be Now?,Men At Work,https://i.scdn.co/image/ab67616d0000b273aa5e4c9da271951ac0b31fa2,https://p.scdn.co/mp3-preview/c5fc899e1bd1cb7cabbf78948af4966f9ef68559?cid=f4f54a850da14f27a6e2b44603fe8013,1981
57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen,https://i.scdn.co/image/ab67616d0000b27307744e2ed983efa3e6620a47,,1980
1mCsF9Tw4AkIZOjvZbZZdT,Break My Stride,Matthew Wilder,https://i.scdn.co/image/ab67616d0000b2739824c6e084b02d24b2e22e94,https://p.scdn.co/mp3-preview/a6f4fb656706819a5a6baf3cf76735c760ab0650?cid=f4f54a850da14f27a6e2b44603fe8013,1983
2K22nUTdyr48JDwI5t906t,Relax,Frankie Goes To Hollywood,https://i.scdn.co/image/ab67616d0000b273275774501f737e10d92adaca,,1984
2RWFncSWZEhSRRifqiDNVV,Run To You,Bryan Adams,https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512,,1984
3nFJbZCHP4d9vduKjJLdBL,Never Too Much,Luther Vandross,https://i.scdn.co/image/ab67616d0000b2734c614878cb234061701cac6c,https://p.scdn.co/mp3-preview/fef796870b7935de7a77bf6ea1996d045e0756d1?cid=f4f54a850da14f27a6e2b44603fe8013,1981
2oWMI54r0qT4N8Xb4C76vq,The Look,Roxette,https://i.scdn.co/image/ab67616d0000b2737d32e463de3d8d8b39dcac2c,https://p.scdn.co/mp3-preview/c1197fafd412c454493caab1c0eaa15fa089342a?cid=f4f54a850da14f27a6e2b44603fe8013,1988
1ZPlNanZsJSPK5h9YZZFbZ,Like a Virgin,Madonna,https://i.scdn.co/image/ab67616d0000b2736b18e58a06aac7763abe319a,https://p.scdn.co/mp3-preview/432313c4732bd242c04b5eafee08bdc93f616251?cid=f4f54a850da14f27a6e2b44603fe8013,1984
0J2p4KYdr6Mg4ET6JPlbe1,Super Trouper,ABBA,https://i.scdn.co/image/ab67616d0000b2734d08fc99eff4ed52dfce91fa,,1980
273uCXd7NPrInaiNqtkOrA,Tarzan Boy,Baltimora,https://i.scdn.co/image/ab67616d0000b273de82204a5baa683ce85d57cb,,1985
1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,Midnight Oil,https://i.scdn.co/image/ab67616d0000b2730dd350beeb5ac73672ad6e80,https://p.scdn.co/mp3-preview/5be028a45461c43aac74fd04a6d5466fe5cfc515?cid=f4f54a850da14f27a6e2b44603fe8013,1987
6mYrhCAGWzTdF8QnKuchXM,If I Could Turn Back Time,Cher,https://i.scdn.co/image/ab67616d0000b2737a1e0215c41f0ce411623301,,1989
6pPWRBubXOBAHnjl5ZIujB,The Best,Tina Turner,https://i.scdn.co/image/ab67616d0000b273a04b4373fd72bf81c8784adf,https://p.scdn.co/mp3-preview/72ecae1737bc2e5e3cb7239966d5d9a6082b03b2?cid=f4f54a850da14f27a6e2b44603fe8013,1989
4W4wYHtsrgDiivRASVOINL,Love Shack,The B-52's,https://i.scdn.co/image/ab67616d0000b27393bf4c5e67f6a72149d94c94,https://p.scdn.co/mp3-preview/12892842ef266b839d14aed00de47b8137fd7a8b?cid=f4f54a850da14f27a6e2b44603fe8013,1989
5tdKaKLnC4SgtDZ6RlWeal,How Will I Know,Whitney Houston,https://i.scdn.co/image/ab67616d0000b2732ae4fcec560ab559d6f5dc88,https://p.scdn.co/mp3-preview/0fa7832143bec6065e01d55ced4fdc1964059505?cid=f4f54a850da14f27a6e2b44603fe8013,1985
5LYJ631w9ps5h9tdvac7yP,Easy Lover,Philip Bailey,https://i.scdn.co/image/ab67616d0000b273c61fd7cba6914924fea49ea9,https://p.scdn.co/mp3-preview/5f018c954a8eda24b7f52923a77b47237936ec34?cid=f4f54a850da14f27a6e2b44603fe8013,1984
4jhsuQCUCJKA5f0bXb6XdJ,It's My Life - 1997 Remaster,Talk Talk,https://i.scdn.co/image/ab67616d0000b273dd38867a51bf339a3c33497d,https://p.scdn.co/mp3-preview/3277aabb303efc9d8764e15148dd86e0a0b9a20c?cid=f4f54a850da14f27a6e2b44603fe8013,1984
4wswaG5vmNINMZcVBsAyBP,Got My Mind Set on You,George Harrison,https://i.scdn.co/image/ab67616d0000b27375aeab61b79629d43ca8f42f,https://p.scdn.co/mp3-preview/5236e93e5cf4c926af28492f83355a3ee1e98fa4?cid=f4f54a850da14f27a6e2b44603fe8013,1987
35ItUJlMtjOQW3SSiTCrrw,Crazy Little Thing Called Love - Remastered 2011,Queen,https://i.scdn.co/image/ab67616d0000b27307744e2ed983efa3e6620a47,,1980
0QKfiqpEU4h9ycPSzIFwYe,Maniac,Michael Sembello,https://i.scdn.co/image/ab67616d0000b2737b436d31c5ae44b334736619,,1983
7HKxTNVlkHsfMLhigmhC0I,Call Me,Blondie,https://i.scdn.co/image/ab67616d0000b27313cbe3e4dfa81fe5b91f2f1c,,2004
1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,The J. Geils Band,https://i.scdn.co/image/ab67616d0000b27338b2429ef948e6ca8d3ab599,,1981
