danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.576,0.347,10,-18.755,1,0.0317,0.852,0.599,0.124,0.85,114.883,audio_features,5kqXQHIgQ6UfFP9LfqPNgG,spotify:track:5kqXQHIgQ6UfFP9LfqPNgG,https://api.spotify.com/v1/tracks/5kqXQHIgQ6UfFP9LfqPNgG,https://api.spotify.com/v1/audio-analysis/5kqXQHIgQ6UfFP9LfqPNgG,144483,4
0.443,0.104,0,-17.042,1,0.101,0.913,0,0.191,0.394,76.497,audio_features,78MI7mu1LV1k4IA2HzKmHe,spotify:track:78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/tracks/78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/audio-analysis/78MI7mu1LV1k4IA2HzKmHe,185160,4
0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,audio_features,7wO1SGOue1lTuTzmXsp6vm,spotify:track:7wO1SGOue1lTuTzmXsp6vm,https://api.spotify.com/v1/tracks/7wO1SGOue1lTuTzmXsp6vm,https://api.spotify.com/v1/audio-analysis/7wO1SGOue1lTuTzmXsp6vm,116627,3
0.419,0.331,3,-10.497,1,0.0293,0.932,0,0.102,0.322,80.647,audio_features,0S8ibKBl3tjRmYbZhGHNhG,spotify:track:0S8ibKBl3tjRmYbZhGHNhG,https://api.spotify.com/v1/tracks/0S8ibKBl3tjRmYbZhGHNhG,https://api.spotify.com/v1/audio-analysis/0S8ibKBl3tjRmYbZhGHNhG,160093,4
0.471,0.146,10,-13.6,1,0.0309,0.782,0,0.0888,0.595,78.554,audio_features,4I4aQGNJ2HufloNtB65nxR,spotify:track:4I4aQGNJ2HufloNtB65nxR,https://api.spotify.com/v1/tracks/4I4aQGNJ2HufloNtB65nxR,https://api.spotify.com/v1/audio-analysis/4I4aQGNJ2HufloNtB65nxR,190400,4
0.425,0.373,4,-7.543,1,0.0801,0.686,0,0.077,0.663,78.231,audio_features,4QxDOjgpYtQDxxbWPuEJOy,spotify:track:4QxDOjgpYtQDxxbWPuEJOy,https://api.spotify.com/v1/tracks/4QxDOjgpYtQDxxbWPuEJOy,https://api.spotify.com/v1/audio-analysis/4QxDOjgpYtQDxxbWPuEJOy,155307,4
0.38,0.155,1,-11.977,1,0.0311,0.973,0.000017,0.0977,0.127,94.23,audio_features,56IQUfsUskt9VHe6YM6kue,spotify:track:56IQUfsUskt9VHe6YM6kue,https://api.spotify.com/v1/tracks/56IQUfsUskt9VHe6YM6kue,https://api.spotify.com/v1/audio-analysis/56IQUfsUskt9VHe6YM6kue,200440,3
0.381,0.0251,10,-19.128,1,0.0327,0.935,0.00109,0.099,0.173,85.968,audio_features,1XwAKjAZ1xDZOcuyZoqce4,spotify:track:1XwAKjAZ1xDZOcuyZoqce4,https://api.spotify.com/v1/tracks/1XwAKjAZ1xDZOcuyZoqce4,https://api.spotify.com/v1/audio-analysis/1XwAKjAZ1xDZOcuyZoqce4,123160,3
0.369,0.29,8,-10.827,1,0.0331,0.891,0.00000391,0.104,0.399,75.015,audio_features,4lFXv6eBek6kEiGYzh2mH2,spotify:track:4lFXv6eBek6kEiGYzh2mH2,https://api.spotify.com/v1/tracks/4lFXv6eBek6kEiGYzh2mH2,https://api.spotify.com/v1/audio-analysis/4lFXv6eBek6kEiGYzh2mH2,185880,4
0.519,0.45,5,-9.133,1,0.0244,0.281,0.00000612,0.152,0.549,72.115,audio_features,5rWyKJMaTXL0TArnJ8IGts,spotify:track:5rWyKJMaTXL0TArnJ8IGts,https://api.spotify.com/v1/tracks/5rWyKJMaTXL0TArnJ8IGts,https://api.spotify.com/v1/audio-analysis/5rWyKJMaTXL0TArnJ8IGts,143161,4
0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,audio_features,4l9hml2UCnxoNI3yCdL1BW,spotify:track:4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/tracks/4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/audio-analysis/4l9hml2UCnxoNI3yCdL1BW,141133,4
0.232,0.216,10,-10.674,1,0.0314,0.936,0.00000493,0.246,0.432,94.268,audio_features,5DTOOkooKFUvWj1XQTFa09,spotify:track:5DTOOkooKFUvWj1XQTFa09,https://api.spotify.com/v1/tracks/5DTOOkooKFUvWj1XQTFa09,https://api.spotify.com/v1/audio-analysis/5DTOOkooKFUvWj1XQTFa09,157573,3
0.371,0.278,7,-8.596,0,0.0303,0.981,0,0.272,0.338,82.331,audio_features,3lAun9V0YdTlCSIEXPvfsY,spotify:track:3lAun9V0YdTlCSIEXPvfsY,https://api.spotify.com/v1/tracks/3lAun9V0YdTlCSIEXPvfsY,https://api.spotify.com/v1/audio-analysis/3lAun9V0YdTlCSIEXPvfsY,187733,4
0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,44AyOl4qVkzS48vBsbNXaC,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3
0.44,0.682,4,-7.416,1,0.0373,0.681,0.0000333,0.207,0.626,135.917,audio_features,5usNPz6U1acDrkUYekGYDY,spotify:track:5usNPz6U1acDrkUYekGYDY,https://api.spotify.com/v1/tracks/5usNPz6U1acDrkUYekGYDY,https://api.spotify.com/v1/audio-analysis/5usNPz6U1acDrkUYekGYDY,158853,4
0.41,0.0418,1,-24.754,1,0.035,0.977,0.0137,0.117,0.247,67.882,audio_features,5QnCtH7euld6R68UwcWrte,spotify:track:5QnCtH7euld6R68UwcWrte,https://api.spotify.com/v1/tracks/5QnCtH7euld6R68UwcWrte,https://api.spotify.com/v1/audio-analysis/5QnCtH7euld6R68UwcWrte,184467,4
0.366,0.0551,3,-21.543,1,0.038,0.876,0.0000641,0.224,0.24,94.657,audio_features,3JByavtrnBqKpNzl18SGNI,spotify:track:3JByavtrnBqKpNzl18SGNI,https://api.spotify.com/v1/tracks/3JByavtrnBqKpNzl18SGNI,https://api.spotify.com/v1/audio-analysis/3JByavtrnBqKpNzl18SGNI,219507,4
0.626,0.304,7,-13.439,0,0.0309,0.891,0.000147,0.146,0.496,111.918,audio_features,0EiGzshQIaM98eOXdKTGaD,spotify:track:0EiGzshQIaM98eOXdKTGaD,https://api.spotify.com/v1/tracks/0EiGzshQIaM98eOXdKTGaD,https://api.spotify.com/v1/audio-analysis/0EiGzshQIaM98eOXdKTGaD,142613,4
0.307,0.219,11,-13.23,1,0.0317,0.891,0.000147,0.183,0.189,81.984,audio_features,5HhM9iBfstL5vd47Vq2SVV,spotify:track:5HhM9iBfstL5vd47Vq2SVV,https://api.spotify.com/v1/tracks/5HhM9iBfstL5vd47Vq2SVV,https://api.spotify.com/v1/audio-analysis/5HhM9iBfstL5vd47Vq2SVV,186067,3
0.546,0.314,4,-10.375,0,0.031,0.786,0,0.203,0.51,107.586,audio_features,2EjjucbBiW4GdT171QZHeo,spotify:track:2EjjucbBiW4GdT171QZHeo,https://api.spotify.com/v1/tracks/2EjjucbBiW4GdT171QZHeo,https://api.spotify.com/v1/audio-analysis/2EjjucbBiW4GdT171QZHeo,157413,4
0.555,0.168,4,-11.744,0,0.042,0.945,0.0000013,0.0928,0.588,119.499,audio_features,5BWgOQvsFA08YdI8T5Oee9,spotify:track:5BWgOQvsFA08YdI8T5Oee9,https://api.spotify.com/v1/tracks/5BWgOQvsFA08YdI8T5Oee9,https://api.spotify.com/v1/audio-analysis/5BWgOQvsFA08YdI8T5Oee9,161667,4
0.605,0.236,0,-16.762,1,0.0718,0.894,0.0000104,0.117,0.534,104.068,audio_features,6ucBMq9ALsgkSEnGgk4CQD,spotify:track:6ucBMq9ALsgkSEnGgk4CQD,https://api.spotify.com/v1/tracks/6ucBMq9ALsgkSEnGgk4CQD,https://api.spotify.com/v1/audio-analysis/6ucBMq9ALsgkSEnGgk4CQD,123880,4
0.172,0.224,7,-14.901,1,0.0318,0.959,0.000242,0.247,0.104,84.422,audio_features,35wZ7lmGgPI0oXzdTP1SzU,spotify:track:35wZ7lmGgPI0oXzdTP1SzU,https://api.spotify.com/v1/tracks/35wZ7lmGgPI0oXzdTP1SzU,https://api.spotify.com/v1/audio-analysis/35wZ7lmGgPI0oXzdTP1SzU,173520,4
0.649,0.134,6,-18.507,1,0.0564,0.853,0.000679,0.0874,0.393,72.022,audio_features,6cMxTQIR6mneyta4WyjEGL,spotify:track:6cMxTQIR6mneyta4WyjEGL,https://api.spotify.com/v1/tracks/6cMxTQIR6mneyta4WyjEGL,https://api.spotify.com/v1/audio-analysis/6cMxTQIR6mneyta4WyjEGL,135027,4
0.396,0.452,7,-8.809,1,0.0326,0.814,0,0.192,0.307,103.264,audio_features,1mFrjW8e8fuAOowlU3Q3Dr,spotify:track:1mFrjW8e8fuAOowlU3Q3Dr,https://api.spotify.com/v1/tracks/1mFrjW8e8fuAOowlU3Q3Dr,https://api.spotify.com/v1/audio-analysis/1mFrjW8e8fuAOowlU3Q3Dr,178733,4
0.616,0.271,9,-12.215,0,0.0414,0.759,0.00000847,0.0781,0.649,104.519,audio_features,0UsdtLayy7SqJ4rUsDMRk8,spotify:track:0UsdtLayy7SqJ4rUsDMRk8,https://api.spotify.com/v1/tracks/0UsdtLayy7SqJ4rUsDMRk8,https://api.spotify.com/v1/audio-analysis/0UsdtLayy7SqJ4rUsDMRk8,151707,4
0.603,0.271,5,-10.083,1,0.0284,0.679,0,0.141,0.405,110.89,audio_features,5K09WxKdlkroDyEVyOSySy,spotify:track:5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/tracks/5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/audio-analysis/5K09WxKdlkroDyEVyOSySy,165333,3
0.623,0.274,5,-14.929,1,0.07,0.343,0.00000316,0.0404,0.427,118.052,audio_features,1PVTvvxpSkyJWemW1CwVVk,spotify:track:1PVTvvxpSkyJWemW1CwVVk,https://api.spotify.com/v1/tracks/1PVTvvxpSkyJWemW1CwVVk,https://api.spotify.com/v1/audio-analysis/1PVTvvxpSkyJWemW1CwVVk,148867,4
0.354,0.241,5,-13.811,1,0.0334,0.889,0.000274,0.165,0.408,135.646,audio_features,5U3MkUWTpzj37A33GboDtv,spotify:track:5U3MkUWTpzj37A33GboDtv,https://api.spotify.com/v1/tracks/5U3MkUWTpzj37A33GboDtv,https://api.spotify.com/v1/audio-analysis/5U3MkUWTpzj37A33GboDtv,294067,4
0.374,0.187,4,-13.563,1,0.0368,0.935,0,0.175,0.297,99.441,audio_features,2ZD42YPLXtzoGlRH51zViF,spotify:track:2ZD42YPLXtzoGlRH51zViF,https://api.spotify.com/v1/tracks/2ZD42YPLXtzoGlRH51zViF,https://api.spotify.com/v1/audio-analysis/2ZD42YPLXtzoGlRH51zViF,158467,3
0.342,0.126,3,-11.857,1,0.0265,0.862,0.0998,0.146,0.147,77.873,audio_features,3ziJFd6JeioC8Xfct0UXpJ,spotify:track:3ziJFd6JeioC8Xfct0UXpJ,https://api.spotify.com/v1/tracks/3ziJFd6JeioC8Xfct0UXpJ,https://api.spotify.com/v1/audio-analysis/3ziJFd6JeioC8Xfct0UXpJ,202760,3
0.577,0.0725,3,-20.774,1,0.0345,0.949,0,0.121,0.326,109.22,audio_features,2STy18bfCVP8v6aOu2CliZ,spotify:track:2STy18bfCVP8v6aOu2CliZ,https://api.spotify.com/v1/tracks/2STy18bfCVP8v6aOu2CliZ,https://api.spotify.com/v1/audio-analysis/2STy18bfCVP8v6aOu2CliZ,183867,3
0.354,0.0851,7,-13.738,1,0.0345,0.99,0.00000449,0.123,0.197,97.684,audio_features,5RcvlmVx2xtFcp2Ta5pw7X,spotify:track:5RcvlmVx2xtFcp2Ta5pw7X,https://api.spotify.com/v1/tracks/5RcvlmVx2xtFcp2Ta5pw7X,https://api.spotify.com/v1/audio-analysis/5RcvlmVx2xtFcp2Ta5pw7X,196667,1
0.226,0.136,5,-19.203,0,0.0327,0.862,0.00000807,0.302,0.263,79.37,audio_features,1oDCK7PW72XEZ1pE5rh87A,spotify:track:1oDCK7PW72XEZ1pE5rh87A,https://api.spotify.com/v1/tracks/1oDCK7PW72XEZ1pE5rh87A,https://api.spotify.com/v1/audio-analysis/1oDCK7PW72XEZ1pE5rh87A,173267,5
0.417,0.384,5,-12.048,1,0.0446,0.814,0,0.412,0.356,107.3,audio_features,7M18i7KC9A1mTrQVPY9hKy,spotify:track:7M18i7KC9A1mTrQVPY9hKy,https://api.spotify.com/v1/tracks/7M18i7KC9A1mTrQVPY9hKy,https://api.spotify.com/v1/audio-analysis/7M18i7KC9A1mTrQVPY9hKy,177533,4
0.695,0.524,7,-10.99,1,0.0701,0.753,0,0.283,0.753,128.584,audio_features,5PGuK7OzCtXLlnPqYWjZFi,spotify:track:5PGuK7OzCtXLlnPqYWjZFi,https://api.spotify.com/v1/tracks/5PGuK7OzCtXLlnPqYWjZFi,https://api.spotify.com/v1/audio-analysis/5PGuK7OzCtXLlnPqYWjZFi,112273,4
0.597,0.277,3,-10.72,0,0.0265,0.304,0,0.0833,0.557,106.456,audio_features,32KGk7bKwvz1O6IJFQfYER,spotify:track:32KGk7bKwvz1O6IJFQfYER,https://api.spotify.com/v1/tracks/32KGk7bKwvz1O6IJFQfYER,https://api.spotify.com/v1/audio-analysis/32KGk7bKwvz1O6IJFQfYER,158733,4
0.767,0.331,1,-10.777,0,0.0337,0.64,0,0.0681,0.636,113.312,audio_features,65vdMBskhx3akkG9vQlSH1,spotify:track:65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1,149693,4
0.464,0.63,8,-10.41,1,0.0697,0.842,0.876,0.375,0.55,174.079,audio_features,7y9HdWwqLC7jmn0DFJujMw,spotify:track:7y9HdWwqLC7jmn0DFJujMw,https://api.spotify.com/v1/tracks/7y9HdWwqLC7jmn0DFJujMw,https://api.spotify.com/v1/audio-analysis/7y9HdWwqLC7jmn0DFJujMw,209573,4
0.624,0.468,10,-12.162,1,0.132,0.881,0.00000635,0.144,0.952,74.139,audio_features,5ueyLj6e6oVaTY0KQ6yLaA,spotify:track:5ueyLj6e6oVaTY0KQ6yLaA,https://api.spotify.com/v1/tracks/5ueyLj6e6oVaTY0KQ6yLaA,https://api.spotify.com/v1/audio-analysis/5ueyLj6e6oVaTY0KQ6yLaA,117080,4
