danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.68,0.53,11,-13.105,0,0.0889,0.417,0.011,0.0559,0.352,124.551,audio_features,0MYNeFsKpzBHwrJGfWZysV,spotify:track:0MYNeFsKpzBHwrJGfWZysV,https://api.spotify.com/v1/tracks/0MYNeFsKpzBHwrJGfWZysV,https://api.spotify.com/v1/audio-analysis/0MYNeFsKpzBHwrJGfWZysV,266013,4
0.328,0.726,7,-7.473,1,0.0576,0.659,0.0165,0.0705,0.477,161.364,audio_features,6vlnPQP2Y8cApdOLrvYEgc,spotify:track:6vlnPQP2Y8cApdOLrvYEgc,https://api.spotify.com/v1/tracks/6vlnPQP2Y8cApdOLrvYEgc,https://api.spotify.com/v1/audio-analysis/6vlnPQP2Y8cApdOLrvYEgc,244133,4
0.452,0.419,9,-14.814,1,0.0467,0.665,0,0.178,0.592,83.345,audio_features,1vF014C7UjaM7frVHk2WS1,spotify:track:1vF014C7UjaM7frVHk2WS1,https://api.spotify.com/v1/tracks/1vF014C7UjaM7frVHk2WS1,https://api.spotify.com/v1/audio-analysis/1vF014C7UjaM7frVHk2WS1,229667,4
0.708,0.258,2,-17.506,1,0.0631,0.727,0.127,0.101,0.709,128.744,audio_features,3xloo393sWfH4LhPZceV63,spotify:track:3xloo393sWfH4LhPZceV63,https://api.spotify.com/v1/tracks/3xloo393sWfH4LhPZceV63,https://api.spotify.com/v1/audio-analysis/3xloo393sWfH4LhPZceV63,167427,4
0.701,0.595,1,-6.484,1,0.0447,0.264,0.00421,0.449,0.115,109.991,audio_features,41K81NpjapePhBdIKC3QFQ,spotify:track:41K81NpjapePhBdIKC3QFQ,https://api.spotify.com/v1/tracks/41K81NpjapePhBdIKC3QFQ,https://api.spotify.com/v1/audio-analysis/41K81NpjapePhBdIKC3QFQ,247613,4
0.517,0.413,2,-15.615,0,0.0267,0.119,0.0000909,0.55,0.704,108.983,audio_features,40dA0KKRhOQW6zrvqueog0,spotify:track:40dA0KKRhOQW6zrvqueog0,https://api.spotify.com/v1/tracks/40dA0KKRhOQW6zrvqueog0,https://api.spotify.com/v1/audio-analysis/40dA0KKRhOQW6zrvqueog0,183413,4
0.537,0.701,1,-8.913,0,0.0335,0.0972,0,0.0832,0.583,120.919,audio_features,0qdQUeKVyevrbKhAo0ibxS,spotify:track:0qdQUeKVyevrbKhAo0ibxS,https://api.spotify.com/v1/tracks/0qdQUeKVyevrbKhAo0ibxS,https://api.spotify.com/v1/audio-analysis/0qdQUeKVyevrbKhAo0ibxS,281227,4
0.604,0.457,2,-9.264,1,0.049,0.19,0,0.123,0.694,112.18,audio_features,6l8oNVFkqdG5kDBv0DalCU,spotify:track:6l8oNVFkqdG5kDBv0DalCU,https://api.spotify.com/v1/tracks/6l8oNVFkqdG5kDBv0DalCU,https://api.spotify.com/v1/audio-analysis/6l8oNVFkqdG5kDBv0DalCU,227440,4
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4
0.741,0.615,0,-8.072,1,0.0358,0.519,0.000344,0.408,0.799,128.496,audio_features,5fcxVCOtfesNzI2n4Y4kiJ,spotify:track:5fcxVCOtfesNzI2n4Y4kiJ,https://api.spotify.com/v1/tracks/5fcxVCOtfesNzI2n4Y4kiJ,https://api.spotify.com/v1/audio-analysis/5fcxVCOtfesNzI2n4Y4kiJ,165827,4
0.52,0.35,9,-10.713,0,0.052,0.894,0.000778,0.0895,0.39,79.647,audio_features,1xADYlM5rjnbJvAW2tc0qF,spotify:track:1xADYlM5rjnbJvAW2tc0qF,https://api.spotify.com/v1/tracks/1xADYlM5rjnbJvAW2tc0qF,https://api.spotify.com/v1/audio-analysis/1xADYlM5rjnbJvAW2tc0qF,173267,4
0.509,0.68,5,-8.354,1,0.0372,0.36,0,0.0824,0.802,99.924,audio_features,7tJQ4Ekp2vN3NlI3vJJW3v,spotify:track:7tJQ4Ekp2vN3NlI3vJJW3v,https://api.spotify.com/v1/tracks/7tJQ4Ekp2vN3NlI3vJJW3v,https://api.spotify.com/v1/audio-analysis/7tJQ4Ekp2vN3NlI3vJJW3v,185200,4
0.563,0.441,4,-9.902,1,0.0437,0.773,0,0.351,0.468,115.168,audio_features,37Dl7jQMmt0gUnzTKqnjkN,spotify:track:37Dl7jQMmt0gUnzTKqnjkN,https://api.spotify.com/v1/tracks/37Dl7jQMmt0gUnzTKqnjkN,https://api.spotify.com/v1/audio-analysis/37Dl7jQMmt0gUnzTKqnjkN,290467,4
0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,audio_features,0vFOzaXqZHahrZp6enQwQb,spotify:track:0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/tracks/0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/audio-analysis/0vFOzaXqZHahrZp6enQwQb,382834,1
0.674,0.537,1,-10.971,0,0.0363,0.566,0,0.131,0.809,110.578,audio_features,5fdhThPDe6jQQDqCyWrdAn,spotify:track:5fdhThPDe6jQQDqCyWrdAn,https://api.spotify.com/v1/tracks/5fdhThPDe6jQQDqCyWrdAn,https://api.spotify.com/v1/audio-analysis/5fdhThPDe6jQQDqCyWrdAn,161533,4
0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4
0.639,0.431,9,-12.494,1,0.0489,0.414,0.00000711,0.0867,0.526,144.048,audio_features,2UgZeV435iztRTLrUeOrtk,spotify:track:2UgZeV435iztRTLrUeOrtk,https://api.spotify.com/v1/tracks/2UgZeV435iztRTLrUeOrtk,https://api.spotify.com/v1/audio-analysis/2UgZeV435iztRTLrUeOrtk,274867,4
0.405,0.463,0,-16.167,1,0.0542,0.00379,0.0442,0.392,0.542,79.451,audio_features,7AL6qzIDHIX7pEUWrzNiIs,spotify:track:7AL6qzIDHIX7pEUWrzNiIs,https://api.spotify.com/v1/tracks/7AL6qzIDHIX7pEUWrzNiIs,https://api.spotify.com/v1/audio-analysis/7AL6qzIDHIX7pEUWrzNiIs,193467,4
0.611,0.35,5,-14.48,1,0.0356,0.499,0.00000784,0.0844,0.36,76.064,audio_features,3LcYYV9ozePfgYYmXv0P3r,spotify:track:3LcYYV9ozePfgYYmXv0P3r,https://api.spotify.com/v1/tracks/3LcYYV9ozePfgYYmXv0P3r,https://api.spotify.com/v1/audio-analysis/3LcYYV9ozePfgYYmXv0P3r,200579,4
0.463,0.484,10,-13.259,1,0.0395,0.456,0,0.125,0.513,77.521,audio_features,6hLqEJg2GnnDG4W0Y64hyD,spotify:track:6hLqEJg2GnnDG4W0Y64hyD,https://api.spotify.com/v1/tracks/6hLqEJg2GnnDG4W0Y64hyD,https://api.spotify.com/v1/audio-analysis/6hLqEJg2GnnDG4W0Y64hyD,212405,4
0.451,0.24,7,-16.617,1,0.0553,0.817,0.00000387,0.0569,0.341,132.822,audio_features,4GQaSM60Y9UvCNYOKHPIxd,spotify:track:4GQaSM60Y9UvCNYOKHPIxd,https://api.spotify.com/v1/tracks/4GQaSM60Y9UvCNYOKHPIxd,https://api.spotify.com/v1/audio-analysis/4GQaSM60Y9UvCNYOKHPIxd,193333,1
0.445,0.486,11,-14.521,1,0.0616,0.76,0.000658,0.189,0.629,93.019,audio_features,6K1BMBzqN51P5OV2ij7WwU,spotify:track:6K1BMBzqN51P5OV2ij7WwU,https://api.spotify.com/v1/tracks/6K1BMBzqN51P5OV2ij7WwU,https://api.spotify.com/v1/audio-analysis/6K1BMBzqN51P5OV2ij7WwU,307667,4
