danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,audio_features,3mwvKOyMmG77zZRunnxp9E,spotify:track:3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/tracks/3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/audio-analysis/3mwvKOyMmG77zZRunnxp9E,159227,4
0.291,0.767,7,-6.913,0,0.0862,0.000401,0.012,0.0763,0.359,175.702,audio_features,1dyTcli07c77mtQK3ahUZR,spotify:track:1dyTcli07c77mtQK3ahUZR,https://api.spotify.com/v1/tracks/1dyTcli07c77mtQK3ahUZR,https://api.spotify.com/v1/audio-analysis/1dyTcli07c77mtQK3ahUZR,234800,4
0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,audio_features,3Ty7OTBNSigGEpeW2PqcsC,spotify:track:3Ty7OTBNSigGEpeW2PqcsC,https://api.spotify.com/v1/tracks/3Ty7OTBNSigGEpeW2PqcsC,https://api.spotify.com/v1/audio-analysis/3Ty7OTBNSigGEpeW2PqcsC,308627,4
0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,audio_features,1pKYYY0dkg23sQQXi0Q5zN,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,https://api.spotify.com/v1/tracks/1pKYYY0dkg23sQQXi0Q5zN,https://api.spotify.com/v1/audio-analysis/1pKYYY0dkg23sQQXi0Q5zN,429533,4
0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,audio_features,5CQvKyzkWI7TnUu2oB9QZ0,spotify:track:5CQvKyzkWI7TnUu2oB9QZ0,https://api.spotify.com/v1/tracks/5CQvKyzkWI7TnUu2oB9QZ0,https://api.spotify.com/v1/audio-analysis/5CQvKyzkWI7TnUu2oB9QZ0,180880,4
0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,audio_features,67Hna13dNDkZvBpTXRIaOJ,spotify:track:67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/tracks/67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/audio-analysis/67Hna13dNDkZvBpTXRIaOJ,330773,4
0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,audio_features,5PntSbMHC1ud6Vvl8x56qd,spotify:track:5PntSbMHC1ud6Vvl8x56qd,https://api.spotify.com/v1/tracks/5PntSbMHC1ud6Vvl8x56qd,https://api.spotify.com/v1/audio-analysis/5PntSbMHC1ud6Vvl8x56qd,235000,4
0.324,0.136,0,-10.33,1,0.0318,0.931,0.00117,0.176,0.0831,97.256,audio_features,3pRaLNL3b8x5uBOcsgvdqM,spotify:track:3pRaLNL3b8x5uBOcsgvdqM,https://api.spotify.com/v1/tracks/3pRaLNL3b8x5uBOcsgvdqM,https://api.spotify.com/v1/audio-analysis/3pRaLNL3b8x5uBOcsgvdqM,413827,3
0.507,0.882,6,-3.917,1,0.0337,0.0053,0,0.177,0.907,142.398,audio_features,02ZdZqhpfrPnxwyakXgxB8,spotify:track:02ZdZqhpfrPnxwyakXgxB8,https://api.spotify.com/v1/tracks/02ZdZqhpfrPnxwyakXgxB8,https://api.spotify.com/v1/audio-analysis/02ZdZqhpfrPnxwyakXgxB8,134200,4
0.438,0.905,9,-6.161,1,0.0419,0.00000944,0.000054,0.363,0.723,134.163,audio_features,2V4Bc2I962j7acQj1N0PiQ,spotify:track:2V4Bc2I962j7acQj1N0PiQ,https://api.spotify.com/v1/tracks/2V4Bc2I962j7acQj1N0PiQ,https://api.spotify.com/v1/audio-analysis/2V4Bc2I962j7acQj1N0PiQ,162667,4
0.693,0.875,7,-8.354,0,0.0315,0.00986,0,0.0601,0.899,120.048,audio_features,5CeL9C3bsoe4yzYS1Qz8cw,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/tracks/5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/audio-analysis/5CeL9C3bsoe4yzYS1Qz8cw,259387,4
0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,audio_features,263aNAQCeFSWipk896byo6,spotify:track:263aNAQCeFSWipk896byo6,https://api.spotify.com/v1/tracks/263aNAQCeFSWipk896byo6,https://api.spotify.com/v1/audio-analysis/263aNAQCeFSWipk896byo6,214400,4
0.314,0.797,0,-9.026,1,0.038,0.0057,0.0000559,0.0718,0.569,145.393,audio_features,2fXKyAyPrEa24c6PJyqznF,spotify:track:2fXKyAyPrEa24c6PJyqznF,https://api.spotify.com/v1/tracks/2fXKyAyPrEa24c6PJyqznF,https://api.spotify.com/v1/audio-analysis/2fXKyAyPrEa24c6PJyqznF,351627,4
0.457,0.909,0,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998,audio_features,2CdS3DRqWR5LAhy4hM5X9W,spotify:track:2CdS3DRqWR5LAhy4hM5X9W,https://api.spotify.com/v1/tracks/2CdS3DRqWR5LAhy4hM5X9W,https://api.spotify.com/v1/audio-analysis/2CdS3DRqWR5LAhy4hM5X9W,156667,4
0.49,0.652,2,-5.813,1,0.0274,0.00196,0.0000624,0.0991,0.339,90.085,audio_features,37pKTyMwalomKCZjxTc2QZ,spotify:track:37pKTyMwalomKCZjxTc2QZ,https://api.spotify.com/v1/tracks/37pKTyMwalomKCZjxTc2QZ,https://api.spotify.com/v1/audio-analysis/37pKTyMwalomKCZjxTc2QZ,192467,4
0.667,0.699,7,-7.574,1,0.026,0.42,0.000442,0.201,0.655,118.567,audio_features,4jLv3tDBu8ww2R07DvL12s,spotify:track:4jLv3tDBu8ww2R07DvL12s,https://api.spotify.com/v1/tracks/4jLv3tDBu8ww2R07DvL12s,https://api.spotify.com/v1/audio-analysis/4jLv3tDBu8ww2R07DvL12s,314173,4
0.436,0.876,10,-4.902,0,0.0647,0.0000333,0.000104,0.205,0.512,157.044,audio_features,30HCB1FoE77IfGRyNv4eFq,spotify:track:30HCB1FoE77IfGRyNv4eFq,https://api.spotify.com/v1/tracks/30HCB1FoE77IfGRyNv4eFq,https://api.spotify.com/v1/audio-analysis/30HCB1FoE77IfGRyNv4eFq,255080,4
0.478,0.923,10,-7.547,1,0.0569,0.000027,0.719,0.325,0.165,133.135,audio_features,2Srd8Jgif3kc6ou6Z4pSYJ,spotify:track:2Srd8Jgif3kc6ou6Z4pSYJ,https://api.spotify.com/v1/tracks/2Srd8Jgif3kc6ou6Z4pSYJ,https://api.spotify.com/v1/audio-analysis/2Srd8Jgif3kc6ou6Z4pSYJ,213800,4
0.815,0.605,5,-9.118,0,0.0368,0.033,0.684,0.114,0.795,102.642,audio_features,3UBItNVbFQiVC5hBQlBvnr,spotify:track:3UBItNVbFQiVC5hBQlBvnr,https://api.spotify.com/v1/tracks/3UBItNVbFQiVC5hBQlBvnr,https://api.spotify.com/v1/audio-analysis/3UBItNVbFQiVC5hBQlBvnr,259893,4
0.619,0.781,5,-7.456,0,0.0393,0.0245,0.000293,0.402,0.533,126.266,audio_features,0MteK167vtyb6hoJNC3Uz3,spotify:track:0MteK167vtyb6hoJNC3Uz3,https://api.spotify.com/v1/tracks/0MteK167vtyb6hoJNC3Uz3,https://api.spotify.com/v1/audio-analysis/0MteK167vtyb6hoJNC3Uz3,236583,4
0.576,0.953,10,-8.968,1,0.0362,0.00106,0.49,0.474,0.303,140.042,audio_features,7xQYVjs4wZNdCwO0EeAWMC,spotify:track:7xQYVjs4wZNdCwO0EeAWMC,https://api.spotify.com/v1/tracks/7xQYVjs4wZNdCwO0EeAWMC,https://api.spotify.com/v1/audio-analysis/7xQYVjs4wZNdCwO0EeAWMC,456480,4
0.286,0.822,9,-3.366,0,0.0381,0.0000231,0.0000131,0.353,0.19,90.96,audio_features,6TlQ5fbojNRuG0hPQMbxeW,spotify:track:6TlQ5fbojNRuG0hPQMbxeW,https://api.spotify.com/v1/tracks/6TlQ5fbojNRuG0hPQMbxeW,https://api.spotify.com/v1/audio-analysis/6TlQ5fbojNRuG0hPQMbxeW,276667,4
0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,audio_features,7kXmJwrZGIhDaLT9sNo3ut,spotify:track:7kXmJwrZGIhDaLT9sNo3ut,https://api.spotify.com/v1/tracks/7kXmJwrZGIhDaLT9sNo3ut,https://api.spotify.com/v1/audio-analysis/7kXmJwrZGIhDaLT9sNo3ut,290493,4
0.502,0.758,3,-9.76,1,0.0407,0.00915,0.783,0.284,0.729,112.499,audio_features,1KdwPeY1WRWQGHCmRJTveb,spotify:track:1KdwPeY1WRWQGHCmRJTveb,https://api.spotify.com/v1/tracks/1KdwPeY1WRWQGHCmRJTveb,https://api.spotify.com/v1/audio-analysis/1KdwPeY1WRWQGHCmRJTveb,213693,4
0.698,0.633,8,-6.68,0,0.0406,0.0508,0.272,0.264,0.55,94.085,audio_features,6vTtCOimcPs5H1Jr9d0Aep,spotify:track:6vTtCOimcPs5H1Jr9d0Aep,https://api.spotify.com/v1/tracks/6vTtCOimcPs5H1Jr9d0Aep,https://api.spotify.com/v1/audio-analysis/6vTtCOimcPs5H1Jr9d0Aep,252267,4
0.565,0.902,7,-7.579,0,0.0725,0.0132,0,0.0561,0.544,133.11,audio_features,2aC8wwfrM0YeTAzzk8hxqC,spotify:track:2aC8wwfrM0YeTAzzk8hxqC,https://api.spotify.com/v1/tracks/2aC8wwfrM0YeTAzzk8hxqC,https://api.spotify.com/v1/audio-analysis/2aC8wwfrM0YeTAzzk8hxqC,273573,4
0.714,0.309,7,-10.796,1,0.0291,0.0157,0.807,0.0777,0.0671,107.346,audio_features,7uv632EkfwYhXoqf8rhYrg,spotify:track:7uv632EkfwYhXoqf8rhYrg,https://api.spotify.com/v1/tracks/7uv632EkfwYhXoqf8rhYrg,https://api.spotify.com/v1/audio-analysis/7uv632EkfwYhXoqf8rhYrg,379533,4
0.523,0.0774,7,-23.594,0,0.0631,0.937,0.886,0.107,0.354,135.207,audio_features,1JbUMtVkQuaAPdHOvncVTm,spotify:track:1JbUMtVkQuaAPdHOvncVTm,https://api.spotify.com/v1/tracks/1JbUMtVkQuaAPdHOvncVTm,https://api.spotify.com/v1/audio-analysis/1JbUMtVkQuaAPdHOvncVTm,141200,3
0.4,0.82,11,-12.281,1,0.0466,0.000295,0.79,0.236,0.135,128.894,audio_features,3HfEgAaf0koxBpBB8NvGda,spotify:track:3HfEgAaf0koxBpBB8NvGda,https://api.spotify.com/v1/tracks/3HfEgAaf0koxBpBB8NvGda,https://api.spotify.com/v1/audio-analysis/3HfEgAaf0koxBpBB8NvGda,251933,4
0.276,0.449,4,-11.428,1,0.0375,0.00782,0.783,0.108,0.278,101.687,audio_features,33HRECrmuelZxOpid6XTNX,spotify:track:33HRECrmuelZxOpid6XTNX,https://api.spotify.com/v1/tracks/33HRECrmuelZxOpid6XTNX,https://api.spotify.com/v1/audio-analysis/33HRECrmuelZxOpid6XTNX,230987,4
0.542,0.627,0,-7.105,1,0.0243,0.0794,0.000517,0.277,0.814,89.734,audio_features,4OHVCeQYPncEwZOtNAJZZx,spotify:track:4OHVCeQYPncEwZOtNAJZZx,https://api.spotify.com/v1/tracks/4OHVCeQYPncEwZOtNAJZZx,https://api.spotify.com/v1/audio-analysis/4OHVCeQYPncEwZOtNAJZZx,305213,4
0.354,0.394,2,-11.567,1,0.0534,0.135,0.0432,0.131,0.17,160.555,audio_features,7Bj4wIqRzM6vx278EFYoBh,spotify:track:7Bj4wIqRzM6vx278EFYoBh,https://api.spotify.com/v1/tracks/7Bj4wIqRzM6vx278EFYoBh,https://api.spotify.com/v1/audio-analysis/7Bj4wIqRzM6vx278EFYoBh,248267,3
0.442,0.52,0,-8.648,1,0.0261,0.184,0,0.154,0.177,77.437,audio_features,15kLz0zNFdtsaJdXKSGmTU,spotify:track:15kLz0zNFdtsaJdXKSGmTU,https://api.spotify.com/v1/tracks/15kLz0zNFdtsaJdXKSGmTU,https://api.spotify.com/v1/audio-analysis/15kLz0zNFdtsaJdXKSGmTU,304880,4
0.546,0.867,11,-4.235,0,0.0354,0.0256,0.000229,0.221,0.189,127.988,audio_features,64SIlhd3BaHCCMSfajXG7l,spotify:track:64SIlhd3BaHCCMSfajXG7l,https://api.spotify.com/v1/tracks/64SIlhd3BaHCCMSfajXG7l,https://api.spotify.com/v1/audio-analysis/64SIlhd3BaHCCMSfajXG7l,322040,4
0.573,0.837,10,-8.352,0,0.0337,0.0144,0.0889,0.0544,0.796,101.59,audio_features,5lSOVaPDk7x9Ey6c9DqGZx,spotify:track:5lSOVaPDk7x9Ey6c9DqGZx,https://api.spotify.com/v1/tracks/5lSOVaPDk7x9Ey6c9DqGZx,https://api.spotify.com/v1/audio-analysis/5lSOVaPDk7x9Ey6c9DqGZx,301467,4
0.484,0.0874,0,-17.796,1,0.0394,0.894,0.154,0.11,0.219,94.163,audio_features,39CFOvYse9fcMhIwyS73Fl,spotify:track:39CFOvYse9fcMhIwyS73Fl,https://api.spotify.com/v1/tracks/39CFOvYse9fcMhIwyS73Fl,https://api.spotify.com/v1/audio-analysis/39CFOvYse9fcMhIwyS73Fl,256120,4
0.494,0.936,4,-7.195,0,0.0401,0.0112,0.000693,0.276,0.835,107.393,audio_features,1Hnv9uDIokwi4nkcVUyS0X,spotify:track:1Hnv9uDIokwi4nkcVUyS0X,https://api.spotify.com/v1/tracks/1Hnv9uDIokwi4nkcVUyS0X,https://api.spotify.com/v1/audio-analysis/1Hnv9uDIokwi4nkcVUyS0X,224480,4
0.528,0.904,2,-5.854,1,0.0343,0.000833,0,0.174,0.678,122.372,audio_features,5bVOX6eyHsML2sB4aMlZEi,spotify:track:5bVOX6eyHsML2sB4aMlZEi,https://api.spotify.com/v1/tracks/5bVOX6eyHsML2sB4aMlZEi,https://api.spotify.com/v1/audio-analysis/5bVOX6eyHsML2sB4aMlZEi,230040,4
0.561,0.706,9,-9.446,1,0.029,0.00263,0.00125,0.122,0.569,126.077,audio_features,66IC0uXoVyYT5q3R27bbZy,spotify:track:66IC0uXoVyYT5q3R27bbZy,https://api.spotify.com/v1/tracks/66IC0uXoVyYT5q3R27bbZy,https://api.spotify.com/v1/audio-analysis/66IC0uXoVyYT5q3R27bbZy,244867,4
0.677,0.484,9,-10.506,0,0.0325,0.077,0.0000471,0.134,0.696,123.534,audio_features,79dD64QT2l64W12VkPGjvZ,spotify:track:79dD64QT2l64W12VkPGjvZ,https://api.spotify.com/v1/tracks/79dD64QT2l64W12VkPGjvZ,https://api.spotify.com/v1/audio-analysis/79dD64QT2l64W12VkPGjvZ,247200,4
0.456,0.752,11,-8.121,0,0.09,0.0095,0.00145,0.0573,0.897,183.569,audio_features,0fsz7tJ7UKXT9hliLfO7aE,spotify:track:0fsz7tJ7UKXT9hliLfO7aE,https://api.spotify.com/v1/tracks/0fsz7tJ7UKXT9hliLfO7aE,https://api.spotify.com/v1/audio-analysis/0fsz7tJ7UKXT9hliLfO7aE,179600,4
0.437,0.652,0,-6.152,1,0.0288,0.0011,0.614,0.111,0.211,111.888,audio_features,6INLpBxo9F5QMer04VXEnd,spotify:track:6INLpBxo9F5QMer04VXEnd,https://api.spotify.com/v1/tracks/6INLpBxo9F5QMer04VXEnd,https://api.spotify.com/v1/audio-analysis/6INLpBxo9F5QMer04VXEnd,298467,4
0.302,0.854,2,-6.619,1,0.0757,0.102,0.00000145,0.0835,0.589,156.278,audio_features,4j3obTRIyR7QzvdeQz9vaO,spotify:track:4j3obTRIyR7QzvdeQz9vaO,https://api.spotify.com/v1/tracks/4j3obTRIyR7QzvdeQz9vaO,https://api.spotify.com/v1/audio-analysis/4j3obTRIyR7QzvdeQz9vaO,244827,4
0.501,0.0903,5,-20.377,1,0.0509,0.866,0.000243,0.11,0.423,153.441,audio_features,4IKMZtDIqyQDA6a4YvsgpK,spotify:track:4IKMZtDIqyQDA6a4YvsgpK,https://api.spotify.com/v1/tracks/4IKMZtDIqyQDA6a4YvsgpK,https://api.spotify.com/v1/audio-analysis/4IKMZtDIqyQDA6a4YvsgpK,139000,4
0.623,0.622,2,-12.255,1,0.0412,0.00168,0.181,0.343,0.319,125.166,audio_features,48mJX8glOrQkrSdVBjc0Wb,spotify:track:48mJX8glOrQkrSdVBjc0Wb,https://api.spotify.com/v1/tracks/48mJX8glOrQkrSdVBjc0Wb,https://api.spotify.com/v1/audio-analysis/48mJX8glOrQkrSdVBjc0Wb,194507,4
0.245,0.542,7,-7.159,1,0.0324,0.147,0.00000405,0.102,0.365,204.824,audio_features,49t1GWE6ZiEoBgN92oMDdM,spotify:track:49t1GWE6ZiEoBgN92oMDdM,https://api.spotify.com/v1/tracks/49t1GWE6ZiEoBgN92oMDdM,https://api.spotify.com/v1/audio-analysis/49t1GWE6ZiEoBgN92oMDdM,211960,4
0.692,0.799,1,-7.924,1,0.164,0.388,0,0.301,0.549,97.978,audio_features,21REQ1bCUWphT2QK3bLWYQ,spotify:track:21REQ1bCUWphT2QK3bLWYQ,https://api.spotify.com/v1/tracks/21REQ1bCUWphT2QK3bLWYQ,https://api.spotify.com/v1/audio-analysis/21REQ1bCUWphT2QK3bLWYQ,199667,4
0.563,0.536,10,-9.488,1,0.0286,0.0874,0.000105,0.164,0.312,81.094,audio_features,2qRZm3cGCUPK40j3g0G5cN,spotify:track:2qRZm3cGCUPK40j3g0G5cN,https://api.spotify.com/v1/tracks/2qRZm3cGCUPK40j3g0G5cN,https://api.spotify.com/v1/audio-analysis/2qRZm3cGCUPK40j3g0G5cN,207360,4
0.684,0.694,3,-5.776,1,0.0375,0.000351,0.7,0.0496,0.882,121.342,audio_features,53LZqMzQEnjBkFXPqOq0cD,spotify:track:53LZqMzQEnjBkFXPqOq0cD,https://api.spotify.com/v1/tracks/53LZqMzQEnjBkFXPqOq0cD,https://api.spotify.com/v1/audio-analysis/53LZqMzQEnjBkFXPqOq0cD,140480,4
0.331,0.885,9,-6.606,1,0.0923,0.205,0,0.123,0.589,175.293,audio_features,6L4fEE9awoUnSEy1bmQebb,spotify:track:6L4fEE9awoUnSEy1bmQebb,https://api.spotify.com/v1/tracks/6L4fEE9awoUnSEy1bmQebb,https://api.spotify.com/v1/audio-analysis/6L4fEE9awoUnSEy1bmQebb,236960,4
