danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.769,0.638,11,-5.054,1,0.216,0.0902,0,0.0857,0.782,115.007,audio_features,2EvwLVrnYbCZEG6Kx5DCRy,spotify:track:2EvwLVrnYbCZEG6Kx5DCRy,https://api.spotify.com/v1/tracks/2EvwLVrnYbCZEG6Kx5DCRy,https://api.spotify.com/v1/audio-analysis/2EvwLVrnYbCZEG6Kx5DCRy,212107,4
0.621,0.923,2,-3.124,0,0.0321,0.00645,0.0000728,0.108,0.716,127.973,audio_features,4LiJE6pqgsTX3FtukW6bNh,spotify:track:4LiJE6pqgsTX3FtukW6bNh,https://api.spotify.com/v1/tracks/4LiJE6pqgsTX3FtukW6bNh,https://api.spotify.com/v1/audio-analysis/4LiJE6pqgsTX3FtukW6bNh,256213,4
0.607,0.805,11,-5.579,0,0.0608,0.00175,0,0.231,0.232,139.894,audio_features,1hBM2D1ULT3aeKuddSwPsK,spotify:track:1hBM2D1ULT3aeKuddSwPsK,https://api.spotify.com/v1/tracks/1hBM2D1ULT3aeKuddSwPsK,https://api.spotify.com/v1/audio-analysis/1hBM2D1ULT3aeKuddSwPsK,202667,4
0.597,0.5,4,-6.216,1,0.0579,0.127,0,0.214,0.522,79.071,audio_features,3F8xLc6T4VvKH7I6wqVAN2,spotify:track:3F8xLc6T4VvKH7I6wqVAN2,https://api.spotify.com/v1/tracks/3F8xLc6T4VvKH7I6wqVAN2,https://api.spotify.com/v1/audio-analysis/3F8xLc6T4VvKH7I6wqVAN2,220693,4
0.683,0.789,8,-6.132,0,0.0353,0.0283,0.0492,0.112,0.809,120.013,audio_features,7gUpO6td4OOnu0Lf9vhcIV,spotify:track:7gUpO6td4OOnu0Lf9vhcIV,https://api.spotify.com/v1/tracks/7gUpO6td4OOnu0Lf9vhcIV,https://api.spotify.com/v1/audio-analysis/7gUpO6td4OOnu0Lf9vhcIV,211800,4
0.576,0.841,0,-5.717,1,0.0386,0.025,0.00000363,0.115,0.652,106.008,audio_features,0yvDNlMoafoHNR9M5LIOGJ,spotify:track:0yvDNlMoafoHNR9M5LIOGJ,https://api.spotify.com/v1/tracks/0yvDNlMoafoHNR9M5LIOGJ,https://api.spotify.com/v1/audio-analysis/0yvDNlMoafoHNR9M5LIOGJ,230640,4
0.672,0.842,0,-7.673,1,0.256,0.0112,0.135,0.0381,0.694,147.093,audio_features,1oP9MTgQc5qHhamMCt4sky,spotify:track:1oP9MTgQc5qHhamMCt4sky,https://api.spotify.com/v1/tracks/1oP9MTgQc5qHhamMCt4sky,https://api.spotify.com/v1/audio-analysis/1oP9MTgQc5qHhamMCt4sky,205067,3
0.327,0.295,4,-6.907,0,0.0313,0.775,0,0.107,0.143,148.574,audio_features,6gDXbcILAyBa2skSdbUYq7,spotify:track:6gDXbcILAyBa2skSdbUYq7,https://api.spotify.com/v1/tracks/6gDXbcILAyBa2skSdbUYq7,https://api.spotify.com/v1/audio-analysis/6gDXbcILAyBa2skSdbUYq7,243373,4
0.682,0.894,0,-1.73,0,0.0727,0.0381,0,0.416,0.845,95.992,audio_features,5p0KCAuu5nrHpTuAIhHdLw,spotify:track:5p0KCAuu5nrHpTuAIhHdLw,https://api.spotify.com/v1/tracks/5p0KCAuu5nrHpTuAIhHdLw,https://api.spotify.com/v1/audio-analysis/5p0KCAuu5nrHpTuAIhHdLw,198600,4
0.696,0.874,10,-3.318,0,0.0772,0.117,0,0.331,0.747,104.196,audio_features,1mxTCArq9EhSg4QPGqhjhT,spotify:track:1mxTCArq9EhSg4QPGqhjhT,https://api.spotify.com/v1/tracks/1mxTCArq9EhSg4QPGqhjhT,https://api.spotify.com/v1/audio-analysis/1mxTCArq9EhSg4QPGqhjhT,204800,4
0.707,0.797,7,-7.143,1,0.0435,0.2,0,0.302,0.633,105.395,audio_features,2bwxqGKS5GPXfNanAIRe2p,spotify:track:2bwxqGKS5GPXfNanAIRe2p,https://api.spotify.com/v1/tracks/2bwxqGKS5GPXfNanAIRe2p,https://api.spotify.com/v1/audio-analysis/2bwxqGKS5GPXfNanAIRe2p,237867,4
0.59,0.903,1,-4.478,0,0.0363,0.0232,0,0.0786,0.542,107.023,audio_features,5ecZWU5uQOiCVSnPxBZNmT,spotify:track:5ecZWU5uQOiCVSnPxBZNmT,https://api.spotify.com/v1/tracks/5ecZWU5uQOiCVSnPxBZNmT,https://api.spotify.com/v1/audio-analysis/5ecZWU5uQOiCVSnPxBZNmT,213453,4
0.679,0.657,6,-6.222,1,0.0423,0.0219,0,0.295,0.363,86.984,audio_features,0m0FYyIbSDiASOlQ64GDO5,spotify:track:0m0FYyIbSDiASOlQ64GDO5,https://api.spotify.com/v1/tracks/0m0FYyIbSDiASOlQ64GDO5,https://api.spotify.com/v1/audio-analysis/0m0FYyIbSDiASOlQ64GDO5,234760,4
0.731,0.563,2,-4.046,1,0.131,0.191,0.000423,0.296,0.452,184.004,audio_features,50xeLNGKmskmYUSINhqvfa,spotify:track:50xeLNGKmskmYUSINhqvfa,https://api.spotify.com/v1/tracks/50xeLNGKmskmYUSINhqvfa,https://api.spotify.com/v1/audio-analysis/50xeLNGKmskmYUSINhqvfa,240427,4
0.745,0.695,2,-5.076,1,0.0271,0.00593,0,0.0615,0.519,102.014,audio_features,71V89tJj9CboDyzncO6ZN2,spotify:track:71V89tJj9CboDyzncO6ZN2,https://api.spotify.com/v1/tracks/71V89tJj9CboDyzncO6ZN2,https://api.spotify.com/v1/audio-analysis/71V89tJj9CboDyzncO6ZN2,236600,4
0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91,audio_features,7huo2wvrCgRucUsjdSDLQV,spotify:track:7huo2wvrCgRucUsjdSDLQV,https://api.spotify.com/v1/tracks/7huo2wvrCgRucUsjdSDLQV,https://api.spotify.com/v1/audio-analysis/7huo2wvrCgRucUsjdSDLQV,228907,4
0.484,0.293,0,-16.544,1,0.0311,0.337,0.00627,0.146,0.562,165.008,audio_features,3uliGwmB52ZA7brgpZMzyH,spotify:track:3uliGwmB52ZA7brgpZMzyH,https://api.spotify.com/v1/tracks/3uliGwmB52ZA7brgpZMzyH,https://api.spotify.com/v1/audio-analysis/3uliGwmB52ZA7brgpZMzyH,155413,4
0.712,0.911,5,-3.866,0,0.0445,0.689,0.00000802,0.107,0.85,117.533,audio_features,52K4Nl7eVNqUpUeJeWJlwT,spotify:track:52K4Nl7eVNqUpUeJeWJlwT,https://api.spotify.com/v1/tracks/52K4Nl7eVNqUpUeJeWJlwT,https://api.spotify.com/v1/audio-analysis/52K4Nl7eVNqUpUeJeWJlwT,196053,4
0.582,0.507,2,-9.021,1,0.0313,0.671,0.00000121,0.136,0.217,83.019,audio_features,1zVBU0PAj7ZUVmVfG2pgQG,spotify:track:1zVBU0PAj7ZUVmVfG2pgQG,https://api.spotify.com/v1/tracks/1zVBU0PAj7ZUVmVfG2pgQG,https://api.spotify.com/v1/audio-analysis/1zVBU0PAj7ZUVmVfG2pgQG,234640,4
0.766,0.692,1,-4.672,1,0.0289,0.0825,0,0.0384,0.691,102.028,audio_features,5o4W6yWSJD9e9Ea8YC9WjF,spotify:track:5o4W6yWSJD9e9Ea8YC9WjF,https://api.spotify.com/v1/tracks/5o4W6yWSJD9e9Ea8YC9WjF,https://api.spotify.com/v1/audio-analysis/5o4W6yWSJD9e9Ea8YC9WjF,205160,4
0.715,0.907,7,-6.025,0,0.0993,0.0172,0.0000839,0.426,0.841,124.991,audio_features,7K8XoQXZBffc4xG2xIQHMO,spotify:track:7K8XoQXZBffc4xG2xIQHMO,https://api.spotify.com/v1/tracks/7K8XoQXZBffc4xG2xIQHMO,https://api.spotify.com/v1/audio-analysis/7K8XoQXZBffc4xG2xIQHMO,268840,4
0.582,0.529,11,-7.637,1,0.0248,0.00961,0.000554,0.113,0.567,166.134,audio_features,0vCTQcxSGAgjHaiAsIANKn,spotify:track:0vCTQcxSGAgjHaiAsIANKn,https://api.spotify.com/v1/tracks/0vCTQcxSGAgjHaiAsIANKn,https://api.spotify.com/v1/audio-analysis/0vCTQcxSGAgjHaiAsIANKn,231707,4
0.511,0.734,11,-6.789,0,0.0297,0.0495,0.00000993,0.299,0.801,188.216,audio_features,1rYYJVlUV2EcgehVUnwJvy,spotify:track:1rYYJVlUV2EcgehVUnwJvy,https://api.spotify.com/v1/tracks/1rYYJVlUV2EcgehVUnwJvy,https://api.spotify.com/v1/audio-analysis/1rYYJVlUV2EcgehVUnwJvy,222520,4
0.46,0.509,10,-7.666,1,0.0263,0.466,0.000434,0.122,0.194,77.613,audio_features,2YaGZvBfkQ4jiD5cMLIFQV,spotify:track:2YaGZvBfkQ4jiD5cMLIFQV,https://api.spotify.com/v1/tracks/2YaGZvBfkQ4jiD5cMLIFQV,https://api.spotify.com/v1/audio-analysis/2YaGZvBfkQ4jiD5cMLIFQV,298187,4
0.697,0.709,5,-1.917,0,0.0455,0.0452,0,0.138,0.787,134.91,audio_features,6pymOcrCnMuCWdgGVTvUgP,spotify:track:6pymOcrCnMuCWdgGVTvUgP,https://api.spotify.com/v1/tracks/6pymOcrCnMuCWdgGVTvUgP,https://api.spotify.com/v1/audio-analysis/6pymOcrCnMuCWdgGVTvUgP,213173,4
0.69,0.767,11,-3.411,0,0.14,0.0207,0,0.131,0.668,187.993,audio_features,30yn7KuCLbXGCXxjsB0C8K,spotify:track:30yn7KuCLbXGCXxjsB0C8K,https://api.spotify.com/v1/tracks/30yn7KuCLbXGCXxjsB0C8K,https://api.spotify.com/v1/audio-analysis/30yn7KuCLbXGCXxjsB0C8K,260013,4
0.549,0.651,5,-8.122,1,0.0265,0.0638,0.0000695,0.0823,0.444,80.934,audio_features,2kyezitNXSQaIa1nsQRWVp,spotify:track:2kyezitNXSQaIa1nsQRWVp,https://api.spotify.com/v1/tracks/2kyezitNXSQaIa1nsQRWVp,https://api.spotify.com/v1/audio-analysis/2kyezitNXSQaIa1nsQRWVp,243960,4
0.566,0.766,2,-5.036,1,0.0399,0.431,0,0.101,0.547,168.005,audio_features,3Ui2jdyxbZQrZohfM0NOgG,spotify:track:3Ui2jdyxbZQrZohfM0NOgG,https://api.spotify.com/v1/tracks/3Ui2jdyxbZQrZohfM0NOgG,https://api.spotify.com/v1/audio-analysis/3Ui2jdyxbZQrZohfM0NOgG,233467,4
0.788,0.728,5,-5.123,0,0.0295,0.00325,0.23,0.0979,0.936,105.983,audio_features,0jGVEPscW8KmqktoHqv2Pa,spotify:track:0jGVEPscW8KmqktoHqv2Pa,https://api.spotify.com/v1/tracks/0jGVEPscW8KmqktoHqv2Pa,https://api.spotify.com/v1/audio-analysis/0jGVEPscW8KmqktoHqv2Pa,200173,4
0.348,0.532,10,-5.882,1,0.0331,0.592,0,0.106,0.148,129.297,audio_features,1RS3LStQYhju50eBdD9Uul,spotify:track:1RS3LStQYhju50eBdD9Uul,https://api.spotify.com/v1/tracks/1RS3LStQYhju50eBdD9Uul,https://api.spotify.com/v1/audio-analysis/1RS3LStQYhju50eBdD9Uul,257360,4
0.582,0.707,10,-4.487,1,0.0319,0.0822,0,0.0467,0.701,78.375,audio_features,6nV2SYnWxCg0Cnmz1GSh2H,spotify:track:6nV2SYnWxCg0Cnmz1GSh2H,https://api.spotify.com/v1/tracks/6nV2SYnWxCg0Cnmz1GSh2H,https://api.spotify.com/v1/audio-analysis/6nV2SYnWxCg0Cnmz1GSh2H,207560,4
0.546,0.607,0,-7.001,1,0.0262,0.0979,0,0.0967,0.115,112.085,audio_features,3EY1sjf2Xq86pQN0L4hEnU,spotify:track:3EY1sjf2Xq86pQN0L4hEnU,https://api.spotify.com/v1/tracks/3EY1sjf2Xq86pQN0L4hEnU,https://api.spotify.com/v1/audio-analysis/3EY1sjf2Xq86pQN0L4hEnU,277506,4
0.589,0.867,10,-4.523,1,0.0385,0.041,0,0.306,0.795,94.52,audio_features,4tK4ARuilOrBzwVQK73E0Y,spotify:track:4tK4ARuilOrBzwVQK73E0Y,https://api.spotify.com/v1/tracks/4tK4ARuilOrBzwVQK73E0Y,https://api.spotify.com/v1/audio-analysis/4tK4ARuilOrBzwVQK73E0Y,256441,4
0.577,0.892,8,-5.121,0,0.0675,0.016,0.0000639,0.299,0.454,118.096,audio_features,2TZ1apxMDlubCGMsOxcTbT,spotify:track:2TZ1apxMDlubCGMsOxcTbT,https://api.spotify.com/v1/tracks/2TZ1apxMDlubCGMsOxcTbT,https://api.spotify.com/v1/audio-analysis/2TZ1apxMDlubCGMsOxcTbT,214560,4
0.629,0.839,9,-7.061,1,0.0899,0.0018,0.0859,0.251,0.449,118.979,audio_features,5hmRhU6fWzH0NjYmfhHjhp,spotify:track:5hmRhU6fWzH0NjYmfhHjhp,https://api.spotify.com/v1/tracks/5hmRhU6fWzH0NjYmfhHjhp,https://api.spotify.com/v1/audio-analysis/5hmRhU6fWzH0NjYmfhHjhp,238560,4
0.507,0.55,6,-6.224,1,0.0241,0.179,0.0000956,0.149,0.575,175.915,audio_features,523WUV77jFBx3fbeJTOWZ6,spotify:track:523WUV77jFBx3fbeJTOWZ6,https://api.spotify.com/v1/tracks/523WUV77jFBx3fbeJTOWZ6,https://api.spotify.com/v1/audio-analysis/523WUV77jFBx3fbeJTOWZ6,248040,4
0.781,0.791,7,-3.903,0,0.0468,0.145,0,0.127,0.902,76.998,audio_features,49ppqF73rOz5Nyt1paRxIF,spotify:track:49ppqF73rOz5Nyt1paRxIF,https://api.spotify.com/v1/tracks/49ppqF73rOz5Nyt1paRxIF,https://api.spotify.com/v1/audio-analysis/49ppqF73rOz5Nyt1paRxIF,222293,4
0.518,0.709,2,-5.234,1,0.0476,0.075,0,0.0935,0.514,127.083,audio_features,6rkAY9rk1NTFB94QxG3LJR,spotify:track:6rkAY9rk1NTFB94QxG3LJR,https://api.spotify.com/v1/tracks/6rkAY9rk1NTFB94QxG3LJR,https://api.spotify.com/v1/audio-analysis/6rkAY9rk1NTFB94QxG3LJR,307347,4
0.58,0.729,4,-6.705,0,0.0287,0.0102,0,0.0805,0.483,80.061,audio_features,4XRUKxDIn28c7uHEzbGFgj,spotify:track:4XRUKxDIn28c7uHEzbGFgj,https://api.spotify.com/v1/tracks/4XRUKxDIn28c7uHEzbGFgj,https://api.spotify.com/v1/audio-analysis/4XRUKxDIn28c7uHEzbGFgj,224933,4
0.642,0.722,4,-4.845,0,0.167,0.293,0,0.337,0.513,127.959,audio_features,29Srmzqyig5Tg5EitFXsb8,spotify:track:29Srmzqyig5Tg5EitFXsb8,https://api.spotify.com/v1/tracks/29Srmzqyig5Tg5EitFXsb8,https://api.spotify.com/v1/audio-analysis/29Srmzqyig5Tg5EitFXsb8,229213,4
0.7,0.465,4,-6.815,1,0.358,0.544,0,0.606,0.719,108.102,audio_features,4mnTMsp8Cgf9TNiQMhH11L,spotify:track:4mnTMsp8Cgf9TNiQMhH11L,https://api.spotify.com/v1/tracks/4mnTMsp8Cgf9TNiQMhH11L,https://api.spotify.com/v1/audio-analysis/4mnTMsp8Cgf9TNiQMhH11L,151640,4
0.689,0.685,3,-5.153,1,0.0478,0.0921,0,0.119,0.398,160.067,audio_features,79EAVfOpzgfHx3IE2BVFQv,spotify:track:79EAVfOpzgfHx3IE2BVFQv,https://api.spotify.com/v1/tracks/79EAVfOpzgfHx3IE2BVFQv,https://api.spotify.com/v1/audio-analysis/79EAVfOpzgfHx3IE2BVFQv,294200,4
0.532,0.554,4,-5.923,1,0.0301,0.295,0,0.3,0.107,74.916,audio_features,0Yg9xipP8POqZetnhGh8x6,spotify:track:0Yg9xipP8POqZetnhGh8x6,https://api.spotify.com/v1/tracks/0Yg9xipP8POqZetnhGh8x6,https://api.spotify.com/v1/audio-analysis/0Yg9xipP8POqZetnhGh8x6,236240,4
0.63,0.95,1,-4.012,1,0.0806,0.000915,0.00000651,0.373,0.858,143.866,audio_features,1uPrIHgYztXSkkcts9jet8,spotify:track:1uPrIHgYztXSkkcts9jet8,https://api.spotify.com/v1/tracks/1uPrIHgYztXSkkcts9jet8,https://api.spotify.com/v1/audio-analysis/1uPrIHgYztXSkkcts9jet8,280627,4
0.792,0.864,11,-3.04,0,0.0338,0.00503,0.00000164,0.0375,0.832,103.932,audio_features,1uexV2mYuZmLhVz4G5LUZv,spotify:track:1uexV2mYuZmLhVz4G5LUZv,https://api.spotify.com/v1/tracks/1uexV2mYuZmLhVz4G5LUZv,https://api.spotify.com/v1/audio-analysis/1uexV2mYuZmLhVz4G5LUZv,204627,4
0.541,0.602,10,-6.033,1,0.0257,0.259,0.00000137,0.125,0.446,81.32,audio_features,13yEuYLJYxPCLJR0KNOqpk,spotify:track:13yEuYLJYxPCLJR0KNOqpk,https://api.spotify.com/v1/tracks/13yEuYLJYxPCLJR0KNOqpk,https://api.spotify.com/v1/audio-analysis/13yEuYLJYxPCLJR0KNOqpk,243280,4
0.595,0.607,2,-6.445,1,0.0373,0.204,0,0.0847,0.337,148.15,audio_features,1atxtvAHagXDZYTuUWAoEC,spotify:track:1atxtvAHagXDZYTuUWAoEC,https://api.spotify.com/v1/tracks/1atxtvAHagXDZYTuUWAoEC,https://api.spotify.com/v1/audio-analysis/1atxtvAHagXDZYTuUWAoEC,280960,4
0.644,0.834,4,-6.473,1,0.0275,0.156,0,0.112,0.593,117.043,audio_features,1le5KVGTF1xWf2aUj7ruLy,spotify:track:1le5KVGTF1xWf2aUj7ruLy,https://api.spotify.com/v1/tracks/1le5KVGTF1xWf2aUj7ruLy,https://api.spotify.com/v1/audio-analysis/1le5KVGTF1xWf2aUj7ruLy,215547,4
0.591,0.522,8,-6.281,0,0.0311,0.552,0,0.0891,0.149,114.015,audio_features,67VjdDhTa5jzQxHGe6f26r,spotify:track:67VjdDhTa5jzQxHGe6f26r,https://api.spotify.com/v1/tracks/67VjdDhTa5jzQxHGe6f26r,https://api.spotify.com/v1/audio-analysis/67VjdDhTa5jzQxHGe6f26r,287733,4
0.709,0.721,2,-3.52,1,0.0281,0.0322,0.000309,0.355,0.801,112.019,audio_features,469RmLzEsicj8VSn9aIuKV,spotify:track:469RmLzEsicj8VSn9aIuKV,https://api.spotify.com/v1/tracks/469RmLzEsicj8VSn9aIuKV,https://api.spotify.com/v1/audio-analysis/469RmLzEsicj8VSn9aIuKV,189333,4
0.553,0.621,0,-7.356,1,0.0333,0.0428,0.596,0.115,0.19,120.051,audio_features,2Bo0hh0yoQReC4reJav5DT,spotify:track:2Bo0hh0yoQReC4reJav5DT,https://api.spotify.com/v1/tracks/2Bo0hh0yoQReC4reJav5DT,https://api.spotify.com/v1/audio-analysis/2Bo0hh0yoQReC4reJav5DT,272067,4
0.739,0.75,0,-4.513,0,0.0278,0.205,0,0.157,0.758,109.983,audio_features,1rj0XawWJNisX7SGYexowJ,spotify:track:1rj0XawWJNisX7SGYexowJ,https://api.spotify.com/v1/tracks/1rj0XawWJNisX7SGYexowJ,https://api.spotify.com/v1/audio-analysis/1rj0XawWJNisX7SGYexowJ,200160,4
0.469,0.689,9,-7.017,0,0.0475,0.00607,0.00119,0.114,0.531,126.505,audio_features,73qbBlEAcm2HfnAaSnP1II,spotify:track:73qbBlEAcm2HfnAaSnP1II,https://api.spotify.com/v1/tracks/73qbBlEAcm2HfnAaSnP1II,https://api.spotify.com/v1/audio-analysis/73qbBlEAcm2HfnAaSnP1II,221867,3
0.449,0.864,9,-1.159,0,0.0378,0.0133,0.00000131,0.0984,0.355,105.121,audio_features,2h8iXIwEdEnQywhFC4q5e5,spotify:track:2h8iXIwEdEnQywhFC4q5e5,https://api.spotify.com/v1/tracks/2h8iXIwEdEnQywhFC4q5e5,https://api.spotify.com/v1/audio-analysis/2h8iXIwEdEnQywhFC4q5e5,240467,4
0.822,0.847,10,-6.729,0,0.0917,0.0854,0,0.0452,0.668,107.908,audio_features,6dJ2mSRaKE9ctYw9qWNGWQ,spotify:track:6dJ2mSRaKE9ctYw9qWNGWQ,https://api.spotify.com/v1/tracks/6dJ2mSRaKE9ctYw9qWNGWQ,https://api.spotify.com/v1/audio-analysis/6dJ2mSRaKE9ctYw9qWNGWQ,202800,4
0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996,audio_features,1lHXlGlve5Zx8tXLhyjDwM,spotify:track:1lHXlGlve5Zx8tXLhyjDwM,https://api.spotify.com/v1/tracks/1lHXlGlve5Zx8tXLhyjDwM,https://api.spotify.com/v1/audio-analysis/1lHXlGlve5Zx8tXLhyjDwM,211080,4
0.739,0.75,6,-4.778,0,0.0339,0.0137,0.00000954,0.158,0.431,124.958,audio_features,0aPhnPWgYWk9XGezDHCLF3,spotify:track:0aPhnPWgYWk9XGezDHCLF3,https://api.spotify.com/v1/tracks/0aPhnPWgYWk9XGezDHCLF3,https://api.spotify.com/v1/audio-analysis/0aPhnPWgYWk9XGezDHCLF3,230427,4
0.955,0.839,3,-3.399,0,0.127,0.0934,0.000175,0.099,0.825,108.955,audio_features,0IspqeDVLIw46spUMhOKRL,spotify:track:0IspqeDVLIw46spUMhOKRL,https://api.spotify.com/v1/tracks/0IspqeDVLIw46spUMhOKRL,https://api.spotify.com/v1/audio-analysis/0IspqeDVLIw46spUMhOKRL,222547,4
0.552,0.802,0,-3.799,1,0.0615,0.215,0,0.275,0.776,78.21,audio_features,0J1Wfjo9H3R62yaCuuNDZX,spotify:track:0J1Wfjo9H3R62yaCuuNDZX,https://api.spotify.com/v1/tracks/0J1Wfjo9H3R62yaCuuNDZX,https://api.spotify.com/v1/audio-analysis/0J1Wfjo9H3R62yaCuuNDZX,215333,4
0.458,0.703,1,-6.22,1,0.0362,0.0647,0.00000313,0.102,0.17,110.017,audio_features,3LF54Y7TxU5vy3YKAIfiQ4,spotify:track:3LF54Y7TxU5vy3YKAIfiQ4,https://api.spotify.com/v1/tracks/3LF54Y7TxU5vy3YKAIfiQ4,https://api.spotify.com/v1/audio-analysis/3LF54Y7TxU5vy3YKAIfiQ4,239320,4
0.714,0.747,11,-4.134,0,0.111,0.054,0,0.0845,0.765,119.899,audio_features,78Liq9m8u6xjuamJIeznTd,spotify:track:78Liq9m8u6xjuamJIeznTd,https://api.spotify.com/v1/tracks/78Liq9m8u6xjuamJIeznTd,https://api.spotify.com/v1/audio-analysis/78Liq9m8u6xjuamJIeznTd,204267,4
0.209,0.872,9,-2.996,1,0.0757,0.217,0,0.0768,0.294,78.139,audio_features,4fq2YUONcgrCJ2SPndSeKC,spotify:track:4fq2YUONcgrCJ2SPndSeKC,https://api.spotify.com/v1/tracks/4fq2YUONcgrCJ2SPndSeKC,https://api.spotify.com/v1/audio-analysis/4fq2YUONcgrCJ2SPndSeKC,281560,4
